page	line	entry_id	zone	from_token	to_token	tier	reason	applied	line_excerpt
232	53	1032	german_prose_with_translit	Tär	Tār	reviewed_tibetan_exact	reviewed_siglum_exact_tar	yes	"oder nicht?"" (Tär 89,20); sriin nas sa tsha yall"
232	58	1032	german_prose_with_translit	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"rdo (r. mdo) bZin yod — ""ob die Worte des"
232	65	1032	german_prose_with_translit	Zes	źes	reviewed_tibetan_exact	reviewed_tibetan_exact_google_tibetan_candidate	yes	"Zib cha Zu rgyu yod — cha ma rtogs Zes ""ob"
232	65	1032	german_prose_with_translit	Zu	źu	reviewed_tibetan_exact	reviewed_tibetan_exact_google_tibetan_candidate	yes	"Zib cha Zu rgyu yod — cha ma rtogs Zes ""ob"
232	65	1032	german_prose_with_translit	Zib	źib	reviewed_tibetan_exact	reviewed_tibetan_exact_google_tibetan_candidate	yes	"Zib cha Zu rgyu yod — cha ma rtogs Zes ""ob"
233	20	1032	german_prose_with_translit	tab	rab	reviewed_tibetan_exact	reviewed_tibetan_exact_ambitious_residual_context	yes	"śes tab — pa'i phun sum tshogs (metr.) ""die"
233	35	1032	german_prose_with_translit	drios	dṅos	reviewed_tibetan_exact	reviewed_tibetan_exact_ambitious_residual_context	yes	anidra)' (Ahs 1.5.23d); dnos dan drios —
233	35	1032	german_prose_with_translit	dan	daṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_ambitious_residual_context	yes	anidra)' (Ahs 1.5.23d); dnos dan drios —
233	35	1032	german_prose_with_translit	dnos	dṅos	reviewed_tibetan_exact	reviewed_tibetan_exact_dngos	yes	anidra)' (Ahs 1.5.23d); dnos dan drios —
233	42	1032	latin_other	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	833); khyod ni rgyu — bZin du byams (metr.)
233	46	1032	german_prose_with_translit	Zum	źum	reviewed_tibetan_exact	reviewed_tibetan_exact_google_tibetan_candidate	yes	"sein"" (AA 3.4a); sku Zum — (metr.) ""sem"
233	65	1032	german_prose_with_translit	yani	yaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_yang	yes	"ohne Schmerz"" (Padm 62b1); yani dag pa'i"
233	66	1032	german_prose	yani	yaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_yang	yes	"skyon — par yani 'jug ""wir treten aber in völli-"
233	69	1032	german_prose_with_translit	Nlams	ñams	reviewed_tibetan_exact	reviewed_tibetan_exact_residual_context_google	yes	"kurrenzlos ist"" (Mil 95,33); sriar gi Nlams"
233	69	1032	german_prose_with_translit	gi	gyi	reviewed_tibetan_exact	reviewed_tibetan_exact_residual_context_google	yes	"kurrenzlos ist"" (Mil 95,33); sriar gi Nlams"
233	69	1032	german_prose_with_translit	sriar	sṅar	reviewed_tibetan_exact	reviewed_tibetan_exact_residual_context_google	yes	"kurrenzlos ist"" (Mil 95,33); sriar gi Nlams"
233	74	1032	german_prose_with_translit	spran	spraṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_google_tibetan_candidate	yes	"entsteht"" (KunK 55,10); yal ~ spran por 'gro"
233	74	1032	german_prose_with_translit	yal	yul	reviewed_tibetan_exact	reviewed_tibetan_exact_ambitious_residual_context	yes	"entsteht"" (KunK 55,10); yal ~ spran por 'gro"
235	21	1040	german_prose_with_translit	VisT	ViśT	reviewed_tibetan_exact	reviewed_siglum_exact_visht	yes	"de Dinge als [existierende] Dinge"" (VisT"
236	62	1043	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"hen"" (MTH3/3/35 17); ña ... Itar gan (1"
237	52	1052	german_prose_with_translit	bZugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"rin khaṅ na bZugs ""der Leichnam des btsan"
239	44	1062	german_prose_with_translit	Nañ-stod	Naṅ-stod	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	tshon-po aus gTsan-ron wurde in Nañ-stod
239	71	1062	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	(r. mi) spun pha bu sogs / lhags pa Itar du 'debs
240	31	1063	german_prose_with_translit	gsañ	gsaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"pa'i ~ rnams sde pa ... gsañ nas ""die Vor-"
240	45	1063	german_prose	VisT	ViśT	reviewed_tibetan_exact	reviewed_siglum_exact_visht	yes	"das Gebot Pitämahas zu übertreten"" (VisT"
241	24	1068	german_prose_with_translit	Sroñ	Sroṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	[Könige]: Sron-btsan sgam-po, Khri Sroñ-
242	57	1072	german_prose_with_translit	Kim-śañ	Kim-śaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"khon co ""die btsan-mo Kim-śañ khon-eu"""
243	20	1072	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"grub pa'i nal 'byor pho — Ina broya ""500"
245	86	1072	german_prose_with_translit	bzañ-mo	bzaṅ-mo	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"stituierte 'Gro-ba bzañ-mo (d.i Bhadrā)"""
246	3	1072	german_prose_with_translit	Lsdz-K	Lśdz-K	reviewed_tibetan_exact	reviewed_siglum_exact_registry_canonicalization	yes	"mo in sein Herz geschlossen hatte"" (Lsdz-K"
246	76	1072	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	mthun gi bris daṅ 'dra 09)7/$5 'di don Itar Ii
248	21	1073	german_prose_with_translit	Itas	ltas	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"— dari rmyi Itas las stsogs ste ""Wahrsagerei"
249	33	1084	german_prose_with_translit	niñ	niṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	Lex. ppo mo ma niñ so so'i rtags kyi
249	67	1084	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	rdil (r. rdel) broya byed (r. phyed) Ina beu ...
249	68	1084	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"drel rgyab Ina beu de bkal nas ""mit 1500"
252	42	1094	german_prose_with_translit	glañ	glaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	(MigTo 103,17); mo yin na lcan ma glañ mi
253	12	1096	german_prose_with_translit	añ	aṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	ruhmreiche Divinationsgott rDo-rje añ-
255	87	1106	latin_other	dnos	dṅos	reviewed_tibetan_exact	reviewed_tibetan_exact_dngos	yes	"gen"" (Vi$T 102,17); dnos po la skyon med —"
255	93	1106	german_prose_with_translit	kyañ	kyaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	chen po bdag po ni yin ~ kyi / 'on kyañ rgyal
256	37	1107	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"Lex. de lta (v.l. Itar) ~ kyi = tathāpi ""den-"
257	14	1108	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"pa ldañi ""auch für sogleich"" (Dagy); da Itar"
257	15	1108	german_prose_with_translit	sañ	saṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	(vl. add. ra) ram da'am den sañ nam da lta
257	38	1109	german_prose_with_translit	gTsañ-ma	gTsaṅ-ma	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"beug ""der Königssohn gTsañ-ma wurde nach"
258	5	1111	german_prose_with_translit	Bum-thañ	Bum-thaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"Bum-thañ verborgen ist"" (Padm 353b3); ~"
259	20	1119	german_prose_with_translit	rTsoñ	rTsoṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	lebenden lHo-pa, Mon-pa, rTsoñ und sPa-
261	23	1132	german_prose_with_translit	snañ	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"die snañ ""erscheint auch unter der Bezeich-"
262	42	1136	latin_other	riñs	riṅs	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	chad mal (r. ~) gyi yi ge rdo riñs gsum la byas
264	74	1142	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	la 'di kho na Itar yin gyi gźan du min no
268	67	1159	latin_other	snañ	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"gung waren"" (gZer 894,2); snañ srid khorba"
272	69	1186	latin_other	Myañ	Myaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"su dgug par bka' stsal to ""Myañ man-po-"
273	32	1190	latin_other	bZugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	- ri na bya ba'i bu dgon geig na bZugs
274	43	1201	german_prose_with_translit	bZugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"ste / lha'i ?¡ ni sras po bZugs ""am anderen Ufer"
276	67	1215	german_prose	Gs-H	Gś-H	reviewed_tibetan_exact	reviewed_siglum_exact_registry_canonicalization	yes	"ist instabil, Jugend vergeht schnell"" (Gs-H"
277	35	1217	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	blum po(s) chu yi ri mo Itar / gan Zig byas pa
277	67	1219	headword_line	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	༡ ni Sin tu ~ gro bar 'gyur ba dag kyani ji Itar
277	79	1219	latin_other	soñ	soṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"34,21); khyod da lta ~r soñ ""geh du jetzt"
282	15	1247	latin_other	ciñ	ciṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	dgu thams cad yid rnam par 'khrug ciñ —
282	24	1247	german_prose_with_translit	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"rauscht"" (Mvy 7344); —pa = sesparan bZin"
282	62	1248	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	la serns pa'i ka chen la / ji Itar brayi
283	34	1257	german_prose_with_translit	la'añ	la'aṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	gtsuggi bur po la'añ (Dagy).
284	28	1263	german_prose_with_translit	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	Lex. — pa = bryal ba'am Ses pa ran bZin du
285	5	1266	german_prose_with_translit	Khri-bzan	Khri-bzaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_google_tibetan_candidate	yes	der drei, des Ministers Khri-bzan [usw.],
285	29	1266	german_prose_with_translit	Zabs	źabs	reviewed_tibetan_exact	reviewed_tibetan_exact_google_tibetan_candidate	yes	"bcu"" (Debm 1132); ~ gi phyag phyi daṅ Zabs"
285	43	1266	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	452,4); bya rog ... — phyogs la mda' Itar son
285	53	1266	german_prose_with_translit	Zus	źus	reviewed_tibetan_exact	reviewed_tibetan_exact_google_tibetan_candidate	yes	"(Tär 186,9); dpur rgyab kyi — Zus nas ""nach-"
285	53	1266	german_prose_with_translit	dpur	dpun	reviewed_tibetan_exact	reviewed_tibetan_exact_ambitious_residual_context	yes	"(Tär 186,9); dpur rgyab kyi — Zus nas ""nach-"
285	53	1266	german_prose_with_translit	Tär	Tār	reviewed_tibetan_exact	reviewed_siglum_exact_tar	yes	"(Tär 186,9); dpur rgyab kyi — Zus nas ""nach-"
285	67	1266	latin_other	nina	mña	reviewed_tibetan_exact	reviewed_tibetan_exact_residual_context_google	yes	gtsani khul nina' ris daṅ bcas kyi — bskul
285	67	1266	latin_other	gtsani	gtsaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_residual_context_google	yes	gtsani khul nina' ris daṅ bcas kyi — bskul
286	16	1266	german_prose_with_translit	Itas	ltas	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	gar gyi — man po daṅ / bram dze dan Itas
286	39	1266	tibetan_latin_mixed	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	— khri phrag Ina tsam 'dir byun nas / ༡2/7
286	75	1266	german_prose_with_translit	Keñ-śi	Keṅ-śi	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"mee nach Keñ-śi führen würden"" (Inl $54);"
287	54	1267	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	snar 'khri ji Itar yani — ... zam Sin khral chen
287	86	1269	latin_other	lañ	laṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"hen"" (bKth 378,5); dmag 'khrugs yo lañ {5} (r."
288	33	1277	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"yul —r royal rabs Ina khri bZi ston ""in der"
288	46	1277	latin_other	bZugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	rgya bod — gtan bZugs kyi rgyun gton (bsgrig
289	70	1282	german_prose_with_translit	bźeńs	bźeṅs	reviewed_tibetan_exact	reviewed_tibetan_exact_residual_ng	yes	"khri rtse bźeńs ""Bro Khri-gsum rtag-snan er-"
289	75	1282	german_prose	Bu-Sz	Bu-śz	reviewed_tibetan_exact	reviewed_siglum_exact_registry_canonicalization	yes	"nachdem er [China] besiegt hatte"" (Bu-Sz"
291	65	1287	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"Lex. skar ma lag ste rgyu skar Ina pa ""das Ge-"
297	25	1312	german_prose	Gs-H	Gś-H	reviewed_tibetan_exact	reviewed_siglum_exact_registry_canonicalization	yes	"te cines gewöhnlichen Menschen"" (Gs-H"
298	28	1316	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"zubreiten"" (Suv 59,4); ji Itar phyi rol — ba'i"
302	40	1335	german_prose_with_translit	lañ	laṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	Lex. ba lañ dkar zal dmar zal khra khra lta bu
305	54	1353	german_prose_with_translit	oñ	oṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"pa oñ 'dis ""die Befleckungen werden sehr"
306	54	1359	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	brgyad cu' min); mchu bim pa Itar — = bi-
310	51	1375	german_prose	bzugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"beginne"" (MigTo 85,4); glud bzugs (r. gzugs)"
312	62	1386	latin_other	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	ran bZin gan yod la — gZan dag kyani yod
313	19	1387	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	568,5); ~ thugs rjes 'gro la bu Itar brise
315	65	1397	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"rdzin Itar 'khyil (metr.) ""die Wassersucht"
316	27	1401	german_prose_with_translit	Bu-$z	Bu-śz	reviewed_tibetan_exact	reviewed_siglum_exact_registry_canonicalization	yes	"ter gekommen sei, sei er ein Gott"" (Bu-$z"
317	46	1409	german_prose_with_translit	bZugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"bsgrubs nas bZugs so ""einige bleiben in der"
318	32	1414	german_prose_with_translit	la'añń	la'aṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_ambitious_residual_context	yes	"dari yid chad pa la'añń ""viel Glück und Leid er-"
318	32	1414	german_prose_with_translit	dari	daṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_ambitious_residual_context	yes	"dari yid chad pa la'añń ""viel Glück und Leid er-"
320	38	1423	german_prose_with_translit	ViśsT	ViśT	reviewed_tibetan_exact	reviewed_siglum_exact_visht	yes	"bar bcom pa ""vom Fluch überwältigt"" (ViśsT"
320	46	1424	german_prose_with_translit	visT	ViśT	reviewed_tibetan_exact	reviewed_siglum_exact_visht	yes	"stet hat, will ich Dharma verfluchen"" (visT"
322	70	1438	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"le"" (T3897 11546); de Itar — daṅ / yi dwags"
324	37	1448	latin_other	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	(YS 64d); 'o skol — nas Su ba 'thog pa bZin
325	22	1449	german_prose_with_translit	Zañs	Zaṅs	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	setzer aus Chag, der Übersetzer aus Zañs-
325	28	1449	german_prose_with_translit	dPañ	dPaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	bets usw. waren Khu, Zo, dPañ, gYun, rMa
326	44	1453	latin_other	sbañs	sbaṅs	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"rta sbañs maṅ po —""inari du bsgyur (7. skyur)"
326	52	1453	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	46,7); da Itar lha than ~i gad zur la sgug
328	13	1459	german_prose_with_translit	bZin	bźin	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"pa bZin du ""so wie der Pfau den Laut der"
328	53	1462	german_prose_with_translit	Ius	lus	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	sman dku na ti — dan sbyar ba'ami ... Ius la
333	58	1488	latin_other	dilta	di lta	reviewed_tibetan_exact	reviewed_tibetan_exact_di_lta_spacing	yes	ñas chos gdags pa rnam par bźag pa 'dilta ste
333	70	1488	german_prose_with_translit	Itas	ltas	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"sprul pa cig dan mjal nas ... kyi Itas so ""es"
335	24	1495	tibetan_only	Itas	ltas	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	རི་ལླསུ་ rm ltas alttib. ri Itas Vorzeichen im
335	75	1495	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"spros pa — Itar byas nas (metr.) ""wenn er"
337	82	1507	german_prose_with_translit	Zig	źig	reviewed_tibetan_exact	reviewed_tibetan_exact_google_tibetan_candidate	yes	Lex. mtshan ma'i rtsa Zig (brDa, Dagy).
338	35	1510	german_prose_with_translit	Itas	ltas	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	(VaiNth 34,6); 5a beu non pa'i sa Itas ... —
340	22	1521	german_prose_with_translit	Lis	Liś	reviewed_tibetan_exact	reviewed_siglum_exact_registry_canonicalization	yes	(brDa); blun po (TTC); — ni blun po (Lis
340	70	1524	latin_other	Nañ-śa	Naṅ-śa	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"su lba khani ~ ... bZeris ""Nañ-śa mi-go-cha er-"
341	50	1528	german_prose_with_translit	kyañ	kyaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"gron khyer thams cad kyañ 'gyel ""ein mächti-"
343	34	1533	german_prose_with_translit	źinń	źiṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_ambitious_residual_context	yes	Lex. Zin saam sa Zin (brDa); źinń sa (Dagy).
343	34	1533	german_prose_with_translit	Zin	źiṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_ambitious_residual_context	yes	Lex. Zin saam sa Zin (brDa); źinń sa (Dagy).
343	34	1533	german_prose_with_translit	saam	sa'am	reviewed_tibetan_exact	reviewed_tibetan_exact_ambitious_residual_context	yes	Lex. Zin saam sa Zin (brDa); źinń sa (Dagy).
343	34	1533	german_prose_with_translit	Zin	źiṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_ambitious_residual_context	yes	Lex. Zin saam sa Zin (brDa); źinń sa (Dagy).
344	6	1536	german_prose_with_translit	bzugs	bźugs	reviewed_tibetan_exact	reviewed_tibetan_exact_bzhin_bzhugs	yes	"bzugs ""erhielt sich in rMog-pa'i tshe-skon in"
348	41	1551	latin_other	snari	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_snang	yes	ba = — bar byed pai don du snari (brDa);
348	43	1551	german_prose_with_translit	snani	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_snang	yes	"= ~ bar byed pa'i don du snani ""steht 1, S. ¥, ~"
350	72	1557	german_prose_with_translit	Bum-thañ	Bum-thaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"alle gDun-l'amilien, die in Bum-thañ sind"""
351	22	1557	german_prose_with_translit	dBus-gtsañ	dBus-gtsaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	dBus-gtsañ, den vier Hörnern, durchwan-
351	23	1557	german_prose_with_translit	Gañsri	Gaṅsri	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"derte ich alle Schneeberge"" (Gañsri 449,3);"
351	38	1557	german_prose_with_translit	bre-sgañ	bre-sgaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"te gründete erin Śab-'bre-sgañ eine Schule"""
351	41	1557	german_prose_with_translit	gNa-khri	gÑa-khri	reviewed_tibetan_exact	reviewed_tibetan_exact_gna_khri	yes	gNa-khri btsan-po an bis zu den drei spä-
351	60	1557	german_prose_with_translit	gtsani	gtsaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_gtsang	yes	bla chen kyani sku tshbe'i — du dmar gtsani
351	63	1557	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	530,6); gan Itar tsa ri ras pa'i sku tshe'i —
352	33	1557	german_prose_with_translit	gtsani	gtsaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_gtsang	yes	"ren"" (Ki na 16lal); khog pa mi gtsani bas gan"
352	48	1557	latin_other	gtsan	gtsaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_gtsang	yes	"nesfreuden"" (Rgs 32.3c); mi gtsan ba' nal"
354	4	1564	german_prose_with_translit	nań	naṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_residual_ng	yes	"~ sgañ drug gi nań tshan (metr.) ""im östli-"
354	4	1564	german_prose_with_translit	sgañ	sgaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"~ sgañ drug gi nań tshan (metr.) ""im östli-"
354	77	1567	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	mgo'i gdens ka Itar — mi bgo bar bslal par
355	14	1569	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	rtsa Ina dari / stod gos sul bu rtsa lṅa daṅ
357	36	1571	latin_other	snari	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_snang	yes	cilta ba dan mthu ci lta bar kun tu snari bar
357	71	1572	german_prose_with_translit	gañs	gaṅs	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"die anderen Gift"" (Tär 119,4); gañs chu / klut"
358	13	1572	german_prose_with_translit	snani	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_snang	yes	"mdoris de snani bas phyuri ""der Charakter ei-"
358	26	1572	german_prose_with_translit	snani	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_snang	yes	de la snani Zen (r. gen) bal thod can gis ...
358	27	1572	german_prose	snari	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_snang	yes	"Iba dari — gsol ""die snari gsen |Bon-po] mit"
361	26	1599	german_prose_with_translit	Ina	lṅa	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	ger gyi don tse gna' ma Ina broya ... — la //9///
361	69	1602	latin_other	drios	dṅos	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_dngos	yes	sprul $/0// — yab sras 'jam dbyans drios byon
362	38	1607	german_prose_with_translit	Zig	źig	reviewed_tibetan_exact	reviewed_tibetan_exact_google_tibetan_candidate	yes	brgyad kyi rgyud daṅ ldan pa Zig byun bar
362	53	1608	german_prose_with_translit	gtsari	gtsaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_google_tibetan_candidate	yes	giun don ses / las rnams mthon Zin gtsari ba
362	53	1608	german_prose_with_translit	Zin	źiṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_google_tibetan_candidate	yes	giun don ses / las rnams mthon Zin gtsari ba
362	53	1608	german_prose_with_translit	giun	gźun	reviewed_tibetan_exact	reviewed_tibetan_exact_residual_context_google	yes	giun don ses / las rnams mthon Zin gtsari ba
362	86	1608	german_prose_with_translit	Tär	Tār	reviewed_tibetan_exact	reviewed_siglum_exact_tar	yes	"Vergiftung"" (Tär 80,11); — sman gi par bu"
368	34	1640	german_prose_with_translit	snani	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_snang	yes	than la chwi rgyun g.yo ba Itar snani ba'i geugs
368	34	1640	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	than la chwi rgyun g.yo ba Itar snani ba'i geugs
368	38	1640	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	than du ñi od phog pas chu Itar mthon ba
371	45	1652	german_prose_with_translit	la'añ	la'aṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"Lex. ~, smin dbrag = mdzod spu la'añ ""auch"
371	78	1655	latin_other	snari	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_snang	yes	gtsug) ni — yi / bar du snari bar gyur pa na
372	58	1662	german_prose_with_translit	Yar-luñs	Yar-luṅs	reviewed_tibetan_exact	reviewed_tibetan_exact_final_ng	yes	"ro ""in Yar-luñs ""phyon-po errichteten sie ein"
373	40	1671	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	"kyi dbyibs Itar leb mo ""sbal rgyab: [auch] als"
377	53	1696	german_prose_with_translit	drios	dṅos	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_dngos	yes	(Tär 11,13); drios poi lons spyod ni geig gi
377	57	1696	german_prose_with_translit	snari	snaṅ	reviewed_tibetan_exact	reviewed_tibetan_exact_second_ambitious_snang	yes	"don gyi snari ba 'bar bar 609 (metr.) ""mö-"
378	18	1698	german_prose_with_translit	Itar	ltar	reviewed_tibetan_exact	reviewed_tibetan_exact_initial_i_l_family	yes	khral rigs stiar 'khri ji Itar yari dmag dan —
