volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	headword_transliteration_span_status	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_9_m	303	7	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	10	14	 	 	token_boundary_secure						tibetan_proper_name	none	no	དམར་སྤྲང་ dmar sgaṅ npr. cin Kloster in sTod-
wts_9_m	303	7	2	སྤྲང	sgaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	15	19	 	 	token_boundary_secure	ང:ṅ	ṅ				tibetan_proper_name	none	no	དམར་སྤྲང་ dmar sgaṅ npr. cin Kloster in sTod-
wts_9_m	303	13	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ལྕོག་ dmar lcog rotes Türmchen, Dach-
wts_9_m	303	13	2	ལྕོག	lcog	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	15	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ལྕོག་ dmar lcog rotes Türmchen, Dach-
wts_9_m	303	18	1	དམར	dinar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	7	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཆ་ dinar cha.
wts_9_m	303	18	2	ཆ	cha	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	13	16	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཆ་ dinar cha.
wts_9_m	303	26	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	9	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཆེན་ dmar chen Menschenblut.
wts_9_m	303	26	2	ཆེན	chen	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཆེན་ dmar chen Menschenblut.
wts_9_m	303	30	1	དམར	dinar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	10	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཆེམས་ dinar chems rotschimmernd, rot-
wts_9_m	303	30	2	ཆེམས	chems	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	16	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཆེམས་ dinar chems rotschimmernd, rot-
wts_9_m	303	37	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཐང་ dmar thaṅ
wts_9_m	303	37	2	ཐང	thaṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	13	17	 		token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དམར་ཐང་ dmar thaṅ
wts_9_m	303	38	1	དམར	dinar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	10	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"དམར་མཆོད་ dinar mchod ""rotes Opfer"", Bez."
wts_9_m	303	38	2	མཆོད	mchod	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	16	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"དམར་མཆོད་ dinar mchod ""rotes Opfer"", Bez."
wts_9_m	303	44	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་གཏོར་ dmar gtor Ritus der Darreichung
wts_9_m	303	44	2	གཏོར	gtor	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	15	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་གཏོར་ dmar gtor Ritus der Darreichung
wts_9_m	303	47	1	དམར	dar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་བརྟན་ dar brtan Bez. für Safran aus
wts_9_m	303	47	2	བརྟན	brtan	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	14	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་བརྟན་ dar brtan Bez. für Safran aus
wts_9_m	303	51	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཐག་ dmar thag fester Entschluß.
wts_9_m	303	51	2	ཐག	thag	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	13	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཐག་ dmar thag fester Entschluß.
wts_9_m	303	55	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཐག་ཆད་ dmar thag chad auch — dus
wts_9_m	303	55	2	ཐག	thag	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	16	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཐག་ཆད་ dmar thag chad auch — dus
wts_9_m	303	55	3	ཆད	chad	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	21	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཐག་ཆད་ dmar thag chad auch — dus
wts_9_m	303	62	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཐང་ dmar thaṅ.
wts_9_m	303	62	2	ཐང	thaṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_reviewed_alignment	secure_complete_span	13	17	 	.	token_boundary_secure	ང:ṅ	ṅ		thaṅ	reviewed_tibetan_exact_final_ng_consensus	ordinary_tibetan_lexical_or_compound	none	no	དམར་ཐང་ dmar thaṅ.
wts_9_m	304	1	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	9	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་དྲི་ dmar dri
wts_9_m	304	1	2	དྲི	dri	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	14	17	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་དྲི་ dmar dri
wts_9_m	304	6	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	9	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་དྲི་ dmar dri Geruch nach Fleisch und
wts_9_m	304	6	2	དྲི	dri	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་དྲི་ dmar dri Geruch nach Fleisch und
wts_9_m	304	9	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ནག་ dmar nag.
wts_9_m	304	9	2	ནག	nag	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	13	16	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ནག་ dmar nag.
wts_9_m	304	27	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	17	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ནག་སྤྱང་མགོ་ dmar nag spyaṅ mgo eine
wts_9_m	304	27	2	ནག	nag	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	22	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ནག་སྤྱང་མགོ་ dmar nag spyaṅ mgo eine
wts_9_m	304	27	3	སྤྱང	spyaṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	26	31	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དམར་ནག་སྤྱང་མགོ་ dmar nag spyaṅ mgo eine
wts_9_m	304	27	4	མགོ	mgo	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	32	35	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ནག་སྤྱང་མགོ་ dmar nag spyaṅ mgo eine
wts_9_m	304	40	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་པོ་ dmar po
wts_9_m	304	40	2	པོ	po	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	13	15	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་པོ་ dmar po
wts_9_m	305	1	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་པོ་རི་ dmar po ri
wts_9_m	305	1	2	པོ	po	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	16	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་པོ་རི་ dmar po ri
wts_9_m	305	1	3	རི	ri	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	19	21	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་པོ་རི་ dmar po ri
wts_9_m	305	47	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་པོ་ལེན་པ་ dmar po len pa
wts_9_m	305	47	2	པོ	po	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	19	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་པོ་ལེན་པ་ dmar po len pa
wts_9_m	305	47	3	ལེན	len	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	22	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་པོ་ལེན་པ་ dmar po len pa
wts_9_m	305	47	4	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	26	28	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་པོ་ལེན་པ་ dmar po len pa
wts_9_m	305	78	1	དམར	dinar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	10	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"དམར་པོ་ར་ dinar pori ""roter Berg"", der Hügel,"
wts_9_m	305	78	2	པོ	pori	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	16	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"དམར་པོ་ར་ dinar pori ""roter Berg"", der Hügel,"
wts_9_m	305	78	3	ར	roter	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	22	27	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"དམར་པོ་ར་ dinar pori ""roter Berg"", der Hügel,"
wts_9_m	305	88	1	དམར	dinar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	14	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་པོ་ལེན་པ་ dinar po len pa Bez. für Bewer-
wts_9_m	305	88	2	པོ	po	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	20	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་པོ་ལེན་པ་ dinar po len pa Bez. für Bewer-
wts_9_m	305	88	3	ལེན	len	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	23	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་པོ་ལེན་པ་ dinar po len pa Bez. für Bewer-
wts_9_m	305	88	4	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	27	29	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་པོ་ལེན་པ་ dinar po len pa Bez. für Bewer-
wts_9_m	306	1	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཕོ་ dmar pho
wts_9_m	306	1	2	ཕོ	pho	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	13	16	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཕོ་ dmar pho
wts_9_m	306	2	1	དམར	dinar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	8	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཕོ་ dinar pho Tdmar po.
wts_9_m	306	2	2	ཕོ	pho	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཕོ་ dinar pho Tdmar po.
wts_9_m	306	4	1	དམར	dar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	11	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཕྱོགས་ dar phyogs die zweite Monats-
wts_9_m	306	4	2	ཕྱོགས	phyogs	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	15	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཕྱོགས་ dar phyogs die zweite Monats-
wts_9_m	306	19	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	7	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་བ་ dmar ba alttib. mar ba.
wts_9_m	306	19	2	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	12	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་བ་ dmar ba alttib. mar ba.
wts_9_m	306	43	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་མོ་ dmar mo
wts_9_m	306	43	2	མོ	mo	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	13	15	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་མོ་ dmar mo
wts_9_m	307	1	1	དམར	dinar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	10	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་གཅཙང་ dinar gtsaṅ
wts_9_m	307	1	2	གཅཙང	gtsaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	16	21	 		token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དམར་གཅཙང་ dinar gtsaṅ
wts_9_m	307	16	1	རྨན	dhmar	insufficient_feature_coverage	no	no	none	unresolved			gloss_or_prose_noise	gloss_intrusion	11	16	 	 	token_boundary_secure						tibetan_proper_name	none	no	/རྨན་གཅོང་ dhmar gtsan npr. cin Berg bzw. Ort.
wts_9_m	307	16	2	གཅོང	gtsan	final_feature_mismatch_only	no	yes	partial	unresolved			gloss_or_prose_noise	gloss_intrusion	17	22	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			tibetan_proper_name	none	no	/རྨན་གཅོང་ dhmar gtsan npr. cin Berg bzw. Ort.
wts_9_m	307	34	1	དམྤ	dinar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	4	9	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམྤ dinar Zur rotes Maul.
wts_9_m	307	42	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	16	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་རུ་ལ་བྲིས་་ dmar ru la bris
wts_9_m	307	42	2	རུ	ru	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	21	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་རུ་ལ་བྲིས་་ dmar ru la bris
wts_9_m	307	42	3	ལ	la	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	24	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་རུ་ལ་བྲིས་་ dmar ru la bris
wts_9_m	307	42	4	བྲིས	bris	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	27	31	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་རུ་ལ་བྲིས་་ dmar ru la bris
wts_9_m	307	51	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཟལ་ dmar zal rotgescheckt.
wts_9_m	307	51	2	ཟལ	zal	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཟལ་ dmar zal rotgescheckt.
wts_9_m	307	55	1	དམར	dinar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	9	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་བུང་ dinar zuṅ Laune.
wts_9_m	307	55	2	བུང	zuṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	secure_complete_span	15	18	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	དམར་བུང་ dinar zuṅ Laune.
wts_9_m	307	63	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཡག་ dmar yag rot, sehr rot,
wts_9_m	307	63	2	ཡག	yag	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ཡག་ dmar yag rot, sehr rot,
wts_9_m	307	76	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	17	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་རུ་ལ་བྲིས་པ་ dmar ru la bris pa auswendig
wts_9_m	307	76	2	རུ	ru	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	22	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་རུ་ལ་བྲིས་པ་ dmar ru la bris pa auswendig
wts_9_m	307	76	3	ལ	la	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	25	27	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་རུ་ལ་བྲིས་པ་ dmar ru la bris pa auswendig
wts_9_m	307	76	4	བྲིས	bris	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	28	32	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་རུ་ལ་བྲིས་པ་ dmar ru la bris pa auswendig
wts_9_m	307	76	5	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	33	35	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་རུ་ལ་བྲིས་པ་ dmar ru la bris pa auswendig
wts_9_m	308	1	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་རེངས་ dmar reṅs
wts_9_m	308	1	2	རེངས	reṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	15	19	 		token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	དམར་རེངས་ dmar reṅs
wts_9_m	308	2	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་རེངས་ dmar reṅs auch — dus der dritte
wts_9_m	308	2	2	རེངས	reṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	15	19	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	དམར་རེངས་ dmar reṅs auch — dus der dritte
wts_9_m	308	12	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ལམ་ dmar lam auch — pa Röte.
wts_9_m	308	12	2	ལམ	lam	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ལམ་ dmar lam auch — pa Röte.
wts_9_m	308	18	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་སྲུག་ dmar sug roh, unbehandelt.
wts_9_m	308	18	2	སྲུག	sug	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	15	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་སྲུག་ dmar sug roh, unbehandelt.
wts_9_m	308	22	1	དམར	dimar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	9	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་སེར་ dimar ser.
wts_9_m	308	22	2	སེར	ser	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	15	18	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་སེར་ dimar ser.
wts_9_m	308	42	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་གསུམ་ dmar gsum
wts_9_m	308	42	2	གསུམ	gsum	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	15	19	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་གསུམ་ dmar gsum
wts_9_m	309	1	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་གསོད་ dmar gsod
wts_9_m	309	1	2	གསོད	gsod	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	15	19	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་གསོད་ dmar gsod
wts_9_m	309	2	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་གསོད་ dmar gsod pf. dmar bsad töten,
wts_9_m	309	2	2	གསོད	gsod	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	15	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་གསོད་ dmar gsod pf. dmar bsad töten,
wts_9_m	309	8	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	9	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་བསད་ dmar bsad pf. zu dmar gsod töten,
wts_9_m	309	8	2	བསད	bsad	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་བསད་ dmar bsad pf. zu dmar gsod töten,
wts_9_m	309	13	1	དམར	dmar	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ལྟང་ངེ་བ་ dmar lhari rie ba
wts_9_m	309	13	2	ལྟང	lhari	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	19	24	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	དམར་ལྟང་ངེ་བ་ dmar lhari rie ba
wts_9_m	309	13	3	ངེ	rie	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	25	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ལྟང་ངེ་བ་ dmar lhari rie ba
wts_9_m	309	13	4	བ	ba	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	29	31	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམར་ལྟང་ངེ་བ་ dmar lhari rie ba
wts_9_m	309	36	1	ཚེ	rerend	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	3	9	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཚེ rerend pa'am riams pa'i don schwin-
wts_9_m	309	41	1	དམིགས	'dmigs	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	7	13	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམིགས་ 'dmigs
wts_9_m	309	44	1	དམིག	dmig	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	6	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམིག་ dmig Tmig
wts_9_m	309	49	1	དམིགས	'dmigs	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	7	13	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམིགས་ 'dmigs.
wts_9_m	310	1	1	དམིགས	'dmigs	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	7	13	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དམིགས་ 'dmigs
