volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_8_b	439	21	1	འབྲི	bi	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	12	14	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབྲི་འབྲེ་ ""bi bi."
wts_8_b	439	21	2	འབྲེ	bi	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	15	17	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབྲི་འབྲེ་ ""bi bi."
wts_8_b	439	32	1	འབིགས	bigs	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	8	12	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབིགས་ 'bigs pf. und imp. tphigs.
wts_8_b	439	40	1	འབིགས	bigs	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	13	17	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབིགས་བྱེད་ ""bigs byed"
wts_8_b	439	40	2	བྱེད	byed	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	18	22	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབིགས་བྱེད་ ""bigs byed"
wts_8_b	439	65	1	འབིགས	Digs	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབིགས་ལྡན་ Digs ldan.
wts_8_b	439	65	2	ལྡན	ldan	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	16	20	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབིགས་ལྡན་ Digs ldan.
wts_8_b	439	79	1	འབེགས	bigs	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	12	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབེགས་བྱེད་ bigs byed.
wts_8_b	439	79	2	བྱེད	byed	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	17	21	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབེགས་བྱེད་ bigs byed.
wts_8_b	440	1	1	འབིབས	bibs	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	8	12	""""		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབིབས་ ""bibs"
wts_8_b	440	26	1	འབུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	5	7	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུ་ bu Insekt, Wurm, Made, Ungezicfer.
wts_8_b	440	43	1	འབུ	Du	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	10	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུ་སྲིན་ Du srin
wts_8_b	440	43	2	སྲིན	srin	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	13	17	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུ་སྲིན་ Du srin
wts_8_b	440	49	1	འབུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	6	8	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུ་ ""bu sich öffnen."
wts_8_b	440	52	1	འབུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	13	15	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུ་སྐྱོགས་ 'bu skyogs Kaulquappe.
wts_8_b	440	52	2	སྐྱོགས	skyogs	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	16	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུ་སྐྱོགས་ 'bu skyogs Kaulquappe.
wts_8_b	440	55	1	འབུ	bbu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	8	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུ་ཉོག bbu Tbu
wts_8_b	440	55	2	ཉོག	Tbu	marker_or_damage	no	no	none	blocked			marker_or_damage	12	15	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	yes	འབུ་ཉོག bbu Tbu
wts_8_b	440	56	1	འབུ	Du	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	13	15	 	 	token_boundary_secure						tibetan_proper_name	none	no	འབུ་ཏ་འདུ་ཏ་ Du ta 'due ta npr. Buddhadūra, ein
wts_8_b	440	56	2	ཏ	ta	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	16	18	 	 	token_boundary_secure						tibetan_proper_name	none	no	འབུ་ཏ་འདུ་ཏ་ Du ta 'due ta npr. Buddhadūra, ein
wts_8_b	440	56	3	འདུ	due	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	20	23	'	 	token_boundary_secure						tibetan_proper_name	none	no	འབུ་ཏ་འདུ་ཏ་ Du ta 'due ta npr. Buddhadūra, ein
wts_8_b	440	56	4	ཏ	ta	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	24	26	 	 	token_boundary_secure						tibetan_proper_name	none	no	འབུ་ཏ་འདུ་ཏ་ Du ta 'due ta npr. Buddhadūra, ein
wts_8_b	440	63	1	འབུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	13	15	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུ་བྱང་ཁྲ་ ""bu byari khra Tbyani khra."
wts_8_b	440	63	2	བྱང	byari	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	16	21	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	"འབུ་བྱང་ཁྲ་ ""bu byari khra Tbyani khra."
wts_8_b	440	63	3	ཁྲ	khra	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	22	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུ་བྱང་ཁྲ་ ""bu byari khra Tbyani khra."
wts_8_b	440	64	1	འབུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	10	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུ་སྦྲང་ bu sbraṅ Biene
wts_8_b	440	64	2	སྦྲང	sbraṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	13	18	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	འབུ་སྦྲང་ bu sbraṅ Biene
wts_8_b	440	66	1	འབུ	Du	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	12	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུ་སྲུ་ཧང་ Du su haṅ cine Heilflanze, Medica-
wts_8_b	440	66	2	སྲུ	su	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	15	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུ་སྲུ་ཧང་ Du su haṅ cine Heilflanze, Medica-
wts_8_b	440	66	3	ཧང	haṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	18	21	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	འབུ་སྲུ་ཧང་ Du su haṅ cine Heilflanze, Medica-
wts_8_b	440	73	1	འབུ	bu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	10	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུ་སྲེ ' bu srin Insekt, Wurm; — nur 'gros
wts_8_b	440	73	2	སྲེ	srin	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	13	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུ་སྲེ ' bu srin Insekt, Wurm; — nur 'gros
wts_8_b	441	1	1	འབུགས	bugs	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	8	12	""""		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུགས་ ""bugs"
wts_8_b	441	8	1	འབུགས	bugs	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	8	12	""""	 	token_boundary_secure						unclear	none	no	"འབུགས་ ""bugs auch 'bug, pf. und imp. 1'phug,"
wts_8_b	441	25	1	འབུགས	bugs	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	8	12	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུགས་ ""bugs Ahle, Pfriem."
wts_8_b	441	28	1	འབུང	Duṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	6	9	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	འབུང་ Duṅ pf u ndi mp. Vbuns sich bemühen,
wts_8_b	441	32	1	འབུང	buṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	11	14	'	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	འབུང་བདོ་ 'buṅ bdo.
wts_8_b	441	32	2	བདོ	bdo	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	15	18	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུང་བདོ་ 'buṅ bdo.
wts_8_b	441	39	1	འབུང	baṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	12	15	'	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	འབུང་གསུམ་ 'baṅ gsum V'buns gsum.
wts_8_b	441	39	2	གསུམ	gsum	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	16	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུང་གསུམ་ 'baṅ gsum V'buns gsum.
wts_8_b	441	40	1	འབུད	bud	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	7	10	""""		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུད་ ""bud"
wts_8_b	441	41	1	འབུངས	biṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	7	11	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	འབུངས་ biṅs auch 'bons, pf. und imp. zu
wts_8_b	441	80	1	འབུད	bud	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	7	10	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུད་ ""bud pf. Tbud weggehen."
wts_8_b	442	1	1	འབུད	bud	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	7	10	""""		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུད་ ""bud"
wts_8_b	442	2	1	འབུད	Dud	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	7	10	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུད་ ""Dud pf. und imp. T'bus blasen, [Mu-"
wts_8_b	442	45	1	འབུབས	bubs	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	8	12	""""		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུབས་ ""bubs"
wts_8_b	443	1	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	7	10	""""		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུམ་ ""bum"
wts_8_b	443	15	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	6	9	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུམ་ bum
wts_8_b	443	46	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	7	10	""""		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུམ་ ""bum"
wts_8_b	444	45	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	15	18	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུམ་གྱི་བོན་ 'bum gyi bon ""das Hunderttau-"
wts_8_b	444	45	2	གྱི	gyi	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	19	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུམ་གྱི་བོན་ 'bum gyi bon ""das Hunderttau-"
wts_8_b	444	45	3	བོན	bon	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	23	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུམ་གྱི་བོན་ 'bum gyi bon ""das Hunderttau-"
wts_8_b	444	47	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	12	15	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུམ་ཊི་ཀ་ ""bum ti ka"
wts_8_b	444	47	2	ཊི	ti	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	16	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུམ་ཊི་ཀ་ ""bum ti ka"
wts_8_b	444	47	3	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	19	21	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུམ་ཊི་ཀ་ ""bum ti ka"
wts_8_b	444	56	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	12	15	""""	 	token_boundary_secure						tibetan_proper_name	none	no	"འབུམ་གླིང་ ""bum gliṅ npr. ein Meditationgk ol."
wts_8_b	444	56	2	གླིང	gliṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_reviewed_alignment	16	20	 	 	token_boundary_secure	ང:ṅ	ṅ		gliṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_proper_name	none	no	"འབུམ་གླིང་ ""bum gliṅ npr. ein Meditationgk ol."
wts_8_b	444	63	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	11	14	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུམ་བཅུ་ ""bum beu auch 'bum phrag ben sine"
wts_8_b	444	63	2	བཅུ	beu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	15	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུམ་བཅུ་ ""bum beu auch 'bum phrag ben sine"
wts_8_b	444	72	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	11	14	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུམ་རྗེ་ 'bum rje ""der Herr der hunderttau-"
wts_8_b	444	72	2	རྗེ	rje	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	15	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུམ་རྗེ་ 'bum rje ""der Herr der hunderttau-"
wts_8_b	444	78	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	12	15	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུམ་ཊི་ཀ་ 'bum ti ka auch 'bum tig Kurztitel
wts_8_b	444	78	2	ཊི	ti	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	16	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུམ་ཊི་ཀ་ 'bum ti ka auch 'bum tig Kurztitel
wts_8_b	444	78	3	ཀ	ka	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	19	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུམ་ཊི་ཀ་ 'bum ti ka auch 'bum tig Kurztitel
wts_8_b	445	1	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	11	14	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུམ་ཐེར་ 'bum ther
wts_8_b	445	1	2	ཐེར	ther	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	15	19	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུམ་ཐེར་ 'bum ther
wts_8_b	445	2	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུམ་ཐེར་ bum ther hunderttausend, vgl. tiber
wts_8_b	445	2	2	ཐེར	ther	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུམ་ཐེར་ bum ther hunderttausend, vgl. tiber
wts_8_b	445	6	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	11	14	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུམ་སྡེ་ 'bum sde eine Abteilung bzw. Grup-
wts_8_b	445	6	2	སྡེ	sde	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	15	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུམ་སྡེ་ 'bum sde eine Abteilung bzw. Grup-
wts_8_b	445	15	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	9	12	""""	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	"འབུམ་པ་ ""bum pa Abbild; von skt. bimba"
wts_8_b	445	15	2	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	13	15	 	 	token_boundary_secure						sanskrit_or_indic_transcription	none	no	"འབུམ་པ་ ""bum pa Abbild; von skt. bimba"
wts_8_b	445	22	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	9	12	""""	 	token_boundary_secure						tibetan_proper_name	none	no	"འབུམ་པ་ ""bum pa npr. Name einer Gegend"
wts_8_b	445	22	2	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	13	15	 	 	token_boundary_secure						tibetan_proper_name	none	no	"འབུམ་པ་ ""bum pa npr. Name einer Gegend"
wts_8_b	445	32	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	9	12	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུམ་པ་ ""bum pa Bez. für Stüpa."
wts_8_b	445	32	2	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	13	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུམ་པ་ ""bum pa Bez. für Stüpa."
wts_8_b	445	39	1	འབུར	bur	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	7	10	""""		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུར་ ""bur"
wts_8_b	445	45	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	15	18	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུམ་ཕྲག་བཅུ་ 'bum phrag beu !'bum beu.
wts_8_b	445	45	2	ཕྲག	phrag	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	19	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུམ་ཕྲག་བཅུ་ 'bum phrag beu !'bum beu.
wts_8_b	445	45	3	བཅུ	beu	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	25	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུམ་ཕྲག་བཅུ་ 'bum phrag beu !'bum beu.
wts_8_b	445	46	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	17	20	 	 	token_boundary_secure						tibetan_proper_name	none	no	འབུམ་ཕྲག་གསུམ་པ་ bum phrag gum pa npr.
wts_8_b	445	46	2	ཕྲག	phrag	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	21	26	 	 	token_boundary_secure						tibetan_proper_name	none	no	འབུམ་ཕྲག་གསུམ་པ་ bum phrag gum pa npr.
wts_8_b	445	46	3	གསུམ	gum	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	27	30	 	 	token_boundary_secure						tibetan_proper_name	none	no	འབུམ་ཕྲག་གསུམ་པ་ bum phrag gum pa npr.
wts_8_b	445	46	4	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	31	33	 	 	token_boundary_secure						tibetan_proper_name	none	no	འབུམ་ཕྲག་གསུམ་པ་ bum phrag gum pa npr.
wts_8_b	445	58	1	འབུམ	bum	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	13	16	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུམ་དབྱེལ་ 'bum dbyel Kettenhemd.
wts_8_b	445	58	2	དབྱེལ	dbyel	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	17	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུམ་དབྱེལ་ 'bum dbyel Kettenhemd.
wts_8_b	445	66	1	འབུར	bur	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	7	10	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུར་ ""bur hervorragen, hervortreten, her-"
wts_8_b	445	75	1	འབུར	bur	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	7	10	""""	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུར་ ""bur."
wts_8_b	446	1	1	འབུར	bur	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	10	13	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུར་ཁང་ 'bur khani
wts_8_b	446	1	2	ཁང	khani	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	14	19	 		token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	འབུར་ཁང་ 'bur khani
wts_8_b	446	19	1	འབུར	Dur	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	9	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུར་ཁང་ Dur khaṅ Häuschen.
wts_8_b	446	19	2	ཁང	khaṅ	transcription_integrity_pass	no	no	partial	unresolved			secure_positional_alignment	13	17	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	འབུར་ཁང་ Dur khaṅ Häuschen.
wts_8_b	446	23	1	འབུར	bbur	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	10	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུར་འཇམ་ bbur jam unauffällig be-
wts_8_b	446	23	2	འཇམ	jam	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	15	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུར་འཇམ་ bbur jam unauffällig be-
wts_8_b	446	29	1	འབུར	bur	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུར་འཇོམས་ bur 'joms bekämpfen, gegen-
wts_8_b	446	29	2	འཇོམས	joms	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	17	21	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུར་འཇོམས་ bur 'joms bekämpfen, gegen-
wts_8_b	447	1	1	འབུར	bur	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	10	13	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུར་ཤད་ ""bur Sad"
wts_8_b	447	1	2	ཤད	Sad	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	14	17	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུར་ཤད་ ""bur Sad"
wts_8_b	447	4	1	འབུར	bur	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	10	13	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུར་ཤད་ 'bur sad Relief.
wts_8_b	447	4	2	ཤད	sad	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུར་ཤད་ 'bur sad Relief.
wts_8_b	447	7	1	འབྲུལ	bul	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	7	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབྲུལ་ bul pf. und imp. T'phul, fut. Tdbul.
wts_8_b	448	1	1	འབུལ	bul	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུལ་སྐྱེམས་ bul skyems
wts_8_b	448	1	2	སྐྱེམས	skyems	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	17	23	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུལ་སྐྱེམས་ bul skyems
wts_8_b	448	47	1	འབུལ	Dbul	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	11	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུལ་སྡུད་ Dbul sdud
wts_8_b	448	47	2	སྡུད	sdud	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	16	20	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུལ་སྡུད་ Dbul sdud
wts_8_b	448	69	1	འབུལ	bul	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	14	17	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུལ་སྐྱེམས་ ""bul skyems Trankopfer, Libation."
wts_8_b	448	69	2	སྐྱེམས	skyems	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	18	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"འབུལ་སྐྱེམས་ ""bul skyems Trankopfer, Libation."
wts_8_b	448	73	1	འབུལ	bul	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	11	14	'	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུལ་སྤབ་ 'bul sgrub Abgabe.
wts_8_b	448	73	2	སྤབ	sgrub	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	15	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུལ་སྤབ་ 'bul sgrub Abgabe.
wts_8_b	449	1	1	འབུལ	bul	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	8	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	འབུལ་བ་ bul ba
