page	line	token_index	base_token	alternate_token	reason	base_key	alternate_key	base_line	alternate_line	alignment_method	alignment_attribution	resynchronization_attribution	resynchronization_source	base_to_alternate_page_delta	alternate_page	page_match_score	canonical_overlap	shared_canonical_tokens	base_nonempty_count	alternate_nonempty_count	line_count_ratio
177	36	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	grol ba dan ni rigs dan imndzod / — Zes pa	grol ba daṅ ni rigs dan mdzod / źes pa	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	177	0.952	0.893	299	91	90	1.011
177	44	5	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"lus kyi nad ... 'di Ita ste ... — ""körperli-"	lus kyi nad 'di lta ste „körperliche	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	177	0.952	0.893	299	91	90	1.011
177	57	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	13.43); rlun dan mkhris pa bad kan dan /	13.43); rlun daṅ mkhris pa bad kan dan /	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	177	0.952	0.893	299	91	90	1.011
177	63	4	Idan	ldan	alternate_witness_initial_i_to_l_translit	idan	ldan	'khrugs pa las / Idan pa dan ni — yin (metr.)	'khrugs pa las / ldan pa daṅ ni - yin (metr.)	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	177	0.952	0.893	299	91	90	1.011
177	63	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	'khrugs pa las / Idan pa dan ni — yin (metr.)	'khrugs pa las / ldan pa daṅ ni - yin (metr.)	rewrapped_page_alignment	rewrapped_page_alignment	direct_page_alignment		0	177	0.952	0.893	299	91	90	1.011
180	7	3	dpun	dpuṅ	alternate_witness_google_loc_nasal_upgrade	dpun	dpun	"mthar bskrod dpun dmag — kyi ""die Regie-"	"mthar bskrod dpuṅ dmag — kyi ""die Regie-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	180	0.549	0.869	232	73	76	0.961
180	57	5	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	Lex. rlun dan rlun Iha (brDa).	Lex. rlun dan rlun lha (brDa).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	180	0.549	0.869	232	73	76	0.961
181	2	1	Iha'i	lha'i	alternate_witness_initial_i_to_l_translit	ihai	lhai	"Iha'i dkor mdun ran — dan ""göttliche Gerät-"	"lha'i dkor mduṅ raṅ — dan ""göttliche Gerät-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	181	0.716	0.911	380	93	93	1.000
181	2	3	mdun	mduṅ	alternate_witness_google_loc_nasal_upgrade	mdun	mdun	"Iha'i dkor mdun ran — dan ""göttliche Gerät-"	"lha'i dkor mduṅ raṅ — dan ""göttliche Gerät-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	181	0.716	0.911	380	93	93	1.000
181	2	4	ran	raṅ	alternate_witness_google_loc_nasal_upgrade	ran	ran	"Iha'i dkor mdun ran — dan ""göttliche Gerät-"	"lha'i dkor mduṅ raṅ — dan ""göttliche Gerät-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	181	0.716	0.911	380	93	93	1.000
181	23	6	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	nus (r. nub) nas klu dban gi gtad khram mi	nus (r. nub) nas klu dbaṅ gi gtad khram mi	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	181	0.716	0.911	380	93	93	1.000
181	24	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"debfs) pa sbrul ngo bdun pa dan ""die sie-"	"debfs) pa sbrul ngo bdun pa daṅ ""die sie-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	181	0.716	0.911	380	93	93	1.000
181	32	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	66,1); 'dre den skyas kyits) — pa dan / sri	66,1); 'dre den skyas kyits) — pa daṅ / sri	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	181	0.716	0.911	380	93	93	1.000
181	68	6	sdan	sdaṅ	alternate_witness_google_loc_nasal_upgrade	sdan	sdan	sems dpa' la nam par sdan Zin skur ba — pa	sems dpa' la nam par sdaṅ Zin skur ba — pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	181	0.716	0.911	380	93	93	1.000
181	71	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"g.yen ba dan ""die Ablenkung durch Leug-"	"g.yen ba daṅ ""die Ablenkung durch Leug-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	181	0.716	0.911	380	93	93	1.000
181	75	3	gzen	gźen	alternate_witness_google_loc_fricative_upgrade	gzen	gzen	"bgyid la gzen skul — (metr.) ""du drängst die"	"bgyid la gźen skul — (metr.) ""du drängst die"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	181	0.716	0.911	380	93	93	1.000
181	77	1	bzen	bźen	alternate_witness_google_loc_fricative_upgrade	bzen	bzen	"bzen (r. gźen) skul ~ mkhas $in (metr.) ""die,"	"bźen (r. gźen) skul ~ mkhas $in (metr.) ""die,"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	181	0.716	0.911	380	93	93	1.000
181	83	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	671,1); ned la smon lam — pa dan /' cho ga	671,1); ned la smon lam — pa daṅ /' cho ga	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	181	0.716	0.911	380	93	93	1.000
181	86	8	sags	śags	alternate_witness_google_loc_fricative_upgrade	sags	sags	"den"" (Debm 3939); chos kyi brtsod pa'! sags"	"den"" (Debm 3939); chos kyi brtsod pa'! śags"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	181	0.716	0.911	380	93	93	1.000
181	92	3	dun	duṅ	alternate_witness_google_loc_nasal_upgrade	dun	dun	ma ni... dun phyur 'grub pa'i smon lam — so	ma ni... duṅ phyur 'grub pa'i smon lam — so	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	181	0.716	0.911	380	93	93	1.000
182	3	3	Doll	Dol1	alternate_witness_citation_cleanup	doll	dol1	"lionen schaffe"" (Doll 40,8); de' lan — 1shul"	"lionen schaffe"" (Dol1 40,8); de' lan — 1shul"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	182	0.906	0.910	386	94	90	1.044
182	17	8	kan	kaṅ	alternate_witness_google_loc_nasal_upgrade	kan	kan	(MTH3/5/27 27); gśsin rje ki kan dmar nag	(MTH3/5/27 27); gśsin rje ki kaṅ dmar nag	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	182	0.906	0.910	386	94	90	1.044
182	21	3	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"'khor ba Ita ba Zan (metr.) ""die Sichtweise"	"'khor ba lta ba Zan (metr.) ""die Sichtweise"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	182	0.906	0.910	386	94	90	1.044
182	23	8	zun	zuṅ	alternate_witness_google_loc_nasal_upgrade	zun	zun	657,4); Sag kha — na rgyal kha zun (metr.)	657,4); Sag kha — na rgyal kha zuṅ (metr.)	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	182	0.906	0.910	386	94	90	1.044
182	51	7	gsin	gśin	alternate_witness_google_loc_fricative_upgrade	gsin	gsin	dur gen mtshon cha can gyis ... gsin gyi dur	dur gen mtshon cha can gyis ... gśin gyi dur	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	182	0.906	0.910	386	94	90	1.044
182	67	1	span	spaṅ	alternate_witness_google_loc_nasal_upgrade	span	span	"span bar bya ba gnad (metr.) ""es ist wichtig,"	"spaṅ bar bya ba gnad (metr.) ""es ist wichtig,"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	182	0.906	0.910	386	94	90	1.044
182	91	2	chan	chaṅ	alternate_witness_google_loc_nasal_upgrade	chan	chan	"paii chan sa chen po Zig byed cin yod ""es gab"	"paii chaṅ sa chen po Zig byed ciṅ yod ""es gab"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	182	0.906	0.910	386	94	90	1.044
182	91	8	cin	ciṅ	alternate_witness_google_loc_nasal_upgrade	cin	cin	"paii chan sa chen po Zig byed cin yod ""es gab"	"paii chaṅ sa chen po Zig byed ciṅ yod ""es gab"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	182	0.906	0.910	386	94	90	1.044
182	93	6	bsol	bśol	alternate_witness_google_loc_fricative_upgrade	bsol	bsol	"prägt wurden"" (Mil 131,28); bsol — pa dan"	"prägt wurden"" (Mil 131,28); bśol — pa daṅ"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	182	0.906	0.910	386	94	90	1.044
182	93	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"prägt wurden"" (Mil 131,28); bsol — pa dan"	"prägt wurden"" (Mil 131,28); bśol — pa daṅ"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	182	0.906	0.910	386	94	90	1.044
183	5	5	mna	mṅa	alternate_witness_google_loc_nasal_upgrade	mna	mna	65,2); Zin khams mna' ris bskos la — pa dan	65,2); Zin khams mṅa' ris bskos la — pa daṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	183	0.613	0.920	229	67	74	0.905
183	5	10	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	65,2); Zin khams mna' ris bskos la — pa dan	65,2); Zin khams mṅa' ris bskos la — pa daṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	183	0.613	0.920	229	67	74	0.905
183	13	7	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"Lex. mgo — = mgos brda gton ba Ita bu ""wie:"	"Lex. mgo — = mgos brda gton ba lta bu ""wie:"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	183	0.613	0.920	229	67	74	0.905
183	26	5	man	maṅ	alternate_witness_google_loc_nasal_upgrade	man	man	byed po (brDa); — mkhan = man po nan nas	byed po (brDa); — mkhan = maṅ po naṅ nas	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	183	0.613	0.920	229	67	74	0.905
183	26	7	nan	naṅ	alternate_witness_google_loc_nasal_upgrade	nan	nan	byed po (brDa); — mkhan = man po nan nas	byed po (brDa); — mkhan = maṅ po naṅ nas	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	183	0.613	0.920	229	67	74	0.905
183	27	7	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"dam ña ~ mkhan gyis 'dams pa Ita bu ""wie:"	"dam ña ~ mkhan gyis 'dams pa lta bu ""wie:"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	183	0.613	0.920	229	67	74	0.905
183	32	5	man	maṅ	alternate_witness_google_loc_nasal_upgrade	man	man	Lex. doms Sig x man po nani nas gdam ga yod	Lex. doms Sig x maṅ po nani nas gdam ga yod	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	183	0.613	0.920	229	67	74	0.905
183	35	8	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"sig"" (brDa); bkrab bya = — bya 'thus mi Ita"	"sig"" (brDa); bkrab bya = — bya 'thus mi lta"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	183	0.613	0.920	229	67	74	0.905
189	19	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	142.11); jud mthun dan 'dod 'gro dan gzugs	142.11); jud mthun dan 'dod 'gro daṅ gzugs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	189	0.735	0.907	274	83	92	0.902
189	20	5	Lis	Liś	alternate_witness_citation_siglum	lis	lis	tshon ni smad 'tshon (Lis 14,3); 'dod bgrod	tshon ni smad 'tshon (Liś 14,3); 'dod bgrod	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	189	0.735	0.907	274	83	92	0.902
189	26	3	Iha'i	lha'i	alternate_witness_initial_i_to_l_translit	ihai	lhai	Lex. 'dod Iha'i chun ma la'an (brD, ähnl.	Lex. 'dod lha'i chun ma la'an (brD, ähnl.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	189	0.735	0.907	274	83	92	0.902
189	33	9	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	min = — gyi sgra la brten nas 'dra ba dan	min = — gyi sgra la brten nas 'dra ba daṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	189	0.735	0.907	274	83	92	0.902
189	35	3	lan	laṅ	alternate_witness_google_loc_nasal_upgrade	lan	lan	"la ba lan la sogs par sgro ""dogs pa ni rjes bsgrub"	"la ba laṅ la sogs par sgro ""dogs pa ni rjes bsgrub"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	189	0.735	0.907	274	83	92	0.902
189	71	1	Ihag	lhag	alternate_witness_initial_i_to_l_translit	ihag	lhag	"Ihag par gduns par gyur nas ""sie wurden von"	"lhag par gduṅs par gyur nas ""sie wurden von"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	189	0.735	0.907	274	83	92	0.902
189	71	3	gduns	gduṅs	alternate_witness_google_loc_nasal_upgrade	gduns	gduns	"Ihag par gduns par gyur nas ""sie wurden von"	"lhag par gduṅs par gyur nas ""sie wurden von"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	189	0.735	0.907	274	83	92	0.902
189	73	2	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"sems dan / ze sdan dan / gti mug dan ""gieri-"	"sems daṅ / źe sdaṅ daṅ / gti mug daṅ ""gieri-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	189	0.735	0.907	274	83	92	0.902
189	73	3	ze	źe	alternate_witness_google_loc_fricative_upgrade	ze	ze	"sems dan / ze sdan dan / gti mug dan ""gieri-"	"sems daṅ / źe sdaṅ daṅ / gti mug daṅ ""gieri-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	189	0.735	0.907	274	83	92	0.902
189	73	4	sdan	sdaṅ	alternate_witness_google_loc_nasal_upgrade	sdan	sdan	"sems dan / ze sdan dan / gti mug dan ""gieri-"	"sems daṅ / źe sdaṅ daṅ / gti mug daṅ ""gieri-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	189	0.735	0.907	274	83	92	0.902
189	73	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"sems dan / ze sdan dan / gti mug dan ""gieri-"	"sems daṅ / źe sdaṅ daṅ / gti mug daṅ ""gieri-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	189	0.735	0.907	274	83	92	0.902
189	73	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"sems dan / ze sdan dan / gti mug dan ""gieri-"	"sems daṅ / źe sdaṅ daṅ / gti mug daṅ ""gieri-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	189	0.735	0.907	274	83	92	0.902
190	5	4	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	ugs / rtag dgag dban po thul bar bya (mertr.)	ugs / rtag dgag dbaṅ po thul bar bya (mertr.)	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	190	0.622	0.868	290	89	80	1.113
190	13	3	Y$	Yś	alternate_witness_citation_siglum	ys	ys	"der Galle"" (Y$ 97a); — rgyas pas kliyed la Zen"	"der Galle"" (Yś 97a); — rgyas pas kliyed la Zen"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	190	0.622	0.868	290	89	80	1.113
190	21	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	177,9); — dan sdig sgrib kyis bskeyod nas ...bros	177,9); — daṅ sdig sgrib kyis bskeyod nas ...bros	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	190	0.622	0.868	290	89	80	1.113
190	26	4	lin	liñ	alternate_witness_google_loc_nasal_upgrade	lin	lin	ma ti 'gu lin sogs / dug Ina'i dban gyur gro	ma ti 'gu liñ sogs / dug lṅa’i dban gyur gro	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	190	0.622	0.868	290	89	80	1.113
190	26	7	Ina'i	lṅa’i	alternate_witness_initial_i_to_l_translit	inai	lnai	ma ti 'gu lin sogs / dug Ina'i dban gyur gro	ma ti 'gu liñ sogs / dug lṅa’i dban gyur gro	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	190	0.622	0.868	290	89	80	1.113
190	31	8	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"chags pa'am bud med la chags pa Ita bu ""wie:"	"chags pa'am bud med la chags pa lta bu ""wie:"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	190	0.622	0.868	290	89	80	1.113
190	54	4	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	Lex. bdud dga'rab dban phyng (brDa, Dagy).	Lex. bdud dga'rab dbaṅ phyng (brDa, Dagy).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	190	0.622	0.868	290	89	80	1.113
190	66	3	Vi$	Vis	alternate_witness_citation_siglum	vis	vis	"gefunden hast"" (Vi$ 60c); thams cad mkhyen"	"gefunden hast"" (Vis 60c); thams cad mkhyen"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	190	0.622	0.868	290	89	80	1.113
190	85	2	gan	gaṅ	alternate_witness_google_loc_nasal_upgrade	gan	gan	brgyad gan Ze na / 'di Ita ste... bsrabs pa'i sa	brgyad gaṅ Ze na / 'di Ita ste... bsrabs pa'i sa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	190	0.622	0.868	290	89	80	1.113
191	56	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	dpag bsam gyi ni Sin dag dan / lus can	dpag bsam gyi ni Sin dag daṅ / lus can	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	191	0.879	0.905	266	84	77	1.091
191	67	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	che dan / ~i ba dan / ma he dan / khyu	che dan / ~i ba daṅ / ma he daṅ / khyu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	191	0.879	0.905	266	84	77	1.091
191	67	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	che dan / ~i ba dan / ma he dan / khyu	che dan / ~i ba daṅ / ma he daṅ / khyu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	191	0.879	0.905	266	84	77	1.091
191	74	7	lan	laṅ	alternate_witness_google_loc_nasal_upgrade	lan	lan	"~~"" ba = ba'i mchog gam nub ba lan spyod"	"~~"" ba = ba'i mchog gam nub ba laṅ spyod"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	191	0.879	0.905	266	84	77	1.091
191	79	8	dan	dañ	alternate_witness_google_loc_nasal_upgrade	dan	dan	khro sogs rtsa ba'i ñon mons drug dan ñe ba'i	khro sogs rtsa ba'i ñon mons drug dañ ñe ba'i	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	191	0.879	0.905	266	84	77	1.091
191	80	4	su	śu	alternate_witness_google_loc_fricative_upgrade	su	su	"ñon mons ñi su la sogs pa'o ""Befleckung der"	"ñon mons ñi śu la sogs pa'o ""Befleckung der"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	191	0.879	0.905	266	84	77	1.091
191	84	2	non	ñon	alternate_witness_google_loc_nasal_upgrade	non	non	"pa' non mons ""Befleckungen, die auf der"	"pa' ñon mons ""Befleckungen, die auf der"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	191	0.879	0.905	266	84	77	1.091
193	1	1	brduns	brduṅs	alternate_witness_google_loc_nasal_upgrade	brduns	brduns	འདོད་བརྡུངས་ [( brduns	འདོད་བརྡུངས་ [( brduṅs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	193	0.796	0.897	313	85	80	1.062
193	5	7	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	de Ihag — kyi gan tshon ...ge Iha sger nas blanis	de Ihag — kyi gan tshon ...ge lha sger nas blanis	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	193	0.796	0.897	313	85	80	1.062
193	7	3	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	Gel[-re] Iha[-pa] von sich aus keinen eigen-	Gel[-re] lha[-pa] von sich aus keinen eigen-	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	193	0.796	0.897	313	85	80	1.062
193	38	1	PS	Ps	alternate_witness_citation_siglum	ps	ps	(PS 26c); ran rgyal dera bcom nid la 'dod	(Ps 26c); ran rgyal dera bcom ñid la 'dod	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	193	0.796	0.897	313	85	80	1.062
193	38	7	nid	ñid	alternate_witness_google_loc_nasal_upgrade	nid	nid	(PS 26c); ran rgyal dera bcom nid la 'dod	(Ps 26c); ran rgyal dera bcom ñid la 'dod	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	193	0.796	0.897	313	85	80	1.062
193	48	1	nid	ñid	alternate_witness_google_loc_nasal_upgrade	nid	nid	"— nid Ihun bgyis (metr.) ""du hast das Ver-"	"— ñid lhuṅ bgyis (metr.) ""du hast das Ver-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	193	0.796	0.897	313	85	80	1.062
193	48	2	Ihun	lhuṅ	alternate_witness_initial_i_to_l_translit	ihun	lhun	"— nid Ihun bgyis (metr.) ""du hast das Ver-"	"— ñid lhuṅ bgyis (metr.) ""du hast das Ver-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	193	0.796	0.897	313	85	80	1.062
193	51	4	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"ma rig pa dan ""Unwissenheit über die Be-"	"ma rig pa daṅ ""Unwissenheit über die Be-"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	193	0.796	0.897	313	85	80	1.062
193	59	5	gan	gaṅ	alternate_witness_google_loc_nasal_upgrade	gan	gan	"bdag gis sdig pa gan bgyis dan (metr.) ""das"	"bdag gis sdig pa gaṅ bgyis daṅ (metr.) ""das"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	193	0.796	0.897	313	85	80	1.062
193	59	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"bdag gis sdig pa gan bgyis dan (metr.) ""das"	"bdag gis sdig pa gaṅ bgyis daṅ (metr.) ""das"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	193	0.796	0.897	313	85	80	1.062
193	63	9	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	26,31); — dan / mya nan dan / jigs pa dan /	26,31); — dan / mya nan dan / jigs pa daṅ /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	193	0.796	0.897	313	85	80	1.062
193	74	9	si	śi	alternate_witness_google_loc_fricative_upgrade	si	si	"bens ist das Verlangen"" (VisT 128,38); ka si"	"bens ist das Verlangen"" (VisT 128,38); ka śi"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	193	0.796	0.897	313	85	80	1.062
193	75	5	Ihan	lhan	alternate_witness_initial_i_to_l_translit	ihan	lhan	mdzes dga' mo dan Ihan cig ... ~i bde ba rjes	mdzes dga' mo dan lhan cig ... ~i bde ba rjes	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	193	0.796	0.897	313	85	80	1.062
193	76	2	myon	myoṅ	alternate_witness_google_loc_nasal_upgrade	myon	myon	"su myon Zin 'dug pa na ""als er dabei war, mit"	"su myoṅ Zin 'dug pa na ""als er dabei war, mit"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	193	0.796	0.897	313	85	80	1.062
194	7	7	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	(Bca 8.72d); me' phun po ji Ita bar — mans	(Bca 8.72d); me' phun po ji lta bar — mans	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	194	0.584	0.861	311	89	83	1.072
194	10	2	Idan	ldan	alternate_witness_initial_i_to_l_translit	idan	ldan	chu Idan ma yis su yi yid / —s gzir bar byed	chu ldan ma yis su yi yid / —s gzir bar byed	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	194	0.584	0.861	311	89	83	1.072
194	20	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	pa la bii ste / dan ba'i dad pa / ~i dad	pa la bii ste / daṅ ba'i dad pa / ~i dad	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	194	0.584	0.861	311	89	83	1.072
194	36	4	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	"la chags pa Ita bu ""wie: begehren, indem"	"la chags pa lta bu ""wie: begehren, indem"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	194	0.584	0.861	311	89	83	1.072
194	44	4	Lis	Liś	alternate_witness_citation_siglum	lis	lis	"—""Ehebruch: 'dod pa"" (Lis 10,7)."	"—""Ehebruch: 'dod pa"" (Liś 10,7)."	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	194	0.584	0.861	311	89	83	1.072
194	56	7	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	5. für ~? Iha, Liebesgott; vgl. !'dod Iha.	5. für ~? Iha, Liebesgott; vgl. !'dod lha.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	194	0.584	0.861	311	89	83	1.072
