volume	page	line	token_index	base_token	alternate_token	proposed_target	reason	base_key	alternate_key	candidate_family	context_excerpt	alternate_line	evidence	confidence	suggested_action	score	score_explanation	alignment_method	alignment_attribution	resynchronization_attribution
wts_1_34	862	86	7	Blo-bzan	Blo-bzaṅ	Blo-bzaṅ	unsafe_token_disagreement	blobzan	blobzan	google_tibetan_diacritic_disagreement	hand des Werkes dPag-bsam ljon-sin von Blo-bzan tshul-khrims rgya-mtsho. Halle:	hand des Werkes dPag-bsam ljon-śiṅ von Blo-bzaṅ tshul-khrims rgya-mtsho. Halle:	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	862	89	1	TsEPAK	TSEPAK	TsEPAK	unsafe_token_disagreement	tsepak	tsepak	citation_or_siglum	TsEPAK RIGzIN 2003: Nanı don rig pa’i min tshig bod dbyin san sbyar. Tibetan-English	TSEPAK RIGZIN 2003: Naṅ don rig pa'i min tshig bod dbyin san sbyar. Tibetan-English	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for TsEPAK; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	862	89	2	RIGzIN	RIGZIN	RIGzIN	unsafe_token_disagreement	rigzin	rigzin	citation_or_siglum	TsEPAK RIGzIN 2003: Nanı don rig pa’i min tshig bod dbyin san sbyar. Tibetan-English	TSEPAK RIGZIN 2003: Naṅ don rig pa'i min tshig bod dbyin san sbyar. Tibetan-English	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for RIGzIN; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	862	89	4	Nan	Naṅ	Naṅ	unsafe_token_disagreement	nan	nan	google_tibetan_diacritic_disagreement	TsEPAK RIGzIN 2003: Nanı don rig pa’i min tshig bod dbyin san sbyar. Tibetan-English	TSEPAK RIGZIN 2003: Naṅ don rig pa'i min tshig bod dbyin san sbyar. Tibetan-English	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	862	93	1	TseraL	TSEPAL	TseraL	unsafe_token_disagreement	tseral	tsepal	citation_or_siglum	TseraL TAIKHANG 1972: The Vaidürya dkar po of Sde-srid Sans-rgyas-rgya-mtsho. The	TSEPAL TAIKHANG 1972: The Vaiḍurya dkar po of Sde-srid Sans-rgyas-rgya-mtsho. The	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for TseraL; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	862	93	5	Vaidürya	Vaiḍurya	Vaiḍurya	unsafe_token_disagreement	vaidurya	vaidurya	citation_or_siglum	TseraL TAIKHANG 1972: The Vaidürya dkar po of Sde-srid Sans-rgyas-rgya-mtsho. The	TSEPAL TAIKHANG 1972: The Vaiḍurya dkar po of Sde-srid Sans-rgyas-rgya-mtsho. The	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Vaiḍurya; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	862	98	1	Tsuva	TSUDA	TSUDA	unsafe_token_disagreement	tsuva	tsuda	citation_or_siglum	Tsuva, Shinichi 1974: The Samvarodaya-Tantra. Selected chapters. Tokyo: Hokuseido.	TSUDA, Shinichi 1974: The Samvarodaya-Tantra. Selected chapters. Tokyo: Hokuseido.	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for TSUDA; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	862	101	1	Tucc	TUCCI	TUCCI	unsafe_token_disagreement	tucc	tucci	citation_or_siglum	Tuccı, Giuseppe 1958: First Bhavanakrama of Kamalasila. Sanskrit and Tibetan texts	TUCCI, Giuseppe 1958: First Bhāvanākrama of Kamalaśīla. Sanskrit and Tibetan texts	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for TUCCI; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	862	101	7	Kamalasila	Kamalaśīla	Kamalaśīla	unsafe_token_disagreement	kamalasila	kamalasila	google_tibetan_diacritic_disagreement	Tuccı, Giuseppe 1958: First Bhavanakrama of Kamalasila. Sanskrit and Tibetan texts	TUCCI, Giuseppe 1958: First Bhāvanākrama of Kamalaśīla. Sanskrit and Tibetan texts	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	862	102	7	ISMEO	IsMEO	ISMEO	unsafe_token_disagreement	ismeo	ismeo	citation_or_siglum	with introduction and English summary. Roma: ISMEO (Minor Buddhist Texts 2,	with introduction and English summary. Roma: IsMEO (Minor Buddhist Texts 2,	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for ISMEO; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	862	107	6	ISMEO	IsMEO	ISMEO	non_translit_context	ismeo	ismeo	citation_or_siglum	ing two minor chronicles. Roma: ISMEO (SOR 24). [Debmgs]	ing two minor chronicles. Roma: IsMEO (SOR 24). [Debmgs]	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for ISMEO; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	932	16	11	dnos	dños	dṅos	blocked_alternate_witness_wrong_nasal_dnos	dnos	dnos	dngos_family	„er sprach wie zuvor über die Eventualitäten“ (Dol4 24,1); dnos su mthon ba’i	„er sprach wie zuvor über die Eventualitäten“ (Dol4 24,1); dños su mthon ba’i	google_blocked_wrong_target_plus_language_knowledge	high	exact_promotion_candidate	98	Google exposed the suspicious token but the dños alternate is rejected; Tibetan target is dṅos.			
wts_1_34	932	74	2	dnos	dños	dṅos	blocked_alternate_witness_wrong_nasal_dnos	dnos	dnos	dngos_family	pa’! dnos po rnams kyan diros po ~ sgrub par	pa’! dños po rnams kyaṅ diros po ~ sgrub par	google_blocked_wrong_target_plus_language_knowledge	medium	review	98	Google exposed the suspicious token but the dños alternate is rejected; Tibetan target is dṅos.			
wts_1_34	932	199	2	dnos	dños	dṅos	blocked_alternate_witness_wrong_nasal_dnos	dnos	dnos	dngos_family	Lex. dnos nas ma yin pa „nicht wirklich	Lex. dños nas ma yin pa „nicht wirklich	google_blocked_wrong_target_plus_language_knowledge	high	exact_promotion_candidate	98	Google exposed the suspicious token but the dños alternate is rejected; Tibetan target is dṅos.			
wts_1_34	967	50	6	la	raṅ	raṅ	unsafe_token_disagreement	la	ran	google_tibetan_diacritic_disagreement	2.11.14b); rnam kun ¡7/ ma la mi ༨ (metr.)	(Ahs 1.2.38c); ~ bas mi noms raṅ bźin pas	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	967	50	7	mi	bźin	bźin	unsafe_token_disagreement	mi	bzin	google_tibetan_diacritic_disagreement	2.11.14b); rnam kun ¡7/ ma la mi ༨ (metr.)	(Ahs 1.2.38c); ~ bas mi noms raṅ bźin pas	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	967	108	1	Käsy	Kāśy	Kāśy	unsafe_token_disagreement	kasy	kasy	citation_or_siglum	(Käsy 113,7); glog dan sprin Ita bu / 'dus	(Kāśy 113,7); glog dan sprin lta bu / 'dus	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Kāśy; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	967	125	4	1	gñis	gñis	unsafe_token_disagreement	1	gnis	google_tibetan_diacritic_disagreement	tshul kbrims ༡༨ (v. 1. Ita) ba 72/// (v. 1, gud)	phyin pa ni gñis su ~ bar mi bya / gñis ma	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	967	125	9	1	gñis	gñis	unsafe_token_disagreement	1	gnis	google_tibetan_diacritic_disagreement	tshul kbrims ༡༨ (v. 1. Ita) ba 72/// (v. 1, gud)	phyin pa ni gñis su ~ bar mi bya / gñis ma	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	974	9	9	Zabs	źabs	źabs	unsafe_token_disagreement	zabs	zabs	google_tibetan_diacritic_disagreement	thog pa chen po tshe dban nor bu’i Zabs kyi rnam thar mdor bsdus dad pa’i	thog pa chen po tshe dban nor bu'i źabs kyi rnam thar mdor bsdus dad pa’i	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	974	12	1	DEMIEVILLE	DEMIÉVILLE	DEMIEVILLE	unsafe_token_disagreement	demieville	demiéville	citation_or_siglum	DEMIEVILLE, Paul 1952: Le conczle de Lhasa. Une controverse sur le quietisme entre bouddhistes	DEMIÉVILLE, Paul 1952: Le concile de Lhasa. Une controverse sur le quiétisme entre bouddhistes	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for DEMIEVILLE; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	974	13	8	VIlle	VIIIe	VIlle	unsafe_token_disagreement	ville	viiie	citation_or_siglum	de ’Inde et de la Chine au VIlle siecle de l’ere chretienne. Paris: Imprimerie nationale de	de l'Inde et de la Chine au VIIIe siècle de l'ère chrétienne. Paris: Imprimerie nationale de	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for VIlle; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1009	47	4	dnos	dños	dṅos	blocked_alternate_witness_wrong_nasal_dnos	dnos	dnos	dngos_family	dan gon du dnos grub kyi dbanı rtags su bZags	dan gon du dños grub kyi dbaṅı rtags su bZags	google_blocked_wrong_target_plus_language_knowledge	high	exact_promotion_candidate	98	Google exposed the suspicious token but the dños alternate is rejected; Tibetan target is dṅos.			
wts_1_34	1080	4	2	säin	sñiñ	sñiñ	unsafe_token_disagreement	sain	snin	google_tibetan_diacritic_disagreement	rje säin po’i phyi’i nam par thar pa nes don rgya mtsho. Ed.: SOLMSDORF	rje sñiñ po’i phyi’i rnam par thar pa ñes don rgya mtsho. Ed.: SOLMSDORF	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1084	8	3	KTh	hatte	KTh	non_translit_context	kth	hatte	citation_or_siglum	hen läßt“ (KTh 1: 282,3); — skye Ius blans	"nicht erreicht hatte"" (KTh 1: 69,3); -'i char"	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for KTh; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1084	8	4	1	KTh	KTh	non_translit_context	1	kth	citation_or_siglum	hen läßt“ (KTh 1: 282,3); — skye Ius blans	"nicht erreicht hatte"" (KTh 1: 69,3); -'i char"	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for KTh; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1084	60	3	idanim	BhuGr	BhuGr	non_translit_context	idanim	bhugr	citation_or_siglum	adhunä, sämpratam, idanim, etarhi, sadyah	"mener Übereinstimmung"" (BhuGr 24,7)."	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for BhuGr; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1084	78	5	siion	sñon	sñon	unsafe_token_disagreement	siion	snon	google_tibetan_diacritic_disagreement	— kyi srol lam (b)siion med gnas bZin „so sind	~kyi srol lam (b)sñon med gnas bźin „so sind	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1084	78	8	bZin	bźin	bZin	unsafe_token_disagreement	bzin	bzin	citation_or_siglum	— kyi srol lam (b)siion med gnas bZin „so sind	~kyi srol lam (b)sñon med gnas bźin „so sind	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for bZin; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1086	20	4	dnos	dños	dṅos	blocked_alternate_witness_wrong_nasal_dnos	dnos	dnos	dngos_family	lons pa yi / dnos po — yi / blo gros la (mertr.)	lons pa yi / dños po — yi / blo gros la (mertr.)	google_blocked_wrong_target_plus_language_knowledge	high	exact_promotion_candidate	98	Google exposed the suspicious token but the dños alternate is rejected; Tibetan target is dṅos.			
wts_1_34	1088	12	6	KunK	Kunk	KunK	non_translit_context	kunk	kunk	citation_or_siglum	man diesen Morgen gegessen hat“ (KunK	"man diesen Morgen gegessen hat"" (Kunk"	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for KunK; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1088	22	6	BhuKkh	Bhukkh	BhuKkh	non_translit_context	bhukkh	bhukkh	citation_or_siglum	an, außer wenn einer umzieht“ (BhuKkh	an, außer wenn einer umzieht“ (Bhukkh	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for BhuKkh; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1088	27	7	Zu	źu	źu	unsafe_token_disagreement	zu	zu	google_tibetan_diacritic_disagreement	(MTH3/5/13 5); — ... dur sgrub Zu ma dgos	(MTH3/5/13 5); ~ ... 'dur sgrub źu ma dgos	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1088	30	4	gäis	gźis	gźis	non_translit_context	gais	gzis	google_tibetan_diacritic_disagreement	28); — bzuns rdzon gäis sogs byas rjes	28); bzuns rdzon gźis sogs byas rjes	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1088	40	7	gZir	gźir	gźir	unsafe_token_disagreement	gzir	gzir	google_tibetan_diacritic_disagreement	bdag gis rkan gis ser skya’i gZir Zugs te —	bdag gis rkan gis ser skya'i gźir źugs te ~	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1088	40	8	Zugs	źugs	źugs	unsafe_token_disagreement	zugs	zugs	google_tibetan_diacritic_disagreement	bdag gis rkan gis ser skya’i gZir Zugs te —	bdag gis rkan gis ser skya'i gźir źugs te ~	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1088	60	5	VisT	VisṬ	ViśT	non_translit_context	vist	vist	citation_or_siglum	gunsten] dieser [Götter] bemühen“ (VisT	gunsten] dieser [Götter] bemühen“ (VisṬ	sigla_registry	policy	siglum_policy_review	5	Bibliographic siglum candidate for ViśT; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1088	64	1	kyan	kyaṅ	kyaṅ	non_translit_context	kyan	kyan	google_tibetan_diacritic_disagreement	kyan mjal bar mdzod (metr.) „darum, König, laß mich jetzt [mit ihnen] zusammen-	kyaṅ mjal bar mdzod (metr.) „darum, König, laß mich jetzt [mit ihnen] zusammen-	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1088	78	3	gian	gźan	gźan	unsafe_token_disagreement	gian	gzan	google_tibetan_diacritic_disagreement	— thor bu gian dag brjod par bya ste „nun	~ thor bu gźan dag brjod par bya ste „nun	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1088	80	2	Tär	Tār	Tār	unsafe_token_disagreement	tar	tar	citation_or_siglum	len“ (Tär 195,11); — gsan ba’i gdams pa bstan	"len"" (Tār 195,11); ~gsan ba'i gdams pa bstan"	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Tār; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1088	94	6	sel	śel	śel	non_translit_context	sel	sel	citation_or_siglum	den mehr“ (MigTo 244,12); — sel gyi cog bzi	den mehr“ (MigTo 244,12); ~ śel gyi cog bźi	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for śel; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1091	88	3	dnos	dños	dṅos	blocked_alternate_witness_wrong_nasal_dnos	dnos	dnos	dngos_family	gan gsal dnos gnas gan yin — dbye byed „was	gan gsal dños gnas gañ yin — dbye byed „was	google_blocked_wrong_target_plus_language_knowledge	high	exact_promotion_candidate	98	Google exposed the suspicious token but the dños alternate is rejected; Tibetan target is dṅos.			
wts_1_34	1100	28	2	Zus	źus	źus	unsafe_token_disagreement	zus	zus	google_tibetan_diacritic_disagreement	Lex. Zus dag byas pa’i yi ge la’anı „korrigierter	Lex. źus dag byas pa'i yi ge la'an „korrigierter	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1100	29	8	gäun	gźuṅ	gźuṅ	unsafe_token_disagreement	gaun	gzun	google_tibetan_diacritic_disagreement	Buchstabe“ (brDa); yi ge’i dag byed kyi gäun	Buchstabe“ (brDa); yi ge’i dag byed kyi gźuṅ	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1100	47	2	sKAL	SKAL	sKAL	non_translit_context	skal	skal	citation_or_siglum	jonctif (sKAL BZAN ’GYUR MED 1992: 97), no-	jonctif (SKAL BZAṄ ’GYUR MED 1992: 97), no-	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for sKAL; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1100	47	3	BZAN	BZAṄ	BZAN	non_translit_context	bzan	bzan	citation_or_siglum	jonctif (sKAL BZAN ’GYUR MED 1992: 97), no-	jonctif (SKAL BZAṄ ’GYUR MED 1992: 97), no-	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for BZAN; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1100	57	5	Hann	HAHN	HAHN	non_translit_context	hann	hahn	citation_or_siglum	nalisierte Sätze aneinander (vgl. Hann 1996:	nalisierte Sätze aneinander (vgl. HAHN 1996:	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for HAHN; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1100	61	6	süan	sñan	sñan	unsafe_token_disagreement	suan	snan	google_tibetan_diacritic_disagreement	untreu“ (131 518); bka’ phrin süan pa — /	"untreu"" (In1 S18); bka' phrin sñan pa ~ /"	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1100	77	6	Sig	śig	śig	non_translit_context	sig	sig	citation_or_siglum	in Aufruhr“ (Siddh 1.22); skyugs Sig ces smras	in Aufruhr“ (Siddh 1.22); skyugs śig ces smras	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for śig; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1100	79	9	VisT	Viś	ViśT	non_translit_context	vist	vis	citation_or_siglum	ihn aus!‘, und da spuckte sie ihn aus“ (VisT	ihn aus!', und da spuckte sie ihn aus“ (ViśȚ	sigla_registry	policy	siglum_policy_review	5	Bibliographic siglum candidate for ViśT; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1100	82	7	bZin	bźin	bZin	non_translit_context	bzin	bzin	citation_or_siglum	kann“ (Bca 7.200); yul — dus — ran bZin gsum	kann“ (Bca 7.20c); yul - dus - ran bźin gsum	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for bZin; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1100	84	7	NBT	NB	NBT	non_translit_context	nbt	nb	citation_or_siglum	Ort, Zeit und Wesen entfernt sind“ (NBT	Ort, Zeit und Wesen entfernt sind“ (NBȚ	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for NBT; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1106	11	4	dnos	dños	dṅos	blocked_alternate_witness_wrong_nasal_dnos	dnos	dnos	dngos_family	thugs kyi — du dnos grub kyi dban rtags su	thugs kyi — du dños grub kyi dbaṅ rtags su	google_blocked_wrong_target_plus_language_knowledge	high	exact_promotion_candidate	98	Google exposed the suspicious token but the dños alternate is rejected; Tibetan target is dṅos.			
wts_1_34	1108	32	9	116	Liś	Liś	unsafe_token_disagreement	116	lis	citation_or_siglum	Lex. thog ma „das Erste“ (Dagy); je ni — (116	"Lex. thog ma „das Erste"" (Dagy); je ni ~ (Liś"	sigla_registry	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Liś; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1108	37	7	Idan	Idaṅ	Idaṅ	unsafe_token_disagreement	idan	idan	google_tibetan_diacritic_disagreement	kho nar viel zu früh; vgl. Idan por.	kho nar viel zu früh; vgl. Idaṅ por.	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1108	39	6	Zugs	źugs	źugs	unsafe_token_disagreement	zugs	zugs	google_tibetan_diacritic_disagreement	— rgya re lj rgyal sar Zugs nas „am Anfang, nachdem der chinesische Herrscher	rgya rje lį rgyal sar źugs nas „am Anfang, nachdem der chinesische Herrscher	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1108	41	5	Ini12	In12	In12	non_translit_context	ini12	in12	citation_or_siglum	den Thron bestiegen hatte“ (Ini12 E21); —	"den Thron bestiegen hatte"" (In12 E21); -"	sigla_registry	policy	already_canonical_siglum	5	Bibliographic siglum candidate for In12; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1108	42	9	yaßi	yaśi	yaśi	unsafe_token_disagreement	yasi	yasi	google_tibetan_diacritic_disagreement	rgyal po sa nu dan / a ma ca yaßi rje gol	rgyal po sa nu daṅ / a ma ca yaśi rje gol	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1108	44	3	Yasas	Yaśas	Yaśas	non_translit_context	yasas	yasas	citation_or_siglum	der Minister Yasas, Herr und Diener, zusam-	der Minister Yaśas, Herr und Diener, zusam-	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Yaśas; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1108	45	4	ze	ñe	ñe	unsafe_token_disagreement	ze	ne	google_tibetan_diacritic_disagreement	men“ (Liy2 32); ze sdes — kho nar tshogs bsdu	men“ (Liy2 32); ñe sdes ~ kho nar tshogs bsdu	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1108	57	8	Iten	Iteṅ	Iteṅ	unsafe_token_disagreement	iten	iten	google_tibetan_diacritic_disagreement	na / non mons pa ko chu Itan Iten tsam las	na / ñon mons pa ko chu ltaṅ Iteṅ tsam las	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1108	63	7	$es	ses	śes	unsafe_token_disagreement	ses	ses	dollar_ś	bdun gyis / grum a tsarya ye $es rgyal mtshan la	bdun gyis /grum a tsarya ye ses rgyal mtshan la	google_unresolved_plus_orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.			
wts_1_34	1108	66	4	Ye-$es	Ye-śes	Ye-śes	unsafe_token_disagreement	yeses	yeses	dollar_ś	den Grum Äcärya Ye-$es rgyal-mtshan dar-	den Grum Acārya Ye-śes rgyal-mtshan dar-	google_unresolved_plus_orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.			
wts_1_34	1108	67	3	Upädhyäya	Upadhyāya	Upadhyāya	non_translit_context	upadhyaya	upadhyaya	citation_or_siglum	um, ihr Upädhyäya zu werden“ (Nel 1717);	um, ihr Upadhyāya zu werden“ (Nel 17b7);	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Upadhyāya; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1108	78	5	Vdk	Vḍk	Vḍk	non_translit_context	vdk	vdk	citation_or_siglum	den Schützern der Lehre“ (Vdk 2: 383,2);	"den Schützern der Lehre"" (Vḍk 2: 383,2);"	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Vḍk; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1108	101	2	$	lus	ś	unsafe_token_disagreement	s	lus	dollar_ś	Lex. //¿$ tha dad la ’du ses gcig pa dag dper	Lex. lus tha dad la 'du ses gcig pa dag dper	google_unresolved_plus_orthography_scan	medium	review	50	Dollar sign may represent ś in transliteration; sigla are handled separately.			
wts_1_34	1122	10	8	gZon	gźon	gZon	unsafe_token_disagreement	gzon	gzon	citation_or_siglum	(K95 29b3); rgyal po’i btsun mo — las gZon	(K95 29b3); rgyal po'i btsun mo ~ las gźon	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for gZon; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1122	13	3	Kä$y	Kāśy	Kāśy	unsafe_token_disagreement	kasy	kasy	citation_or_siglum	boren ist“ (Kä$y 126,22); ched du bya ba	boren ist“ (Kāśy 126,22); ched du bya ba	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for Kāśy; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1122	19	7	rma	rṅa	rṅa	unsafe_token_disagreement	rma	rna	google_tibetan_diacritic_disagreement	(Pd-K 243c); nas ni chos kyi rma chen ~	(Pd-K 243c); nas ni chos kyi rṅa chen ~	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1122	37	3	Zig	źig	źig	unsafe_token_disagreement	zig	zig	google_tibetan_diacritic_disagreement	bzan po Zig btsas nas „die edle Gemahlin	bzaṅ po źig btsas nas „die edle Gemahlin	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1122	56	7	gdon	gdoṅ	gdoṅ	non_translit_context	gdon	gdon	google_tibetan_diacritic_disagreement	den“ (Mvup 1.1b); —’i bu yi gdon la (metr.)	"den"" (Mvup 1.1b); ~'i bu yi gdoṅ la (metr.)"	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
wts_1_34	1122	64	12	satkaya	satkāya	satkāya	unsafe_token_disagreement	satkaya	satkaya	citation_or_siglum	sku —r ma ’dzin par „ohne ihn als wirklichen Körper (skt. satkaya) anzusehen“ (K12	sku ~r ma 'dzin par „ohne ihn als wirklichen Körper (skt. satkāya) anzusehen“ (K12	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for satkāya; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1122	70	1	HMrg	HMṛg	HMrg	unsafe_token_disagreement	hmrg	hmrg	citation_or_siglum	(HMrg 59,27); san dnags —’i rgyan ldan	(HMṛg 59,27); sñan dṅags ~'i rgyan Idan	siglum_shape	policy	already_canonical_siglum	5	Bibliographic siglum candidate for HMrg; do not treat as Sanskrit/Tibetan OCR evidence.			
wts_1_34	1122	70	4	san	sñan	sñan	unsafe_token_disagreement	san	snan	google_tibetan_diacritic_disagreement	(HMrg 59,27); san dnags —’i rgyan ldan	(HMṛg 59,27); sñan dṅags ~'i rgyan Idan	google_unresolved_tibetan_context	medium	review	45	Google has a Tibetan-looking diacritic alternate, but this needs manual validation.			
