source_queue	volume	page	line	token_index	source_token	proposed_target	candidate_family	context_excerpt	evidence	confidence	suggested_action	block_reason	score	score_explanation
corrected_text_scan	wts_1_34	878	200	4	$	ś	guarded_dollar_to_sacute	gsar rin sogs $/7 gsun „te por wird für fest	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	881	155	2	$	ś	guarded_dollar_to_sacute	Lex. ~ /$/ trak (gYu 291,17).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	882	135	8	$	ś	guarded_dollar_to_sacute	142,15); ned blon chen 0?7/$ nas ... rtsa Ishigs	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	882	149	7	$	ś	guarded_dollar_to_sacute	4. 111 chags All du = niedermetzeln, $#] med	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	884	170	7	$	ś	guarded_dollar_to_sacute	Lex. thag chod pa’i don „1, $, v. entschieden“	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	885	60	6	$	ś	guarded_dollar_to_sacute	Geiz gehindert zu werden, i. $, ¥ groß-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	885	100	2	$	ś	guarded_dollar_to_sacute	dge $/0/7 ma’i gtsug lag khan rnams kyi gtan	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	886	43	6	$	ś	guarded_dollar_to_sacute	(Nel 1185); lo pan den ༡//($) bsgyur cin ~	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	887	93	3	$	ś	guarded_dollar_to_sacute	mched 977/$ ... chos gtam bag re glen „die	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	888	142	8	$	ś	guarded_dollar_to_sacute	nas lan tsho hams pa’i don „i. $, v. von klein	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	888	196	1	$	ś	guarded_dollar_to_sacute	$// ug pa (brDa).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	889	51	2	$	ś	guarded_dollar_to_sacute	གཏ་་ gti $ prechen.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	890	5	3	$	ś	guarded_dollar_to_sacute	unendlich tief; ~$ bis zum Ende.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	890	12	7	$	ś	guarded_dollar_to_sacute	"Hölle“ (Glr 33,22); drros ""'dzin ~$ bskyed"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	891	24	5	$	ś	guarded_dollar_to_sacute	löscht werden; vgl. Lyons $/¢ =.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	891	118	7	$	ś	guarded_dollar_to_sacute	"gtun gyi nan du ""khar ba’i ~$ ... brduns la"	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	892	234	4	$	ś	guarded_dollar_to_sacute	Lex. ~ ba = phyogs $// gtogs pa’ami byed po	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	894	76	6	$	ś	guarded_dollar_to_sacute	> dan thugs mkhyen 0/7/$ sbrags kyi sgo nas	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	894	122	11	$	ś	guarded_dollar_to_sacute	5,5); bgegs kyis bar du gcod pa nams la ~$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	894	201	10	$	ś	guarded_dollar_to_sacute	W70); myan tsen cun dan ... mu gsen 9?7/$ ni	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	894	217	5	$	ś	guarded_dollar_to_sacute	son gi skye gnas $// = pa’) srog chags mams	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	898	71	1	$	ś	guarded_dollar_to_sacute	$. v. zerstreuen, verbunden mit einem	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	901	125	1	$z	śz	guarded_dollar_to_sacute	$z 35,2); gon du Zu ba ~ „sie sandten eine	guarded_dollar_scan	low	defer	unsafe_neighbor_or_shape	0	The proposed ś would create an unsafe adjacent-sibilant or non-changing shape.
corrected_text_scan	wts_1_34	901	175	1	$	ś	guarded_dollar_to_sacute	¿¢$ tshig (Dagy).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	904	18	3	$	ś	guarded_dollar_to_sacute	“1 1 ༼༣ ས་འ ” $ ླྨ	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	904	100	10	$	ś	guarded_dollar_to_sacute	2072, Abt. dbaṅ po fl Su rtsa 0/7/$ kyi miṅ);	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	905	158	5	9$0	9ś0	guarded_dollar_to_sacute	Belehrungen“ (VaiNth 229,5); 9$0/ ba rtse	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	906	99	8	$	ś	guarded_dollar_to_sacute	bai ro tsa nar gab rtse /7/$ brtsegs btins (metr.)	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	908	178	2	$	ś	guarded_dollar_to_sacute	(brDa); $/)// sogs ’thog pa’i bya ba (Dagy).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	909	37	5	$	ś	guarded_dollar_to_sacute	don 'das pa „i. $, ¥, herausholen, Perfekt“	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	912	163	12	5$	5ś	guarded_dollar_to_sacute	mdzad „Smrti wirkte in rIa-nag als Schafhirte“ (Bu-śz 90,5); ~ phyogs 5$// ... thub	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	913	43	3	$	ś	guarded_dollar_to_sacute	127,6); = $/¿ sba’o „sie sind in der Pferdekrippe zu verstecken“ (MigTo 224,16).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	914	45	4	$47	ś47	guarded_dollar_to_sacute	Seide dar“ (Inl $47); nus pa las / bcom ldan	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	914	118	2	$0	ś0	guarded_dollar_to_sacute	རྟ་ཤོད་དཔང་མཐོ་རྒྱལ་རི་ rta $0¢ dpaṅ mtho reyal	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	915	5	1	$0	ś0	guarded_dollar_to_sacute	$0 „es lebten [dort] immer Bodhisattvas“	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	915	213	2	$	ś	guarded_dollar_to_sacute	mi ~$ lcag btab kyin „die Vergänglichkeit	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	916	154	3	$	ś	guarded_dollar_to_sacute	རྟག་ལོངས་ rtag /0??$ Kurzf. für rtag pa’i yul gyi	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	917	37	7	$	ś	guarded_dollar_to_sacute	115,10); yid sprul bkra 4/$ rdzas ~ rin chen	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	917	163	2	09$	09ś	guarded_dollar_to_sacute	རྟགས་ཐོགས་པ་ rtags //?09$ pa Insignienträger.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	918	198	4	$	ś	guarded_dollar_to_sacute	mkbhar sil 07// ~$ breyab pas „er schlug mit	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	920	13	3	$77	ś77	guarded_dollar_to_sacute	Lex. ~ ni $77/) stobs che ba „großer Mut“	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	920	114	9	$	ś	guarded_dollar_to_sacute	(Ppu 15d); ’gro dan ’on ba’i ~ tsam du / ///$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	921	146	2	$5	ś5	guarded_dollar_to_sacute	རྟེན་སྙིང་ rten $5/7//7 Irten ’brel süin po.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	921	173	3	7$	7ś	guarded_dollar_to_sacute	རྟེན་གནས་ rten 077/7$.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	923	62	3	$26	ś26	guarded_dollar_to_sacute	rung“ (Ini $26); skye ba med dan skye ba	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	924	106	8	$	ś	guarded_dollar_to_sacute	2); gaṅ Zig legs par = pa yis ... ©$ rab ... skye	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	925	180	3	7095$	7095ś	guarded_dollar_to_sacute	རྟོགས་ཀྱེད་ rtogs byed †)7095$.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	926	18	1	$	ś	guarded_dollar_to_sacute	$// 'bran ba „rton pa: wollen oder anstreben“	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	926	33	5	$	ś	guarded_dollar_to_sacute	oder Rückhalte, vgl. BHSD $.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	926	211	3	$	ś	guarded_dollar_to_sacute	sgeg{s?} ~$ „mit dem verführerischen Blick	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	928	211	6	$	ś	guarded_dollar_to_sacute	Lex. drstikasäyah (Mvy 2337, Abt. $:7/95 ma	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	928	234	5	37$	37ś	guarded_dollar_to_sacute	ལྟ་བས་མེ་ངམས་ lta bas mi ༡?0༡37$ sehr schön.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	929	45	4	$	ś	guarded_dollar_to_sacute	dan / burn ba ~$ gan gyi srog 'phrog pa „2. B.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	931	186	1	$	ś	guarded_dollar_to_sacute	$?7/7) = gces na yan „obwohl mir [diese	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	934	182	8	$	ś	guarded_dollar_to_sacute	(Vdk 2: 393,3); ~'¡ diyil du bu ༡//{$} srog	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	935	90	3	$	ś	guarded_dollar_to_sacute	na 52b2); ~ $/¢ gśegs nas „er war nach Urubilvä gegangen“ (Prav 80,1).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	936	42	3	$	ś	guarded_dollar_to_sacute	sbyon: i. $, v. leiden, indem man keinen	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	941	110	8	$	ś	guarded_dollar_to_sacute	Zabs gras = rigs sogs rgya dpuṅ 0/($) mdun nas	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	941	226	7	$	ś	guarded_dollar_to_sacute	(Prav 10,13); tsan dan de / ~$ bcad pa „der	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	941	229	3	$	ś	guarded_dollar_to_sacute	nad kyi ~$ btab „in den Stamm ist die Axt	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	942	3	7	$	ś	guarded_dollar_to_sacute	Äxten der bdud“ (gZer 568,1); ~$ bead cin	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	942	9	6	$	ś	guarded_dollar_to_sacute	dan don ’dra „wie 1, $, v. Axt“ (Dagy); star	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	942	10	2	$	ś	guarded_dollar_to_sacute	'tshab = ~$ btsab pa’am ’tshab rgyu „mit dem	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	942	67	2	$	ś	guarded_dollar_to_sacute	mams $// = dan / Ice spyanh la sogs pas gar	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	942	151	1	$7	ś7	guarded_dollar_to_sacute	སྟག་ག་ར་ $7:60 0/ ?7 \V'stag ri.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	942	197	6	$	ś	guarded_dollar_to_sacute	sgo’am ji me khams pa’ ~$ „das bla sin	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	944	100	5	$	ś	guarded_dollar_to_sacute	khyod = la ... sras ye £©$ $/7//? po ... khruns	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	944	100	6	$	ś	guarded_dollar_to_sacute	khyod = la ... sras ye £©$ $/7//? po ... khruns	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	944	185	3	$	ś	guarded_dollar_to_sacute	སྟངས་ཐིལ་ stans 2// །$/7) 2//,	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	945	148	3	7$	7ś	guarded_dollar_to_sacute	སྟབས་འབྲས་ stabs '£/7%7$ Formel, um den Inhalt	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	946	59	1	$7	ś7	guarded_dollar_to_sacute	རྟས $7//777	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	946	146	5	$	ś	guarded_dollar_to_sacute	18946); tho rans gnid ~$ non to „er wurde	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	948	184	3	$	ś	guarded_dollar_to_sacute	9/7/$ ni ~ gäls ni thur du ’gro (metr.) „zwei	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	949	109	3	$	ś	guarded_dollar_to_sacute	སྟེངས་ 'stens 1] $/(0/?.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	949	179	1	$70	ś70	guarded_dollar_to_sacute	སྟེའུ་ཀ་མ་ $70// ka ma	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	949	193	4	$70	ś70	guarded_dollar_to_sacute	སྟེམས་ stems pf. zu [$70)//,	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	949	221	4	$7	ś7	guarded_dollar_to_sacute	sin bzo ba ... $7/7/ (r. ~) thogs pa breya rtsa	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	949	232	1	$70	ś70	guarded_dollar_to_sacute	སྟེའུ་ཀ་ཉ་ $70// ka ña eine Waffe, Pfeil bzw.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	950	13	1	$	ś	guarded_dollar_to_sacute	སྟེའུ་ཁ་མ་ $/67// kha ma \ste’u ka ma.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	950	122	5	$	ś	guarded_dollar_to_sacute	sta res bcad cin ~$ bog (metr.) „die Axt	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	952	181	2	$77005	ś77005	guarded_dollar_to_sacute	སྟོང་སྟེགས་ stoṅ $77005 für nichts und wieder	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	952	211	3	$	ś	guarded_dollar_to_sacute	bla nas ~$ btsig phar „er wird wieder von	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	953	6	3	$750	ś750	guarded_dollar_to_sacute	der Tausendschaften“ ($750 254); ~ so	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	953	20	1	$70	ś70	guarded_dollar_to_sacute	སྟོང་པོ་ $70/7 po T'ston.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	953	26	1	$5077	ś5077	guarded_dollar_to_sacute	སྟོང་དཔོཿ དྲ་ག་ཝལཱ་་ $5077 dpon dgra lha eine zorn-	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	954	1	3	7$	7ś	guarded_dollar_to_sacute	སྟོངས་ 2;/0/7$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	955	34	8	$7	ś7	guarded_dollar_to_sacute	smug risi lta bu źig „ähnlich wie $7/7//9 rtsi“	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	955	106	7	$77	ś77	guarded_dollar_to_sacute	nor bu mi la sor dus / $77//7 rlun = byun	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	955	209	1	$	ś	guarded_dollar_to_sacute	£$ ༤	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	956	58	6	$77	ś77	guarded_dollar_to_sacute	127b3); ni ma ... na yi $77/77 la mya han 'gyur	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	957	35	2	$	ś	guarded_dollar_to_sacute	mo ~$ bsnags pa „die große Hörerin, die	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	957	37	3	$	ś	guarded_dollar_to_sacute	12,32); ~$ ses rab rab tu mchod / rjed par	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	957	51	5	$	ś	guarded_dollar_to_sacute	Buddha“ (Debm 27b9); rgya’i ~$ rari gi mgo	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	957	141	3	1$70	1ś70	guarded_dollar_to_sacute	སྟོན་འབྲིང་ ston ’briṅ 1$70/7 zla '/7777 po.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	959	200	5	$	ś	guarded_dollar_to_sacute	dban po Ina dan / ~$ ni ma dad pa dan / le	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	961	211	4	$07775	ś07775	guarded_dollar_to_sacute	(Suv 164,16); $07775 kyaṅ = Zin dran pa med	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	961	233	5	$	ś	guarded_dollar_to_sacute	brlag pa’i don „i. $, v. verloren“ (Dagy).	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	962	31	2	9$0	9ś0	guarded_dollar_to_sacute	ba 9$0 dgos pa’am skyon dgos lta bu „wie:	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	963	84	3	$77777	ś77777	guarded_dollar_to_sacute	བརྟགས་པར་སྨྲ་བ་ brtags par $77777 ba eine buddh.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	964	22	10	$	ś	guarded_dollar_to_sacute	Lex. mi g.yo ba’am mi ’gyur ba’i don „i. $, ¥,	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	967	54	7	$	ś	guarded_dollar_to_sacute	daran sattschen können“ (Ppu 54b); =r ©$	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	968	178	4	$	ś	guarded_dollar_to_sacute	can gyi phyogs $// Zal - te „mit dem Gesicht	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	969	71	4	$70	ś70	guarded_dollar_to_sacute	བསྟང་ bstan fur. zu [འ$70/15 helfen.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	971	40	8	$	ś	guarded_dollar_to_sacute	nen hatte“ (Prav 86,12); dam chos ~$ ’bras	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	975	74	6	$	ś	guarded_dollar_to_sacute	Dienst zu verpflichten“ (Nel 935); $¢ !ha	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
corrected_text_scan	wts_1_34	976	23	4	$570	ś570	guarded_dollar_to_sacute	བསྟབ་ bstab fut. zu ༈$570/ geben, spenden.	guarded_dollar_scan	low	defer	artifact_or_numeric_noise	0	Dollar token lacks a clean alphabetic Tibetan-transliteration shape.
