volume	page	line	token_index	tibetan_syllable	source_latin_token	source_signature	proposed_latin_target	compatible_accepted_target_count	compatible_competing_form_counts	incompatible_dotted_form_counts	same_tibetan_dotted_evidence_total	old_alignment_category	source_compatible_category	damage_scope	syllable_identity_guard	confidence	suggested_action	transcription_integrity_status	transcription_integrity_violations	alignment_review_status	context_excerpt	reason_for_deferral
wts_1_34	704	21	1	འཆེང	chin	chi<FINAL_NASAL>	chiṅ	1			1	insufficient_consensus	source_compatible_not_final_ng_only	none	transcription_structure_requires_review	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	འཆེང་བ་ཀུན་ལྡན་ chin ba kun ldan Bez. für	The target is not supported as a final-ng-only counterpart because an explicit Tibetan consonant or vowel feature is not represented: e, vowel_e. This does not by itself prove a bad alignment.
wts_1_34	704	35	1	འཆེང	chin	chi<FINAL_NASAL>	chiṅ	1			1	insufficient_consensus	source_compatible_not_final_ng_only	none	transcription_structure_requires_review	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	འཆེང་བ་གསུམ་ 'chin ba gsum die drei Fesseln:	The target is not supported as a final-ng-only counterpart because an explicit Tibetan consonant or vowel feature is not represented: e, vowel_e. This does not by itself prove a bad alignment.
wts_1_34	704	72	1	འཆེང	chin	chi<FINAL_NASAL>	chiṅ	1			1	insufficient_consensus	source_compatible_not_final_ng_only	none	transcription_structure_requires_review	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	འཆེང་ཞགས་ chin Zags Schlinge.	The target is not supported as a final-ng-only counterpart because an explicit Tibetan consonant or vowel feature is not represented: e, vowel_e. This does not by itself prove a bad alignment.
wts_1_34	704	78	1	འཆེང	chin	chi<FINAL_NASAL>	chiṅ	1			1	insufficient_consensus	source_compatible_not_final_ng_only	none	transcription_structure_requires_review	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	འཆེང་བླཟླམ་གནང་ 'chin bzlum gnaṅ vermitteln,	The target is not supported as a final-ng-only counterpart because an explicit Tibetan consonant or vowel feature is not represented: e, vowel_e. This does not by itself prove a bad alignment.
wts_1_34	407	140	1	དགུང	dgun	dgu<FINAL_NASAL>	dguṅ	10			10	damaged_context	source_compatible_damaged_context	latin_headword_overlap	exact_same_tibetan_syllable	manual	manual_alignment_review	insufficient_feature_coverage		marker_or_damage	དགུང་མཉམ་ dgun 77777:777 resp. gleichaltrig.	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	625	3	2	འདིང	din	di<FINAL_NASAL>	diṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཆག་འདིང་ chag ’din	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	625	9	2	འདིང	din	di<FINAL_NASAL>	diṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཆག་འདིང་ chag ’din beraten, planen.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	1297	53	1	དྲང	dran	dra<FINAL_NASAL>	draṅ	44		raṅ:1	45	damaged_context	source_compatible_damaged_context	damage_before_latin_alignment	exact_same_tibetan_syllable	manual	manual_alignment_review	insufficient_feature_coverage		marker_or_damage	དྲང་ ?dran	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	1297	76	1	དྲང	dran	dra<FINAL_NASAL>	draṅ	44		raṅ:1	45	damaged_context	source_compatible_damaged_context	damage_before_latin_alignment	exact_same_tibetan_syllable	manual	manual_alignment_review	insufficient_feature_coverage		marker_or_damage	དྲང་ ?dran vgl. Idran po.	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	396	168	1	གླིང	elin	eli<FINAL_NASAL>	eliṅ	1		gliṅ:51; ciṅ:1	53	not_emitted_by_legacy_global_target	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	reviewed_transcription_exception	source_variant_requires_manual_review	source_variant_requires_manual_review	གླིང་བཞི་ elin bäi.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	595	1	1	གཅུང	gcun	gcu<FINAL_NASAL>	gcuṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	གཅུང་པ་སྤྱི་ gcun pa spyi	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	113	33	2	གདང	gdon	gdo<FINAL_NASAL>	gdoṅ	2		gdaṅ:11; ggdaṅ:2	15	not_emitted_by_legacy_global_target	source_compatible_not_final_ng_only	none	transcription_structure_requires_review	manual	syllable_specific_analysis	canonical_syllable_mismatch	gdaṅ	exact_source_signature_supported	ཀླུ་གདང་མ་ལྔ་ klu gdon ma lṅa N. von fünf	The target is not supported as a final-ng-only counterpart because an explicit Tibetan consonant or vowel feature is not represented: vowel_a. This does not by itself prove a bad alignment.
wts_1_34	912	71	2	གདང	gdon	gdo<FINAL_NASAL>	gdoṅ	2		gdaṅ:11; ggdaṅ:2	15	not_emitted_by_legacy_global_target	source_compatible_not_final_ng_only	none	transcription_structure_requires_review	manual	syllable_specific_analysis	canonical_syllable_mismatch	gdaṅ	exact_source_signature_supported	རྟ་གདང་མ rta gdon me Bez. für das Feuer am	The target is not supported as a final-ng-only counterpart because an explicit Tibetan consonant or vowel feature is not represented: vowel_a. This does not by itself prove a bad alignment.
wts_1_34	390	14	2	གླེང	glen	gle<FINAL_NASAL>	gleṅ	1		gliṅ:1	2	competing_latin_forms	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	གྲོས་གླེང་ gros glen Gespräch, Beratung, Dis-	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	398	40	1	གླེང	glen	gle<FINAL_NASAL>	gleṅ	1		gliṅ:1	2	competing_latin_forms	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	གླེང་ glen sprechen, berichten, erklären.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	398	53	1	གླེང	glen	gle<FINAL_NASAL>	gleṅ	1		gliṅ:1	2	competing_latin_forms	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	གླེང་མོ་ glen mo	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	398	118	1	གླེང	glen	gle<FINAL_NASAL>	gleṅ	1		gliṅ:1	2	competing_latin_forms	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	གླེང་གཞི་ glen gäi.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	398	146	1	གླེང	glen	gle<FINAL_NASAL>	gleṅ	1		gliṅ:1	2	damaged_context	source_compatible_damaged_context	latin_headword_overlap	exact_same_tibetan_syllable	manual	manual_alignment_review	insufficient_feature_coverage		marker_or_damage	གླེང་སློང་ glen $/077 jmd., der ein Gespräch an-	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	398	154	1	གླེང	glen	gle<FINAL_NASAL>	gleṅ	1		gliṅ:1	2	competing_latin_forms	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	གླེང་བསླང་བ་ glen bslaṅ ba Einleitung.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	398	165	1	གླེང	glen	gle<FINAL_NASAL>	gleṅ	1		gliṅ:1	2	competing_latin_forms	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	གླེང་བསླངས་པ་ glen bslans pa eingeleitet.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	425	104	2	གླེང	glen	gle<FINAL_NASAL>	gleṅ	1		gliṅ:1	2	competing_latin_forms	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	བཀགྲོ་གླེང་ bgro glen	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	425	126	2	གླེང	glen	gle<FINAL_NASAL>	gleṅ	1		gliṅ:1	2	competing_latin_forms	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	བཀྲོ་གླེང་ bgro glen Unterhaltung, Diskussion.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	887	78	3	གླེང	glen	gle<FINAL_NASAL>	gleṅ	1		gliṅ:1	2	competing_latin_forms	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	གཏམ་གྱི་གླེང་གཞི་ gtam gyi glen gäi \gtam glen 2,	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	887	88	2	གླེང	glen	gle<FINAL_NASAL>	gleṅ	1		gliṅ:1	2	competing_latin_forms	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	གཏམ་གླེང་ gtam glen.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	887	205	3	གླེང	glen	gle<FINAL_NASAL>	gleṅ	1		gliṅ:1	2	competing_latin_forms	source_compatible_single_anchor	later_gloss_or_commentary	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	གཏམ་ད་གླེང་ gtam du glen 9777 glen.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	439	200	1	འགང	gon	go<FINAL_NASAL>	goṅ	1			1	insufficient_consensus	source_compatible_not_final_ng_only	none	transcription_structure_requires_review	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	འགང་པ gon po ein Damon; gon mo eine	The target is not supported as a final-ng-only counterpart because an explicit Tibetan consonant or vowel feature is not represented: vowel_a. This does not by itself prove a bad alignment.
wts_1_34	387	17	1	ཀློང	gron	gro<FINAL_NASAL>	groṅ	2		kloṅ:22	24	not_emitted_by_legacy_global_target	source_compatible_not_final_ng_only	none	consonantal_structure_mismatch	manual	syllable_specific_analysis	canonical_syllable_mismatch	kloṅ	exact_source_signature_supported	ཀློང་ཀྱེར་ gron khyer Stadt.	Proposed target omits explicit Tibetan subjoined l; requires a syllable-specific analysis.
wts_1_34	387	86	1	གློང	gron	gro<FINAL_NASAL>	groṅ	1			1	syllable_structure_mismatch	source_compatible_not_final_ng_only	none	consonantal_structure_mismatch	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	གློང་ཀྱེར་དགྲ་བོ་ gron khyer dgra bo Mahesśvara.	Proposed target omits explicit Tibetan subjoined l; requires a syllable-specific analysis.
wts_1_34	387	93	1	གློང	gron	gro<FINAL_NASAL>	groṅ	1			1	syllable_structure_mismatch	source_compatible_not_final_ng_only	none	consonantal_structure_mismatch	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	གློང་ཀྱིར་དྲུག་པ་ gron khyer drug pa eine buddh.	Proposed target omits explicit Tibetan subjoined l; requires a syllable-specific analysis.
wts_1_34	387	126	1	གློང	gron	gro<FINAL_NASAL>	groṅ	1			1	syllable_structure_mismatch	source_compatible_not_final_ng_only	none	consonantal_structure_mismatch	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	གློང་གི་ཡན་ལག་སྦྱིན་ gron gi yan lag sbyin Mahe-	Proposed target omits explicit Tibetan subjoined l; requires a syllable-specific analysis.
wts_1_34	387	186	1	གློང	gron	gro<FINAL_NASAL>	groṅ	1			1	syllable_structure_mismatch	source_compatible_not_final_ng_only	none	consonantal_structure_mismatch	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	གློང་འཇོམཿས་ gron ’joms.	Proposed target omits explicit Tibetan subjoined l; requires a syllable-specific analysis.
wts_1_34	387	200	1	གློང	gron	gro<FINAL_NASAL>	groṅ	1			1	syllable_structure_mismatch	source_compatible_not_final_ng_only	none	consonantal_structure_mismatch	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	གློང་དྭ་འདྲེན་པ་ gron du ’dren pa Bez. für Esel.	Proposed target omits explicit Tibetan subjoined l; requires a syllable-specific analysis.
wts_1_34	388	34	1	གློང	gron	gro<FINAL_NASAL>	groṅ	1			1	syllable_structure_mismatch	source_compatible_not_final_ng_only	none	consonantal_structure_mismatch	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	གློང་སྡེ་ gron sde Dorfgemeinschaft.	Proposed target omits explicit Tibetan subjoined l; requires a syllable-specific analysis.
wts_1_34	388	52	1	གློང	gron	gro<FINAL_NASAL>	groṅ	1			1	syllable_structure_mismatch	source_compatible_not_final_ng_only	none	consonantal_structure_mismatch	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	གློང་བཤུལ་ gron bsul	Proposed target omits explicit Tibetan subjoined l; requires a syllable-specific analysis.
wts_1_34	388	59	1	གློང	gron	gro<FINAL_NASAL>	groṅ	1			1	syllable_structure_mismatch	source_compatible_not_final_ng_only	none	consonantal_structure_mismatch	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	གློང་པའི་ཆོས་ gron pa’i chos Bez. für Ge-	Proposed target omits explicit Tibetan subjoined l; requires a syllable-specific analysis.
wts_1_34	388	67	1	གློང	gron	gro<FINAL_NASAL>	groṅ	1			1	syllable_structure_mismatch	source_compatible_not_final_ng_only	none	consonantal_structure_mismatch	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	གློང་སྤྱོད་ gron spyod Bez. für Krähe.	Proposed target omits explicit Tibetan subjoined l; requires a syllable-specific analysis.
wts_1_34	388	82	1	གློང	gron	gro<FINAL_NASAL>	groṅ	1			1	syllable_structure_mismatch	source_compatible_not_final_ng_only	none	consonantal_structure_mismatch	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	གློང་ཚིག་ gron tshig Umgangssprache.	Proposed target omits explicit Tibetan subjoined l; requires a syllable-specific analysis.
wts_1_34	388	102	1	གློང	gron	gro<FINAL_NASAL>	groṅ	1			1	syllable_structure_mismatch	source_compatible_not_final_ng_only	none	consonantal_structure_mismatch	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	གློང་གསུམ་མཐར་བྱེད་ gron gsum mthar byed	Proposed target omits explicit Tibetan subjoined l; requires a syllable-specific analysis.
wts_1_34	626	210	5	གཏང	gtan	gta<FINAL_NASAL>	gtaṅ	10			10	damaged_context	source_compatible_damaged_context	tibetan_headword_overlap	exact_same_tibetan_syllable	manual	manual_alignment_review	insufficient_feature_coverage		marker_or_damage	7055). ཆགས་ཉིལ་ད་གཏང་ chags Mil du gtan nieder-	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	270	1	2	ཀྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཁེ་ཀྱོང་ khe gyon	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	370	15	1	ཀྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀྱོང་ gyon Verlust, Mangel; med. Austrock-	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	370	28	1	ཀྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀྱོང་བསྐར་ gyon bskur unberücksichtigt lassen,	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	370	60	2	ཀྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	གྱོང་ཀྱོང་ gyoṅ gyon hart, zäh, widerstandsfä-	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	370	106	1	ཀྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀྱོང་རོལ་ gyon rol auch gyon ral Bez. für die	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	896	108	2	ཀྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	གཏོང་ཀྱོང་ gtoṅ gyon	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	896	136	2	ཀྱོང	gyon	gyo<FINAL_NASAL>	gyoṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	གཏོང་ཀྱོང་ gtoṅ gyon Verlust.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	350	61	2	ཧང	han	ha<FINAL_NASAL>	haṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	གི་ཧང་ gi han †9/ wan	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	401	171	2	ཧང	han	ha<FINAL_NASAL>	haṅ	1			1	insufficient_consensus	source_compatible_single_anchor	later_gloss_or_commentary	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	གྷི་ཧང་ ghi han †£7 wan.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	526	1	1	ངང	han	ha<FINAL_NASAL>	haṅ	1		daṅ:2	3	not_emitted_by_legacy_global_target	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	reviewed_transcription_exception	source_variant_requires_manual_review	source_variant_requires_manual_review	ངང་རྒྱད་ han rgyud	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	526	13	1	ངང	han	ha<FINAL_NASAL>	haṅ	1		daṅ:2	3	not_emitted_by_legacy_global_target	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	reviewed_transcription_exception	source_variant_requires_manual_review	source_variant_requires_manual_review	ངང་སྒོམ་ han sgom eine Meditiation.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	911	54	2	ངང	han	ha<FINAL_NASAL>	haṅ	1		daṅ:2	3	not_emitted_by_legacy_global_target	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	reviewed_transcription_exception	source_variant_requires_manual_review	source_variant_requires_manual_review	རྟ་ངང་པ་ rta han pa	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	48	15	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀང་ kan lkhani, \kin kai.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	48	17	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀང་ཀ་ kan ka ~ skt. kanka ein Raubvogel. - vgl.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	48	30	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀང་ཀ་ཀ་ kan ka ka eine weibliche zornvolle	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	48	35	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀང་ཀ་རྒོད་མགོ་ kan ka rgod mgo, auch rkan ka	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	48	46	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀང་ཀ་སྒྲོགས་ kan ka sgrogs \kanka sgrogs.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	48	53	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀང་སྒྲ་ཅན་ kan sgra can	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	48	58	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀང་ཀ་བྱ་རྒོད་མགོ་ཅན་ kan ka bya rgod mgo can	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	48	61	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀང་ཀ་རི་ kan ka ri ein best. Kristall oder eine	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	48	71	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀང་ཀ་ལ་ kan ka la, auch kam ka la Skelett. - skt.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	48	77	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀང་ཀ་ཤེལ་ kan ka sel ein best. Kristall oder eine	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	48	84	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀང་ཀའི་མགོ་ ཅན་ kan ka’i mgo can „die mit dem	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	48	91	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	damaged_context	source_compatible_damaged_context	latin_headword_overlap	exact_same_tibetan_syllable	manual	manual_alignment_review	insufficient_feature_coverage		marker_or_damage	ཀང་ཀའི་མཆུ་ kan /%'7 mchu „Schnabel des	OCR damage overlaps or precedes the aligned headword phrase.
wts_1_34	48	99	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀང་ཀིང་ kan kiṅ kin kan.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	48	101	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀང་སྒྲ་ཅན་ kan sgra can „versehen mit dem Laut	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	48	107	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀང་བྱ་ kan bya	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	48	112	1	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀང་བྱ་ kan bya Kanka-Vogel oder Vogel der Lei-	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	53	46	2	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀི་ཀང་ 'ki kan	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	53	87	2	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀི་ཀང་ 'ki kan Beiname des Rähu. -- vgl. chın.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	53	97	2	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀི་ཀང་ ki kan	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	53	116	2	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀི་ཀང་ ki kan eine Pflanze; vgl. ke’n.	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	54	18	2	ཀང	kan	ka<FINAL_NASAL>	kaṅ	1			1	insufficient_consensus	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	ཀིང་ཀང་ kiṅ kan, auch kan kiṅ, kan dan kiṅ, rkani	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	1150	33	2	ཁང	kban	kba<FINAL_NASAL>	kbaṅ	4		khaṅ:89	93	not_emitted_by_legacy_global_target	source_compatible_not_final_ng_only	none	transcription_structure_requires_review	manual	syllable_specific_analysis	insufficient_feature_coverage		exact_source_signature_supported	དུག་ཁང་ dug kban \dugs khaṅ 1.	The target is not supported as a final-ng-only counterpart because an explicit Tibetan consonant or vowel feature is not represented: stem_kha. This does not by itself prove a bad alignment.
wts_1_34	275	182	1	ཁོང	kbon	kbo<FINAL_NASAL>	kboṅ	1		khoṅ:28	29	not_emitted_by_legacy_global_target	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	reviewed_transcription_exception	source_variant_requires_manual_review	source_variant_requires_manual_review	ཁོང་ kbon;	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	430	158	2	ང	khan	kha<FINAL_NASAL>	khaṅ	1		naṅ:3; boṅ:3; byaṅ:3; ldoṅ:2; byuṅ:2; gduṅ:1; ldiṅ:1; snaṅ:1; dpuṅ:1; phuṅ:1; siṅ:1; braṅ:1; smyuṅ:1	22	not_emitted_by_legacy_global_target	source_compatible_single_anchor	none	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	མགོན་།ང་ mgon khan Tempel, Gebetsraum,	Only one case-sensitive compatible dotted anchor is available.
wts_1_34	558	165	2	ང	khan	kha<FINAL_NASAL>	khaṅ	1		naṅ:3; boṅ:3; byaṅ:3; ldoṅ:2; byuṅ:2; gduṅ:1; ldiṅ:1; snaṅ:1; dpuṅ:1; phuṅ:1; siṅ:1; braṅ:1; smyuṅ:1	22	not_emitted_by_legacy_global_target	source_compatible_single_anchor	later_gloss_or_commentary	exact_same_tibetan_syllable	low	defer	insufficient_feature_coverage		exact_source_signature_supported	རྔ་།ང་ rna khan 1,677¢ khan. Tungkuh.	Only one case-sensitive compatible dotted anchor is available.
