source_queue	volume	page	line	token_index	source_token	proposed_canon	work_title	intro_line_ref	status	context_excerpt	suggested_action
alternate_witness_unresolved	wts_1_34	268	112	8	Sambh	Śambh	Śambh source	abbr_lit_2	active	38b4); gian skyon ran gi ༡༨“ (metr.) „ich habe	siglum_policy_review
alternate_witness_unresolved	wts_1_34	288	13	8	G$	Gs	rGyud sde kun btus	abbr_lit_1	active	ra la smros (metr.) „du sag mir!“ (G$ 41); -	siglum_policy_review
alternate_witness_unresolved	wts_1_34	288	13	8	Gś	Gs	rGyud sde kun btus	abbr_lit_1	active	ra la smros (metr.) „du sag mir!“ (G$ 41); -	siglum_policy_review
alternate_witness_unresolved	wts_1_34	648	13	4	G$	Gs	rGyud sde kun btus	abbr_lit_1	active	sind wie Wasserblasen“ (G$ 62); ~ gyi mig	siglum_policy_review
alternate_witness_unresolved	wts_1_34	648	13	4	Gś	Gs	rGyud sde kun btus	abbr_lit_1	active	sind wie Wasserblasen“ (G$ 62); ~ gyi mig	siglum_policy_review
alternate_witness_unresolved	wts_1_34	857	43	8	$PS	SPS	SPS source	abbr_lit_2	active	of Prof. Raghu Vira. New Delhi: TAIC ($PS 100). [KID, KlonD]	siglum_policy_review
alternate_witness_unresolved	wts_1_34	857	43	8	ŚPS	SPS	SPS source	abbr_lit_2	active	of Prof. Raghu Vira. New Delhi: TAIC ($PS 100). [KID, KlonD]	siglum_policy_review
alternate_witness_unresolved	wts_1_34	860	47	12	VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	jur hg. und übers. Bonn: Indica-et-Tibetica-Verl. (Indica et Tibetica 23). [Vis, VisT]	siglum_policy_review
alternate_witness_unresolved	wts_1_34	860	47	12	ViśṬ	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	jur hg. und übers. Bonn: Indica-et-Tibetica-Verl. (Indica et Tibetica 23). [Vis, VisT]	siglum_policy_review
alternate_witness_unresolved	wts_1_34	1088	60	5	VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	gunsten] dieser [Götter] bemühen“ (VisT	siglum_policy_review
alternate_witness_unresolved	wts_1_34	1088	60	5	VisṬ	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	gunsten] dieser [Götter] bemühen“ (VisT	siglum_policy_review
alternate_witness_unresolved	wts_1_34	1100	79	9	VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	ihn aus!‘, und da spuckte sie ihn aus“ (VisT	siglum_policy_review
alternate_witness_unresolved	wts_1_34	1100	79	9	Viś	Vis	Vis source	abbr_lit_2	active	ihn aus!‘, und da spuckte sie ihn aus“ (VisT	siglum_policy_review
alternate_witness_unresolved	wts_1_34	1145	45	4	VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	gen worden war“ (VisT 100,26); smad 'tshon	siglum_policy_review
alternate_witness_unresolved	wts_1_34	1145	45	4	VisṬ	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	gen worden war“ (VisT 100,26); smad 'tshon	siglum_policy_review
alternate_witness_unresolved	wts_1_34	1149	10	2	P$	Ps	Peking source	abbr_lit_2	active	nimmt“ (P$ 216); ~ kyan bdud rtsi nid du	siglum_policy_review
alternate_witness_unresolved	wts_1_34	1149	10	2	Pś	Ps	Peking source	abbr_lit_2	active	nimmt“ (P$ 216); ~ kyan bdud rtsi nid du	siglum_policy_review
alternate_witness_unresolved	wts_1_34	1149	47	4	Vi$T	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	gen worden war“ (Vi$T 100,26); smad ’tshon	siglum_policy_review
alternate_witness_unresolved	wts_1_34	1149	47	4	VisṬ	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	gen worden war“ (Vi$T 100,26); smad ’tshon	siglum_policy_review
alternate_witness_unresolved	wts_1_34	1171	36	3	b$ad	bśad			unknown	yin par b$ad (metr.) „dies wird von den Gelehrten als Zeitmaß für die Unterteilung er-	siglum_policy_review
alternate_witness_unresolved	wts_1_34	1213	37	2	VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	Ekacakrä“ (VisT 228,24); — ... tin ne 'dzin la	siglum_policy_review
alternate_witness_unresolved	wts_1_34	1213	37	2	VisṬ	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	Ekacakrä“ (VisT 228,24); — ... tin ne 'dzin la	siglum_policy_review
alternate_witness_adoptions	wts_1_34	12	21	4	L$dz	Lśdz	Li shi gur khang / Lśdz family	abbr_lit_3	active	zu halten (Glu, L$dz, Tise usw.).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	25	52	4	$PS	SPS	SPS source	abbr_lit_2	active	New Delhi: IAIC ($PS 38).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	25	57	3	$PS	SPS	SPS source	abbr_lit_2	active	Delhi: IAIC ($PS 64). [Bu]	siglum_policy_review
alternate_witness_adoptions	wts_1_34	25	60	5	$PS	SPS	SPS source	abbr_lit_2	active	parts. New Delhi: TAIC ($PS 100). [KID, KlonD]	siglum_policy_review
alternate_witness_adoptions	wts_1_34	25	73	6	$PS	SPS	SPS source	abbr_lit_2	active	Prof. Raghuvira. New Delhi: TAIC ($PS 308). [bKth-Z]	siglum_policy_review
alternate_witness_adoptions	wts_1_34	27	16	4	VisT	ViśT	Viśeṣastavatīkā source	abbr_lit_2	active	Prajnävarman | SCHNEIDER 1993 [VisT)	siglum_policy_review
alternate_witness_adoptions	wts_1_34	27	81	12	L$dz	Lśdz	Li shi gur khang / Lśdz family	abbr_lit_3	active	Sar rdza bkra $is rgyal mtshan | TiBETAN Bonpo Monasric CENTRE 1977 [L$dz], † Karmay 1972	siglum_policy_review
alternate_witness_adoptions	wts_1_34	27	82	1	L$dz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	[L$dz-K]	siglum_policy_review
alternate_witness_adoptions	wts_1_34	28	43	7	Lis	Liś	Li shi source siglum	abbr_lit_3	active	cripts from Ladakh. Leh: Basgo Tongspon. [Lis]	siglum_policy_review
alternate_witness_adoptions	wts_1_34	90	66	9	Y$	Yś	Yś source	abbr_lit_2	active	”oms „Lotus, Kesi und [andere Pflanzen] beseitigen Vergiftungen“ (Y$ 69a).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	90	85	5	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Form ist ge sar“ (Li$ 35,10); rgya gar skad yın	siglum_policy_review
alternate_witness_adoptions	wts_1_34	98	7	3	Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	geholt hat“ (Lsdz-K 335,25).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	98	133	3	L$dz	Lśdz	Li shi gur khang / Lśdz family	abbr_lit_3	active	astrologischer Berechnungen“ (L$dz 194,1);	siglum_policy_review
alternate_witness_adoptions	wts_1_34	100	12	10	Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. kos thag = ram thag „be-, getroffen, erschöpft sein“ (Lis 18,6); —, dkos thag pa =	siglum_policy_review
alternate_witness_adoptions	wts_1_34	106	169	3	L$dz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	Texte] hervor“ (L$dz-K 334,3).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	109	219	4	Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. ca co (Lis 20,6); ca coman (Bon 20,9); ca	siglum_policy_review
alternate_witness_adoptions	wts_1_34	110	124	2	Lsdz	Lśdz	Li shi gur khang / Lśdz family	abbr_lit_3	active	umfaßt“ (Lsdz 168,1).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	112	29	3	L$dz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	$es snin-po]“ (L$dz-K 226,32).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	116	13	12	Li$	Liś	Li shi source siglum	abbr_lit_3	active	186,4); — pa = phub pa’ am gyon pa „überdeckt od. angezogen“ (Li$ 10,6); — pa =gyon	siglum_policy_review
alternate_witness_adoptions	wts_1_34	125	210	6	Lis	Liś	Li shi source siglum	abbr_lit_3	active	(TTC); dku ste = Ihag ste (Lis 20,14); dku ste	siglum_policy_review
alternate_witness_adoptions	wts_1_34	126	137	2	Li$	Liś	Li shi source siglum	abbr_lit_3	active	mchog“ (Li$ 2,5); sans rgyas dkon cog chos	siglum_policy_review
alternate_witness_adoptions	wts_1_34	139	71	1	Lis	Liś	Li shi source siglum	abbr_lit_3	active	(Lis 12,9); gsun glen nam bka’ gnan ba bka’	siglum_policy_review
alternate_witness_adoptions	wts_1_34	139	104	5	gZ1-Sn	gZi-Sn	gZi-Sn siglum	abbr_lit_4	active	der Zwang stark werden“ (gZ1-Sn 82,18).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	139	212	1	Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	(Lsdz-K 302,3).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	146	146	1	Lis	Liś	Li shi source siglum	abbr_lit_3	active	(Lis 29,8); ja’ı khu ba bkus te’am bton te ja ro	siglum_policy_review
alternate_witness_adoptions	wts_1_34	149	210	2	Lis	Liś	Li shi source siglum	abbr_lit_3	active	ten“ (Lis 15,3); rgya gad ni — pa’am bsdig	siglum_policy_review
alternate_witness_adoptions	wts_1_34	155	16	11	g7Zi-Sn	gZi-Sn	gZi-Sn siglum	abbr_lit_4	active	pa’i smran gis — pa ste (metr.) „eine Erklärung mit Wahrheitsworten“ (g7Zi-Sn 66,3).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	155	25	3	L$dz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	ergänzenden Kommentare“ (L$dz-K 297,2).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	156	32	2	L5dz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	worden“ (L5dz-K 250,27).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	166	78	4	Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. rkyen rtsi (Lis 1,13); ’tsbo byed dam nad	siglum_policy_review
alternate_witness_adoptions	wts_1_34	175	171	5	Ys	Yś	Yś source	abbr_lit_2	active	ma — (metr.) „trockene Blätter“ (Ys 93b);	siglum_policy_review
alternate_witness_adoptions	wts_1_34	193	125	6	L$dz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	ˆ Laie und verbreite die Lehre!“ (L$dz-K 297,	siglum_policy_review
alternate_witness_adoptions	wts_1_34	201	27	6	Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. tsbod ma „gekochtes Gemüse“ (Lis	siglum_policy_review
alternate_witness_adoptions	wts_1_34	210	179	5	Lis	Liś	Li shi source siglum	abbr_lit_3	active	geschwind, oder skyen pa“ (Lis 8,17).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	213	4	3	Lis	Liś	Li shi source siglum	abbr_lit_3	active	oder entstanden“ (Lis 27,2).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	213	82	4	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Geschenke und Gaben“ (Li$ 8,16); lag btags	siglum_policy_review
alternate_witness_adoptions	wts_1_34	228	78	1	Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	(Lsdz-K 335,26). |	siglum_policy_review
alternate_witness_adoptions	wts_1_34	228	201	2	Ys	Yś	Yś source	abbr_lit_2	active	Windes“ (Ys 96b); rus pa rgyus pas sbrel ba	siglum_policy_review
alternate_witness_adoptions	wts_1_34	275	92	4	Lsdz	Lśdz	Li shi gur khang / Lśdz family	abbr_lit_3	active	den Rahmen abstecken“ (Lsdz 120,3).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	292	163	4	Y$	Yś	Yś source	abbr_lit_2	active	und mig sa“ (Y$ 526).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	310	118	13	P$	Ps	Peking source	abbr_lit_2	active	brten (metr.) „in einem mit Wasser gefüllten See bleiben auch die Vögel“ (P$ 12d).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	315	10	4	Y$	Yś	Yś source	abbr_lit_2	active	Wirkungen der Galle“ (Y$ 976); nas slas	siglum_policy_review
alternate_witness_adoptions	wts_1_34	327	161	1	Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	(Lsdz-K 297,17).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	328	121	3	Y$	Yś	Yś source	abbr_lit_2	active	Geschlechtsverkehr fähig“ (Y$ 77bis ©); pho	siglum_policy_review
alternate_witness_adoptions	wts_1_34	328	185	4	Li$	Liś	Li shi source siglum	abbr_lit_3	active	einführen oder leiten“ (Li$ 5,4); ~ pa po =	siglum_policy_review
alternate_witness_adoptions	wts_1_34	330	29	1	Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	(Lsdz-K 231,34); {s}pus mo’i rtsub ni g.yul	siglum_policy_review
alternate_witness_adoptions	wts_1_34	330	131	5	Ys	Yś	Yś source	abbr_lit_2	active	[behebt] Störungen der Galle“ (Ys 93a);	siglum_policy_review
alternate_witness_adoptions	wts_1_34	339	147	4	Lis	Liś	Li shi source siglum	abbr_lit_3	active	gan byed pa“ (Lis 30,4).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	340	28	2	P$	Ps	Peking source	abbr_lit_2	active	klugheit“ (P$ 1a); - ston pa kho nar Ita gyur	siglum_policy_review
alternate_witness_adoptions	wts_1_34	340	77	5	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Lex. gar cig ni ~ (Li$ 12,16); gan yin pa Zıg	siglum_policy_review
alternate_witness_adoptions	wts_1_34	340	144	9	Lis	Liś	Li shi source siglum	abbr_lit_3	active	drug go (KlonD 728,3); chan thub ni ~ (Lis	siglum_policy_review
alternate_witness_adoptions	wts_1_34	346	174	2	Lsdz	Lśdz	Li shi gur khang / Lśdz family	abbr_lit_3	active	Berechnungen“ (Lsdz 194,1).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	349	14	7	Lis	Liś	Li shi source siglum	abbr_lit_3	active	gyis: dringend oder rgyal gyis (zw.)“ (Lis	siglum_policy_review
alternate_witness_adoptions	wts_1_34	354	78	3	Li$	Liś	Li shi source siglum	abbr_lit_3	active	ge sar“ (Li$ 35,10); ke sa ra Zes pa’i zur chag	siglum_policy_review
alternate_witness_adoptions	wts_1_34	354	202	7	Lis	Liś	Li shi source siglum	abbr_lit_3	active	ni yal ga „gel pa: Zweig“ (Lis 15,13); gel ba	siglum_policy_review
alternate_witness_adoptions	wts_1_34	356	193	7	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Lex. ~ ni tshogs Sin ’du ba (Li$ 9,6, ähnl.	siglum_policy_review
alternate_witness_adoptions	wts_1_34	356	200	5	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Lex. ~ ni... gan mos (Li$ 10,11, ähnl. brDa,	siglum_policy_review
alternate_witness_adoptions	wts_1_34	358	69	8	Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. ~ ni bison ra „go ra: Gefängnis“ (Lis	siglum_policy_review
alternate_witness_adoptions	wts_1_34	358	116	5	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Lex. - ni rdzogs pa (Li$ 13,16); ne reg /	siglum_policy_review
alternate_witness_adoptions	wts_1_34	358	131	1	Lis	Liś	Li shi source siglum	abbr_lit_3	active	(Lis 30,3); mag gzug pa ste g.yog byed	siglum_policy_review
alternate_witness_adoptions	wts_1_34	358	151	2	gZ1	gZi	gZi siglum	abbr_lit_4	active	(onom.)“ (gZ1 2: 64,2).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	366	10	5	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Lex. - ni nams pa (Li$ 4,6); Rams pa’ı min	siglum_policy_review
alternate_witness_adoptions	wts_1_34	366	65	2	TTJ740	ITJ740	ITJ740 siglum	abbr_lit_4	active	hervorgeht“ (TTJ740 334).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	371	25	7	Lis	Liś	Li shi source siglum	abbr_lit_3	active	༡ pa „bedeckt: überdeckt oder gyon pa“ (Lis	siglum_policy_review
alternate_witness_adoptions	wts_1_34	379	3	2	Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	durchführte“ (Lsdz-K 204,19); bre snar	siglum_policy_review
alternate_witness_adoptions	wts_1_34	379	6	3	Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	nig vollzogen“ (Lsdz-K 245,28).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	379	92	7	Lis	Liś	Li shi source siglum	abbr_lit_3	active	~ ri „Schattenseite des Berges: grib 77“ (Lis	siglum_policy_review
alternate_witness_adoptions	wts_1_34	380	48	1	Lis	Liś	Li shi source siglum	abbr_lit_3	active	(Lis 8,6-7); ma nor bar ~ „nicht fehlgehend	siglum_policy_review
alternate_witness_adoptions	wts_1_34	381	78	8	Lis	Liś	Li shi source siglum	abbr_lit_3	active	9371); gru btsas pa ni - pa „Fährmann“ (Lis	siglum_policy_review
alternate_witness_adoptions	wts_1_34	382	103	5	Y$	Yś	Yś source	abbr_lit_2	active	„diese so zubereitete Butter“ (Y$ 64c); Zabs	siglum_policy_review
alternate_witness_adoptions	wts_1_34	382	142	8	L$dz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	par - „es kam in unvorstellbarer Weise zustande“ (L$dz-K 269,27).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	382	146	1	Lis	Liś	Li shi source siglum	abbr_lit_3	active	(Lis 2,7); ~ pa = yın zer ba dan las ka ~ zin	siglum_policy_review
alternate_witness_adoptions	wts_1_34	395	26	6	Lis	Liś	Li shi source siglum	abbr_lit_3	active	oder ba glan mig: Fensteröffnung“ (Lis	siglum_policy_review
alternate_witness_adoptions	wts_1_34	395	161	1	Lis	Liś	Li shi source siglum	abbr_lit_3	active	(Lis 5,14); snam bu mthug po (TTC).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	398	67	8	Lis	Liś	Li shi source siglum	abbr_lit_3	active	bgro ba ni - ba „diskutieren: glen ba“ (Lis	siglum_policy_review
alternate_witness_adoptions	wts_1_34	399	36	9	Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. - pa ni mnan pa „glebs pa: niedergepreßt“ (Lis 11,5); ~ pa = leb par byas zin pa	siglum_policy_review
alternate_witness_adoptions	wts_1_34	399	185	2	Y$	Yś	Yś source	abbr_lit_2	active	Erbrechens“ (Y$ 76b); glo la ka nta ka ri	siglum_policy_review
alternate_witness_adoptions	wts_1_34	403	150	3	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Freude versammelt“ (Li$ 30,7); ~ pa = dga’	siglum_policy_review
alternate_witness_adoptions	wts_1_34	407	130	1	Lis	Liś	Li shi source siglum	abbr_lit_3	active	(Lis 41,2); ~ zla = na tshod ༡77777777 pa’i don	siglum_policy_review
alternate_witness_adoptions	wts_1_34	407	210	2	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Nacht“ (Li$ 27,4); dbus dan mtshan mo	siglum_policy_review
alternate_witness_adoptions	wts_1_34	417	86	5	Li$	Liś	Li shi source siglum	abbr_lit_3	active	„dgon dun: ohne Wasser“ (Li$ 16,15); ~ ni	siglum_policy_review
alternate_witness_adoptions	wts_1_34	425	190	8	Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. ’dzan mo ni ~ ste bud med (Lis 14,2);	siglum_policy_review
alternate_witness_adoptions	wts_1_34	426	191	7	Li$	Liś	Li shi source siglum	abbr_lit_3	active	sein“ (Dagy); gZa’ ba ni - ba (Li$ 16,13).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	433	124	6	Y$	Yś	Yś source	abbr_lit_2	active	„auch bei Verstopfung reinige man“ (Y$	siglum_policy_review
alternate_witness_adoptions	wts_1_34	433	190	6	Lis	Liś	Li shi source siglum	abbr_lit_3	active	als Lehnwort ’gan 7/ ra“ (Lis 35,5).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	438	77	7	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Lex. mgo nan ni thog ma (Li$ 5,16); ’go pa	siglum_policy_review
alternate_witness_adoptions	wts_1_34	440	144	6	Lis	Liś	Li shi source siglum	abbr_lit_3	active	umwandern: langsam oder ’gor ba“ (Lis	siglum_policy_review
alternate_witness_adoptions	wts_1_34	443	122	6	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Lex. - ba ni spon ba (Li$ 10,16, ähnl. TTC);	siglum_policy_review
alternate_witness_adoptions	wts_1_34	448	106	4	g7i-Sn	gZi-Sn	gZi-Sn siglum	abbr_lit_4	active	Entstehen für Vergehen“ (g7i-Sn 26,22).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	457	140	4	Y$	Yś	Yś source	abbr_lit_2	active	balanen-] Früchte gekocht“ (Y$ 56b).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	459	74	12	Lsdz	Lśdz	Li shi gur khang / Lśdz family	abbr_lit_3	active	pa’i dgons pa „Gedanken, die wie der Himmel völlig unbegrenzt sind“ (Lsdz 120,2).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	459	78	7	Li$	Liś	Li shi source siglum	abbr_lit_3	active	gru dan thag gru ni ~ khyon (Li$ 8,6); ~	siglum_policy_review
alternate_witness_adoptions	wts_1_34	459	97	5	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Lex. „am 7777 rüon (Li$ 31,14); ri don	siglum_policy_review
alternate_witness_adoptions	wts_1_34	485	189	6	Lis	Liś	Li shi source siglum	abbr_lit_3	active	Lex. jen ni ~ sam dbyans (Lis 16,7); sgra	siglum_policy_review
alternate_witness_adoptions	wts_1_34	486	92	1	Lis	Liś	Li shi source siglum	abbr_lit_3	active	(Lis 7,9); ~ rin = dus yun rin po „lange Zeit“	siglum_policy_review
alternate_witness_adoptions	wts_1_34	491	23	4	gZ1	gZi	gZi siglum	abbr_lit_4	active	Vögel und Spatzen“ (gZ1 2: 119,4).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	491	102	5	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Lex. gZogs stegs ni ... ~ (Li$ 14,1); sgeg ’chos	siglum_policy_review
alternate_witness_adoptions	wts_1_34	496	14	5	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Lex. pus mkhyud ni ~ (Li$ 14,12); sgom chen	siglum_policy_review
alternate_witness_adoptions	wts_1_34	497	18	3	Li$	Liś	Li shi source siglum	abbr_lit_3	active	sgyid ///£ pa“ (Li$ 14,8); le lo can „faul“	siglum_policy_review
alternate_witness_adoptions	wts_1_34	504	13	2	L$dz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	ein“ (L$dz-K 212,25); ~ gZun cha lag ... dan	siglum_policy_review
alternate_witness_adoptions	wts_1_34	504	15	3	Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	samt Hilfspraktiken“ (Lsdz-K 334,14).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	529	110	1	Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	(Lsdz-K 238,3).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	529	167	2	Lsdz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	skyes“ (Lsdz-K 257,25).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	531	108	1	Lis	Liś	Li shi source siglum	abbr_lit_3	active	(Lis 5,2).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	564	221	5	Li$	Liś	Li shi source siglum	abbr_lit_3	active	mkho ni shar bZin (Li$ 18,6).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	574	94	3	L$dz-K	Lśdz-K	Lśdz-K variant	abbr_lit_3	active	Ion widmet“ (L$dz-K 218,31).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	575	31	5	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Lex. then cher ni ~ (Li$ 4,10); rgyun du’am	siglum_policy_review
alternate_witness_adoptions	wts_1_34	578	187	8	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Lex. mnag gäug dan ~ ni g.yog po (Li$ 28,7);	siglum_policy_review
alternate_witness_adoptions	wts_1_34	590	138	5	L$dz	Lśdz	Li shi gur khang / Lśdz family	abbr_lit_3	active	mit Tigern und Leoparden“ (L$dz 17,6).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	608	130	7	Li$	Liś	Li shi source siglum	abbr_lit_3	active	dral ba ni ~ pa’am Zig pa (Li$ 6,11); - pa =	siglum_policy_review
alternate_witness_adoptions	wts_1_34	609	70	6	Li$	Liś	Li shi source siglum	abbr_lit_3	active	Lex. gtams pa ni ... ~ ba (Li$ 27,1); ~ ba =	siglum_policy_review
alternate_witness_adoptions	wts_1_34	609	149	11	Y$	Yś	Yś source	abbr_lit_2	active	skams nas (metr.) „nachdem man es zubereitet und getrocknet hat“ (Y$ 44a); sran	siglum_policy_review
alternate_witness_adoptions	wts_1_34	610	62	5	Li$	Liś	Li shi source siglum	abbr_lit_3	active	54.205); geam bu ni ~ (Li$ 17,12); bzos pa’i	siglum_policy_review
alternate_witness_adoptions	wts_1_34	614	184	3	Y$	Yś	Yś source	abbr_lit_2	active	schweren Schmerzen“ (Y$ 880); yul na	siglum_policy_review
alternate_witness_adoptions	wts_1_34	615	121	8	Lis	Liś	Li shi source siglum	abbr_lit_3	active	Zweig“ (brDa); ran pa ni lcug phran (Lis	siglum_policy_review
alternate_witness_adoptions	wts_1_34	616	55	6	Lis	Liś	Li shi source siglum	abbr_lit_3	active	briod pa’am sfad ’dogs pa (Lis 11,12); kha	siglum_policy_review
alternate_witness_adoptions	wts_1_34	618	54	5	Y$	Yś	Yś source	abbr_lit_2	active	chen Teilen gekocht hat“ (Y$ 11b); ~ tshan	siglum_policy_review
alternate_witness_adoptions	wts_1_34	622	40	2	Y$	Yś	Yś source	abbr_lit_2	active	unterbrechen“ (Y$ 92a); byis pa skad - lo	siglum_policy_review
alternate_witness_adoptions	wts_1_34	622	105	7	Ys	Yś	Yś source	abbr_lit_2	active	das Treten mit den Füßen an“ (Ys 103b).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	631	6	5	L$dz	Lśdz	Li shi gur khang / Lśdz family	abbr_lit_3	active	dem Befehl zu gehorchen“ (L$dz 69,2).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	631	131	5	Lis	Liś	Li shi source siglum	abbr_lit_3	active	(Dagy); nan tur nı ~ (Lis 20,2).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	632	23	4	Lis	Liś	Li shi source siglum	abbr_lit_3	active	bo’am gri grug (Lis 22,8).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	632	70	1	Lis	Liś	Li shi source siglum	abbr_lit_3	active	(Lis 40,15).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	632	193	9	Lis	Liś	Li shi source siglum	abbr_lit_3	active	sgo (Dagy); ~ sogs kyan Ze sa’i tshig go (Lis	siglum_policy_review
alternate_witness_adoptions	wts_1_34	634	9	6	Lis	Liś	Li shi source siglum	abbr_lit_3	active	(Dagy); ~ ... Ze sa’i tshig go (Lis 41,4); rgyal	siglum_policy_review
alternate_witness_adoptions	wts_1_34	634	136	5	Ys	Yś	Yś source	abbr_lit_2	active	pinasa), Schleim und Appetitlosigkeit“ (Ys	siglum_policy_review
alternate_witness_adoptions	wts_1_34	640	13	4	Lis	Liś	Li shi source siglum	abbr_lit_3	active	pa „durchdringend sein“ (Lis 9,4).	siglum_policy_review
alternate_witness_adoptions	wts_1_34	642	68	3	Li$	Liś	Li shi source siglum	abbr_lit_3	active	dkyus rin (Li$ 23,4); ’khrun rin dan mchu	siglum_policy_review
