volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	headword_transliteration_span_status	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_1_34	1254	1	3	དགུ	dgu	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	29	32	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོང་རྩེ་དགུ་བསྐོར་་ doṅ rise dgu bskor ...
wts_1_34	1254	1	4	བསྐོར	bskor	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	33	38	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོང་རྩེ་དགུ་བསྐོར་་ doṅ rise dgu bskor ...
wts_1_34	1254	33	1	དོང	doṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_reviewed_alignment	missing_transliteration	8	11	 	 	token_boundary_secure	ང:ṅ	ṅ		doṅ	reviewed_tibetan_exact_final_ng_consensus	ordinary_tibetan_lexical_or_compound	none	no	དོང་རལ་ doṅ ral Köcher.
wts_1_34	1254	33	2	རལ	ral	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོང་རལ་ doṅ ral Köcher.
wts_1_34	1254	59	1	ད	dod	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	5	8	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ད་པ་ dod pa
wts_1_34	1254	59	2	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	9	11	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ད་པ་ dod pa
wts_1_34	1254	77	1	དོད	dod	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	4	7	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོད dod Ersatz, Aquivalent.
wts_1_34	1254	99	1	དོད	dod	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	ambiguous_span	10	13	 	 	token_boundary_secure						unclear	none	no	དོད་དངུལ་ dod ¿2/// Bezahlung.
wts_1_34	1254	99	3	དངུལ	Bezahlung	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	ambiguous_span	20	29	 	.	token_boundary_secure						unclear	none	no	དོད་དངུལ་ dod ¿2/// Bezahlung.
wts_1_34	1254	105	1	དོད	dod	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	7	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོད་པ་ dod pa Wölbung.
wts_1_34	1254	105	2	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	11	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོད་པ་ dod pa Wölbung.
wts_1_34	1255	2	1	དོད	dod	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོད་འཛིན་མ་ dod ’dzin ma
wts_1_34	1255	2	2	འཛིན	’dzin	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	secure_complete_span	16	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོད་འཛིན་མ་ dod ’dzin ma
wts_1_34	1255	2	3	མ	ma	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	22	24	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོད་འཛིན་མ་ dod ’dzin ma
wts_1_34	1255	4	1	དོད	dod	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོད་འཛིན་མ་ dod ’dzin ma eine klu bdud (Neb
wts_1_34	1255	4	2	འཛིན	’dzin	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	secure_complete_span	16	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོད་འཛིན་མ་ dod ’dzin ma eine klu bdud (Neb
wts_1_34	1255	4	3	མ	ma	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	22	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོད་འཛིན་མ་ dod ’dzin ma eine klu bdud (Neb
wts_1_34	1255	53	1	དོན	'don	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	5	9	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ 'don
wts_1_34	1256	1	1	དོན	'don	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	5	9	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ 'don
wts_1_34	1256	52	1	དོན	'don	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	5	9	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ 'don
wts_1_34	1257	1	1	དོན	'don	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	5	9	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ 'don
wts_1_34	1257	51	1	དོན	'don	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	5	9	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ 'don
wts_1_34	1258	1	1	དོན	'don	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	5	9	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ 'don
wts_1_34	1258	52	1	དོན	'don	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	5	9	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ 'don
wts_1_34	1259	1	1	དོན	don	marker_or_damage	yes	no	sufficient	blocked			marker_or_damage	missing_transliteration	6	9	?		token_boundary_secure						ordinary_tibetan_lexical_or_compound	damage_before_latin_alignment	no	དོན་ ?don
wts_1_34	1259	40	1	དོན	don	marker_or_damage	yes	no	sufficient	blocked			marker_or_damage	missing_transliteration	6	9	?	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	damage_before_latin_alignment	no	དོན་ ?don inneres Organ, Vollorgan; — snod
wts_1_34	1259	51	1	དོན	’don	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	probable_span	5	9	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ ’don siebzig, wird zur Bildung der Zahlen
wts_1_34	1259	54	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་སྐོར་ don skor
wts_1_34	1259	54	2	སྐོར	skor	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	14	18	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་སྐོར་ don skor
wts_1_34	1259	84	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ཀུན་གྲུབ་པ་ don kun grub pa.
wts_1_34	1259	84	2	ཀུན	kun	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	20	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ཀུན་གྲུབ་པ་ don kun grub pa.
wts_1_34	1259	84	3	གྲུབ	grub	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	24	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ཀུན་གྲུབ་པ་ don kun grub pa.
wts_1_34	1259	84	4	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	29	31	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ཀུན་གྲུབ་པ་ don kun grub pa.
wts_1_34	1259	103	1	དོན	don	marker_or_damage	yes	no	sufficient	blocked			marker_or_damage	missing_transliteration	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	latin_headword_overlap	no	དོན་སྐོར་ don 5507 inhaltlicher Abschnitt.
wts_1_34	1259	103	3	སྐོར	inhaltlicher	marker_or_damage	no	yes	none	blocked			marker_or_damage	missing_transliteration	19	31	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	latin_headword_overlap	no	དོན་སྐོར་ don 5507 inhaltlicher Abschnitt.
wts_1_34	1260	3	1	ན	don	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	7	10	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ན་མཁན་ don mkhan
wts_1_34	1260	3	2	མཁན	mkhan	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	11	16	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ན་མཁན་ don mkhan
wts_1_34	1260	5	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	9	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་མཁན་ don mkhan.
wts_1_34	1260	5	2	མཁན	mkhan	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	13	18	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་མཁན་ don mkhan.
wts_1_34	1260	19	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	9	12	 	 	token_boundary_secure						tibetan_proper_name	none	no	དོན་མཁར་ don mkhar npr. ein Ort in Südtibert,
wts_1_34	1260	19	2	མཁར	mkhar	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	13	18	 	 	token_boundary_secure						tibetan_proper_name	none	no	དོན་མཁར་ don mkhar npr. ein Ort in Südtibert,
wts_1_34	1260	29	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	14	17	 	 	token_boundary_secure						tibetan_proper_name	none	no	དོན་འཁོར་མདའ་ don ’khor mda’ npr. ein Ort.
wts_1_34	1260	29	2	འཁོར	’khor	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	secure_complete_span	18	23	 	 	token_boundary_secure						tibetan_proper_name	none	no	དོན་འཁོར་མདའ་ don ’khor mda’ npr. ein Ort.
wts_1_34	1260	29	3	མདའ	mda’	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	24	28	 	 	token_boundary_secure						tibetan_proper_name	none	no	དོན་འཁོར་མདའ་ don ’khor mda’ npr. ein Ort.
wts_1_34	1260	34	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་རྒྱན་ don gyi rgyan Sinnschmuckmittel,
wts_1_34	1260	34	2	གྱི	gyi	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	18	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་རྒྱན་ don gyi rgyan Sinnschmuckmittel,
wts_1_34	1260	34	3	རྒྱན	rgyan	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	22	27	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་རྒྱན་ don gyi rgyan Sinnschmuckmittel,
wts_1_34	1260	49	1	གི	don	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	probable_span	17	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	་གི་བསྟན་བྱ་ཅོན། don gyi bstan bcos Lehr-
wts_1_34	1260	49	2	བསྟན	gyi	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	probable_span	21	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	་གི་བསྟན་བྱ་ཅོན། don gyi bstan bcos Lehr-
wts_1_34	1260	49	3	བྱ	bstan	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	25	30	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	་གི་བསྟན་བྱ་ཅོན། don gyi bstan bcos Lehr-
wts_1_34	1260	49	4	ཅོན	bcos	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	31	35	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	་གི་བསྟན་བྱ་ཅོན། don gyi bstan bcos Lehr-
wts_1_34	1260	51	1	དོན	buch	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	12	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི སྟན buch zur Lebensklugheit,
wts_1_34	1260	51	2	གྱི	zur	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	17	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི སྟན buch zur Lebensklugheit,
wts_1_34	1260	51	3	སྟན	Lebensklugheit	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	missing_transliteration	21	35	 	,	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི སྟན buch zur Lebensklugheit,
wts_1_34	1260	62	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྲུབ་ don grub
wts_1_34	1260	62	2	གྲུབ	grub	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	14	18	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྲུབ་ don grub
wts_1_34	1260	64	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	13	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་གནས་ don gyi gnas Amitssitz.
wts_1_34	1260	64	2	གྱི	gyi	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	17	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་གནས་ don gyi gnas Amitssitz.
wts_1_34	1260	64	3	གནས	gnas	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	21	25	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་གནས་ don gyi gnas Amitssitz.
wts_1_34	1260	73	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་ཕྱིར་ don gyi phyir \don phyir.
wts_1_34	1260	73	2	གྱི	gyi	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	18	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་ཕྱིར་ don gyi phyir \don phyir.
wts_1_34	1260	73	3	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	22	27	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་ཕྱིར་ don gyi phyir \don phyir.
wts_1_34	1260	75	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་གཙོ་བོ་ don gyi gtso bo Quintessenz.
wts_1_34	1260	75	2	གྱི	gyi	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	20	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་གཙོ་བོ་ don gyi gtso bo Quintessenz.
wts_1_34	1260	75	3	གཙོ	gtso	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	24	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་གཙོ་བོ་ don gyi gtso bo Quintessenz.
wts_1_34	1260	75	4	བོ	bo	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	29	31	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་གཙོ་བོ་ don gyi gtso bo Quintessenz.
wts_1_34	1260	81	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་སླད་དུ་ don gyi slad (¢ !don slad du.
wts_1_34	1260	81	2	གྱི	gyi	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	20	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་སླད་དུ་ don gyi slad (¢ !don slad du.
wts_1_34	1260	81	3	སླད	slad	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	24	28	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་སླད་དུ་ don gyi slad (¢ !don slad du.
wts_1_34	1260	81	4	དུ	don	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	probable_span	33	36	!	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱི་སླད་དུ་ don gyi slad (¢ !don slad du.
wts_1_34	1260	83	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱིས་མཉམ་པ་ don gyis miam pa gleichwer-
wts_1_34	1260	83	2	གྱིས	gyis	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	20	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱིས་མཉམ་པ་ don gyis miam pa gleichwer-
wts_1_34	1260	83	3	མཉམ	miam	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	probable_span	25	29	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱིས་མཉམ་པ་ don gyis miam pa gleichwer-
wts_1_34	1260	83	4	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	30	32	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྱིས་མཉམ་པ་ don gyis miam pa gleichwer-
wts_1_34	1260	92	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྲུབ་ don grub.
wts_1_34	1260	92	2	གྲུབ	grub	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	14	18	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྲུབ་ don grub.
wts_1_34	1261	1	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	14	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྲུབ་དཔལ་ don grub dpal
wts_1_34	1261	1	2	གྲུབ	grub	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	18	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྲུབ་དཔལ་ don grub dpal
wts_1_34	1261	1	3	དཔལ	dpal	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	23	27	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གྲུབ་དཔལ་ don grub dpal
wts_1_34	1261	29	2	ད	Lehrer	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	5	11	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	Ar ད Lehrer.
wts_1_34	1261	62	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	11	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་སྒྲུབ་ don sgrub
wts_1_34	1261	62	2	སྒྲུབ	sgrub	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	15	20	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་སྒྲུབ་ don sgrub
wts_1_34	1261	71	1	དོན	don	marker_or_damage	yes	no	sufficient	blocked			marker_or_damage	ambiguous_span	11	14	 	 	token_boundary_secure						unclear	latin_headword_overlap	no	དོན་འགྲུབ་ don '9?7/7 pf. །@60// grub 1 gelingen;
wts_1_34	1261	71	5	འགྲུབ	pf	marker_or_damage	no	no	none	blocked			marker_or_damage	ambiguous_span	22	24	 	.	token_boundary_secure						unclear	latin_headword_overlap	no	དོན་འགྲུབ་ don '9?7/7 pf. །@60// grub 1 gelingen;
wts_1_34	1261	97	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	11	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་འགྲེལ་ don ’grel Kommentar.
wts_1_34	1261	97	2	འགྲེལ	’grel	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	15	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་འགྲེལ་ don ’grel Kommentar.
wts_1_34	1261	109	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	11	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་སྒྲུབ་ don sgrub eine Sache erhalten, ein Ziel
wts_1_34	1261	109	2	སྒྲུབ	sgrub	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	15	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་སྒྲུབ་ don sgrub eine Sache erhalten, ein Ziel
wts_1_34	1262	1	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་བསྒྲུབ་ don bsgrub
wts_1_34	1262	1	2	བསྒྲུབ	bsgrub	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	16	22	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་བསྒྲུབ་ don bsgrub
wts_1_34	1262	28	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་བསྒྲུབ་ don bsgrub nutzen, Nutzen berei-
wts_1_34	1262	28	2	བསྒྲུབ	bsgrub	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	16	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་བསྒྲུབ་ don bsgrub nutzen, Nutzen berei-
wts_1_34	1262	50	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གཅོད་པ་ don gcod pa
wts_1_34	1262	50	2	གཅོད	gcod	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	16	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གཅོད་པ་ don gcod pa
wts_1_34	1262	50	3	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	21	23	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གཅོད་པ་ don gcod pa
wts_1_34	1262	60	1	དོན	'don	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	secure_complete_span	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ལྔ་ 'don lṅa die fünf Objekte der sinnli-
wts_1_34	1262	60	2	ལྔ	lṅa	insufficient_feature_coverage	no	no	none	unresolved			secure_reviewed_alignment	secure_complete_span	13	16	 	 	token_boundary_secure				lṅa	reviewed_tibetan_exact_initial_i_l_family	ordinary_tibetan_lexical_or_compound	none	no	དོན་ལྔ་ 'don lṅa die fünf Objekte der sinnli-
wts_1_34	1262	68	1	དོན	’don	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	secure_complete_span	8	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ལྔ་ ’don lṅa die fünf inneren Organe:
wts_1_34	1262	68	2	ལྔ	lṅa	insufficient_feature_coverage	no	no	none	unresolved			secure_reviewed_alignment	secure_complete_span	13	16	 	 	token_boundary_secure				lṅa	reviewed_tibetan_exact_initial_i_l_family	ordinary_tibetan_lexical_or_compound	none	no	དོན་ལྔ་ ’don lṅa die fünf inneren Organe:
wts_1_34	1262	75	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	8	11	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ཅན་ don can sinnvoll.
wts_1_34	1262	75	2	ཅན	can	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་ཅན་ don can sinnvoll.
wts_1_34	1262	80	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	10	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གཅིག་ don gcig gleichbedeutend; — par
wts_1_34	1262	80	2	གཅིག	gcig	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	14	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གཅིག་ don gcig gleichbedeutend; — par
wts_1_34	1262	96	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	12	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གཅོད་པ་ don gcod pa „jmd. der eine Ent-
wts_1_34	1262	96	2	གཅོད	gcod	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	16	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གཅོད་པ་ don gcod pa „jmd. der eine Ent-
wts_1_34	1262	96	3	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	21	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་གཅོད་པ་ don gcod pa „jmd. der eine Ent-
wts_1_34	1263	1	1	དོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	missing_transliteration	9	12	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་འཇལ་ don ’jal
wts_1_34	1263	1	2	འཇལ	’jal	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	missing_transliteration	13	17	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	དོན་འཇལ་ don ’jal
