volume	page	line	token_index	tibetan_syllable	source	canonical_target	source_alignment_status	boundary_status	domain	damage_or_marker	operation_signature	source_edit_start	source_edit_end	target_edit_start	target_edit_end	source_structural_location	target_structural_role	tibetan_role	tibetan_feature	parent_structural_unit	target_component_rule_id	crosses_role_boundaries	extra_source_material	edit_specific_domain_condition	attribution_status
wts_35_51	403	33	2	རླུང	Atem	rluṅ	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB m→ṅ	3	4	3	4	canonical_corresponding_span:suffix_coda	suffix_coda	suffix_coda	ང	role_span	SUFFIX_NG_TO_NDOT	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	581	45	4	རླུང	Sturm	rluṅ	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB S→r	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ར	role_span	CORPUS_5BE28982C775	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	581	45	4	རླུང	Sturm	rluṅ	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB t→l	1	2	1	2	canonical_corresponding_span:subjoined_consonants	subjoined_consonants	subjoined_consonants	ལ	role_span	CORPUS_ED2342564FDA	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	581	45	4	རླུང	Sturm	rluṅ	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	REPLACE rm→ṅ	3	5	3	4	canonical_corresponding_span:suffix_coda	suffix_coda	suffix_coda	ང	role_span	SUFFIX_NG_TO_NDOT	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	775	131	2	ལག	Nebeng	lag	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	REPLACE Neben→la	0	5	0	2	canonical_corresponding_span:root_consonant,vowel	root_consonant;vowel	root_consonant;vowel	a;ལ	between_or_multi_role	CORPUS_01025FAF5D30;CORPUS_10051C382A6A	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	381	163	4	ལག	Ruder	lag	gloss_alignment_noise	token_boundary_secure	unclear	damage:0;marker:0	REPLACE Ruder→lag	0	5	0	3	canonical_corresponding_span:root_consonant,vowel,suffix_coda	root_consonant;suffix_coda;vowel	root_consonant;suffix_coda;vowel	a;ག;ལ	between_or_multi_role	CORPUS_01025FAF5D30;CORPUS_10051C382A6A;CORPUS_9A673562CD7A	yes	no	unclear	structurally_attributed
wts_8_b	166	36	2	ལག	byan	lag	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:1	REPLACE by→l	0	2	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	166	36	2	ལག	byan	lag	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:1	SUB n→g	3	4	2	3	canonical_corresponding_span:suffix_coda	suffix_coda	suffix_coda	ག	role_span	CORPUS_9A673562CD7A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	1150	40	3	ལག	lagpa	lag	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL pa	3	5	3	3	extra_source_material:token_final	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	1156	93	3	ལག	lagpa	lag	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL pa	3	5	3	3	extra_source_material:token_final	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	358	195	2	ལག	log	lag	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB o→a	1	2	1	2	canonical_corresponding_span:vowel	vowel	vowel	a	role_span	CORPUS_01025FAF5D30	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	170	50	4	ལག	yan	lag	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB y→l	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	170	50	4	ལག	yan	lag	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB n→g	2	3	2	3	canonical_corresponding_span:suffix_coda	suffix_coda	suffix_coda	ག	role_span	CORPUS_9A673562CD7A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	676	11	2	ལགས	lag	lags	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	INS s	3	3	3	4	canonical_corresponding_span:post_suffix	post_suffix	post_suffix	ས	role_span	CORPUS_F685D66CEF46	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	750	16	1	ལགས	ljags	lags	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL j	1	2	1	1	extra_source_material:internal	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	22	44	2	ལང	bdag	laṅ	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	REPLACE bd→l	0	2	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	22	44	2	ལང	bdag	laṅ	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB g→ṅ	3	4	2	3	canonical_corresponding_span:suffix_coda	suffix_coda	suffix_coda	ང	role_span	SUFFIX_NG_TO_NDOT	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	22	21	2	ལང	lari	laṅ	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	REPLACE ri→ṅ	2	4	2	3	canonical_corresponding_span:suffix_coda	suffix_coda	suffix_coda	ང	role_span	SUFFIX_NG_TO_NDOT	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	22	69	2	ལང	lari	laṅ	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	REPLACE ri→ṅ	2	4	2	3	canonical_corresponding_span:suffix_coda	suffix_coda	suffix_coda	ང	role_span	SUFFIX_NG_TO_NDOT	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	430	109	2	ལང	lin	laṅ	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB i→a	1	2	1	2	canonical_corresponding_span:vowel	vowel	vowel	a	role_span	CORPUS_01025FAF5D30	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	430	109	2	ལང	lin	laṅ	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB n→ṅ	2	3	2	3	canonical_corresponding_span:suffix_coda	suffix_coda	suffix_coda	ང	role_span	SUFFIX_NG_TO_NDOT	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	230	9	4	ལབ	etw	lab	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB e→l	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	230	9	4	ལབ	etw	lab	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB t→a	1	2	1	2	canonical_corresponding_span:vowel	vowel	vowel	a	role_span	CORPUS_01025FAF5D30	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	230	9	4	ལབ	etw	lab	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB w→b	2	3	2	3	canonical_corresponding_span:suffix_coda	suffix_coda	suffix_coda	བ	role_span	CORPUS_0C6592BB5CEF	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	751	27	1	ལབ	ljab	lab	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL j	1	2	1	1	extra_source_material:internal	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	311	3	3	ལམ	Himmel	lam	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB H→l	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	311	3	3	ལམ	Himmel	lam	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB i→a	1	2	1	2	canonical_corresponding_span:vowel	vowel	vowel	a	role_span	CORPUS_01025FAF5D30	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	311	3	3	ལམ	Himmel	lam	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL mel	3	6	3	3	extra_source_material:token_final	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_9_m	150	78	3	ལམ	Imig	lam	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:1	REPLACE I→la	0	1	0	2	canonical_corresponding_span:root_consonant,vowel	root_consonant;vowel	root_consonant;vowel	a;ལ	between_or_multi_role	CORPUS_01025FAF5D30;CORPUS_10051C382A6A	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_9_m	150	78	3	ལམ	Imig	lam	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:1	DEL ig	2	4	3	3	extra_source_material:token_final	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	195	51	2	ལམ	Praxis	lam	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	REPLACE Pr→l	0	2	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	195	51	2	ལམ	Praxis	lam	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	REPLACE xis→m	3	6	2	3	canonical_corresponding_span:suffix_coda	suffix_coda	suffix_coda	མ	role_span	CORPUS_5683E9A09D00	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	483	146	2	ལམ	Weg	lam	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	SUB W→l	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	483	146	2	ལམ	Weg	lam	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	SUB e→a	1	2	1	2	canonical_corresponding_span:vowel	vowel	vowel	a	role_span	CORPUS_01025FAF5D30	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	483	146	2	ལམ	Weg	lam	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	SUB g→m	2	3	2	3	canonical_corresponding_span:suffix_coda	suffix_coda	suffix_coda	མ	role_span	CORPUS_5683E9A09D00	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	790	148	3	ལམ	kurzer	lam	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	REPLACE kurzer→lam	0	6	0	3	canonical_corresponding_span:root_consonant,vowel,suffix_coda	root_consonant;suffix_coda;vowel	root_consonant;suffix_coda;vowel	a;མ;ལ	between_or_multi_role	CORPUS_01025FAF5D30;CORPUS_10051C382A6A;CORPUS_5683E9A09D00	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	994	1	3	ལམ	lm	lam	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	INS a	1	1	1	2	canonical_corresponding_span:vowel	vowel	vowel	a	role_span	CORPUS_01025FAF5D30	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_9_m	336	69	2	ལམ	med	lam	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	INS la	0	0	0	2	canonical_corresponding_span:root_consonant,vowel	root_consonant;vowel	root_consonant;vowel	a;ལ	between_or_multi_role	CORPUS_01025FAF5D30;CORPUS_10051C382A6A	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_9_m	336	69	2	ལམ	med	lam	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL ed	1	3	3	3	extra_source_material:token_final	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_9_m	381	31	1	ལམ	smon	lam	probable_transcription_outlier	token_boundary_secure	tibetan_proper_name	damage:0;marker:0	REPLACE s→la	0	1	0	2	canonical_corresponding_span:root_consonant,vowel	root_consonant;vowel	root_consonant;vowel	a;ལ	between_or_multi_role	CORPUS_01025FAF5D30;CORPUS_10051C382A6A	yes	no	tibetan_proper_name	structurally_attributed
wts_9_m	381	31	1	ལམ	smon	lam	probable_transcription_outlier	token_boundary_secure	tibetan_proper_name	damage:0;marker:0	DEL on	2	4	3	3	extra_source_material:token_final	none	none	none	extra_source_material	none	no	yes	tibetan_proper_name	structurally_attributed
wts_35_51	699	44	2	ལམ	tra	lam	probable_transcription_outlier	token_boundary_secure	tibetan_proper_name	damage:0;marker:0	REPLACE tr→l	0	2	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	tibetan_proper_name	structurally_attributed
wts_35_51	699	44	2	ལམ	tra	lam	probable_transcription_outlier	token_boundary_secure	tibetan_proper_name	damage:0;marker:0	INS m	3	3	2	3	canonical_corresponding_span:suffix_coda	suffix_coda	suffix_coda	མ	role_span	CORPUS_5683E9A09D00	no	no	tibetan_proper_name	structurally_attributed
wts_1_34	744	12	2	ལས	Ins	las	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:1	SUB I→l	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	744	12	2	ལས	Ins	las	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:1	SUB n→a	1	2	1	2	canonical_corresponding_span:vowel	vowel	vowel	a	role_span	CORPUS_01025FAF5D30	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	827	90	5	ལས	Isrioms	las	boundary_or_damage	token_boundary_secure	unclear	damage:1;marker:1	REPLACE I→la	0	1	0	2	canonical_corresponding_span:root_consonant,vowel	root_consonant;vowel	root_consonant;vowel	a;ལ	between_or_multi_role	CORPUS_01025FAF5D30;CORPUS_10051C382A6A	yes	no	unclear	structurally_attributed
wts_1_34	827	90	5	ལས	Isrioms	las	boundary_or_damage	token_boundary_secure	unclear	damage:1;marker:1	DEL rioms	2	7	3	3	extra_source_material:token_final	none	none	none	extra_source_material	none	no	yes	unclear	structurally_attributed
wts_8_b	343	75	3	ལས	ldbaṅ	las	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL db	1	3	1	1	extra_source_material:internal	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_8_b	343	75	3	ལས	ldbaṅ	las	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB ṅ→s	4	5	2	3	canonical_corresponding_span:suffix_coda	suffix_coda	suffix_coda	ས	role_span	CORPUS_735B62E02527	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	702	28	2	ལས	ltas	las	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL t	1	2	1	1	extra_source_material:internal	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	912	49	3	ལས	lus	las	secure_transcription_outlier	token_boundary_secure	tibetan_proper_name	damage:0;marker:0	SUB u→a	1	2	1	2	canonical_corresponding_span:vowel	vowel	vowel	a	role_span	CORPUS_01025FAF5D30	no	no	tibetan_proper_name	structurally_attributed
wts_35_51	2	19	3	ལས	skye	las	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	INS la	0	0	0	2	canonical_corresponding_span:root_consonant,vowel	root_consonant;vowel	root_consonant;vowel	a;ལ	between_or_multi_role	CORPUS_01025FAF5D30;CORPUS_10051C382A6A	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	2	19	3	ལས	skye	las	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL kye	1	4	3	3	extra_source_material:token_final	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_9_m	355	8	2	ལས	zweiter	las	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	REPLACE zweiter→las	0	7	0	3	canonical_corresponding_span:root_consonant,vowel,suffix_coda	root_consonant;suffix_coda;vowel	root_consonant;suffix_coda;vowel	a;ལ;ས	between_or_multi_role	CORPUS_01025FAF5D30;CORPUS_10051C382A6A;CORPUS_735B62E02527	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	901	65	2	ལིང	lphe	liṅ	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	REPLACE phe→iṅ	1	4	1	3	canonical_corresponding_span:vowel,suffix_coda	suffix_coda;vowel	suffix_coda;vowel	i;ང	between_or_multi_role	CORPUS_63EB474B7A3F;SUFFIX_NG_TO_NDOT	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	260	1	2	ལིན	len	lin	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB e→i	1	2	1	2	canonical_corresponding_span:vowel	vowel	vowel	i	role_span	CORPUS_63EB474B7A3F	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	912	49	4	ལིན	len	lin	secure_transcription_outlier	token_boundary_secure	tibetan_proper_name	damage:0;marker:0	SUB e→i	1	2	1	2	canonical_corresponding_span:vowel	vowel	vowel	i	role_span	CORPUS_63EB474B7A3F	no	no	tibetan_proper_name	structurally_attributed
wts_9_m	225	76	2	ལིན	len	lin	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB e→i	1	2	1	2	canonical_corresponding_span:vowel	vowel	vowel	i	role_span	CORPUS_63EB474B7A3F	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	59	23	2	ལུ	In	lu	boundary_or_damage	token_boundary_secure	sanskrit_or_indic_transcription	damage:0;marker:2	SUB I→l	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	sanskrit_or_indic_transcription	structurally_attributed
wts_1_34	59	23	2	ལུ	In	lu	boundary_or_damage	token_boundary_secure	sanskrit_or_indic_transcription	damage:0;marker:2	SUB n→u	1	2	1	2	canonical_corresponding_span:vowel	vowel	vowel	u	role_span	CORPUS_84A74DBDD722	no	no	sanskrit_or_indic_transcription	structurally_attributed
wts_1_34	1005	151	2	ལུ	In	lu	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:2	SUB I→l	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	1005	151	2	ལུ	In	lu	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:2	SUB n→u	1	2	1	2	canonical_corresponding_span:vowel	vowel	vowel	u	role_span	CORPUS_84A74DBDD722	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	358	190	2	ལུ	Iu	lu	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:1	SUB I→l	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	626	42	2	ལུ	Polypen	lu	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	DEL Po	0	2	0	0	extra_source_material:token_initial	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	626	42	2	ལུ	Polypen	lu	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	REPLACE ypen→u	3	7	1	2	canonical_corresponding_span:vowel	vowel	vowel	u	role_span	CORPUS_84A74DBDD722	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_35_51	927	12	3	ལུ	Reinheit	lu	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	REPLACE Reinheit→lu	0	8	0	2	canonical_corresponding_span:root_consonant,vowel	root_consonant;vowel	root_consonant;vowel	u;ལ	between_or_multi_role	CORPUS_10051C382A6A;CORPUS_84A74DBDD722	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	115	37	4	ལུ	la	lu	secure_transcription_outlier	token_boundary_secure	tibetan_proper_name	damage:0;marker:0	SUB a→u	1	2	1	2	canonical_corresponding_span:vowel	vowel	vowel	u	role_span	CORPUS_84A74DBDD722	no	no	tibetan_proper_name	structurally_attributed
wts_35_51	1069	37	3	ལུ	la	lu	secure_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB a→u	1	2	1	2	canonical_corresponding_span:vowel	vowel	vowel	u	role_span	CORPUS_84A74DBDD722	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_9_m	193	25	1	ལུ	mn	lu	probable_transcription_outlier	token_boundary_secure	tibetan_proper_name	damage:0;marker:0	SUB m→l	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	tibetan_proper_name	structurally_attributed
wts_9_m	193	25	1	ལུ	mn	lu	probable_transcription_outlier	token_boundary_secure	tibetan_proper_name	damage:0;marker:0	SUB n→u	1	2	1	2	canonical_corresponding_span:vowel	vowel	vowel	u	role_span	CORPUS_84A74DBDD722	no	no	tibetan_proper_name	structurally_attributed
wts_9_m	189	10	1	ལུ	mu	lu	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	SUB m→l	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	125	7	2	ལུ	weiß	lu	probable_transcription_outlier	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:0	REPLACE weiß→lu	0	4	0	2	canonical_corresponding_span:root_consonant,vowel	root_consonant;vowel	root_consonant;vowel	u;ལ	between_or_multi_role	CORPUS_10051C382A6A;CORPUS_84A74DBDD722	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	496	212	3	ལུག	p	lug	probable_transcription_outlier	token_boundary_secure	unclear	damage:0;marker:0	REPLACE p→lug	0	1	0	3	canonical_corresponding_span:root_consonant,vowel,suffix_coda	root_consonant;suffix_coda;vowel	root_consonant;suffix_coda;vowel	u;ག;ལ	between_or_multi_role	CORPUS_10051C382A6A;CORPUS_84A74DBDD722;CORPUS_9A673562CD7A	yes	no	unclear	structurally_attributed
wts_1_34	414	1	2	ལུགས	Iugs	lugs	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:2	SUB I→l	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	897	115	2	ལུགས	Iugs	lugs	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:0;marker:2	SUB I→l	0	1	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	1067	158	3	ལུགས	Sichtweise	lugs	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	REPLACE Sichtwei→lug	0	8	0	3	canonical_corresponding_span:root_consonant,vowel,suffix_coda	root_consonant;suffix_coda;vowel	root_consonant;suffix_coda;vowel	u;ག;ལ	between_or_multi_role	CORPUS_10051C382A6A;CORPUS_84A74DBDD722;CORPUS_9A673562CD7A	yes	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	1067	158	3	ལུགས	Sichtweise	lugs	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL e	9	10	4	4	extra_source_material:token_final	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	897	123	2	ལུགས	Umrechnungsmethode	lugs	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	REPLACE Umrechn→l	0	7	0	1	canonical_corresponding_span:root_consonant	root_consonant	root_consonant	ལ	role_span	CORPUS_10051C382A6A	no	no	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	897	123	2	ལུགས	Umrechnungsmethode	lugs	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL n	8	9	2	2	extra_source_material:internal	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
wts_1_34	897	123	2	ལུགས	Umrechnungsmethode	lugs	boundary_or_damage	token_boundary_secure	ordinary_tibetan_lexical_or_compound	damage:1;marker:0	DEL methode	11	18	4	4	extra_source_material:token_final	none	none	none	extra_source_material	none	no	yes	ordinary_tibetan_lexical_or_compound	structurally_attributed
