signature_id	operation_signature	operation_type	source_sequence	target_sequence	parent_signature	tibetan_role	tibetan_feature	source_position_type	source_position_value	target_position_type	target_position_value	source_context_pattern	target_context_pattern	domain_condition	source_structural_location	target_structural_role	parent_structural_unit	crosses_role_boundaries	extra_source_material	forbidden_tibetan_roles	forbidden_tibetan_features	forbidden_tibetan_role_features	canonical_target_required	aligned_tibetan_required	exact_tibetan_identities	reviewed_atomic_supporting_syllables	reviewed_supporting_occurrences	reviewed_supporting_volumes	reviewed_page_ranges	historical_support	alternate_witness_support	legitimate_controls	conflicts	evidence_tier	authorization_status	rationale	parent_operation_reviewed_support	parent_operation_alternate_support	parent_operation_global_controls	conditioned_reviewed_support	conditioned_alternate_support	conditioned_controls	conditioned_conflicts
sig_SUB_o_to_a	SUB o→a	substitution	o	a										ordinary_tibetan_lexical_or_compound									yes	yes		0	0			0	3	494	0	persistent_reviewed_decision	candidate_review	No reviewed atomic evidence and extensive legitimate controls; vowel correspondence may reflect alignment or lexical variation.	0	3	494	0	3	494	0
sig_SUB_o_to_d	SUB o→d	substitution	o	d																			yes	yes		0	0			0	0	494	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	494	0	0	494	0
sig_SUB_o_to_e	SUB o→e	substitution	o	e																			yes	yes		0	0			0	5	494	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	5	494	0	5	494	0
sig_SUB_o_to_g	SUB o→g	substitution	o	g																			yes	yes		0	0			0	12	494	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	12	494	0	12	494	0
sig_SUB_o_to_h	SUB o→h	substitution	o	h																			yes	yes		0	0			0	2	494	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	494	0	2	494	0
sig_SUB_o_to_i	SUB o→i	substitution	o	i																			yes	yes		0	0			0	2	494	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	494	0	2	494	0
sig_SUB_o_to_l	SUB o→l	substitution	o	l																			yes	yes		0	0			0	0	494	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	494	0	0	494	0
sig_SUB_o_to_p	SUB o→p	substitution	o	p																			yes	yes		0	0			0	0	494	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	494	0	0	494	0
sig_SUB_o_to_r	SUB o→r	substitution	o	r																			yes	yes		0	0			0	0	494	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	494	0	0	494	0
sig_SUB_o_to_u	SUB o→u	substitution	o	u																			yes	yes		0	0			0	0	494	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	494	0	0	494	0
sig_SUB_o_to_ṅ	SUB o→ṅ	substitution	o	ṅ																			yes	yes		0	0			0	0	494	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	494	0	0	494	0
sig_SUB_p_to_b	SUB p→b	substitution	p	b																			yes	yes		0	0			0	0	226	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	226	0	0	226	0
sig_SUB_p_to_c	SUB p→c	substitution	p	c																			yes	yes		0	0			0	1	226	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	226	0	1	226	0
sig_SUB_p_to_d	SUB p→d	substitution	p	d																			yes	yes		0	0			0	2	226	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	226	0	2	226	0
sig_SUB_p_to_g	SUB p→g	substitution	p	g																			yes	yes		0	0			0	1	226	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	226	0	1	226	0
sig_SUB_p_to_h	SUB p→h	substitution	p	h																			yes	yes		0	0			0	1	226	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	226	0	1	226	0
sig_SUB_p_to_j	SUB p→j	substitution	p	j																			yes	yes		0	0			0	1	226	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	226	0	1	226	0
sig_SUB_p_to_k	SUB p→k	substitution	p	k																			yes	yes		0	0			0	0	226	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	226	0	0	226	0
sig_SUB_p_to_l	SUB p→l	substitution	p	l																			yes	yes		0	0			0	0	226	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	226	0	0	226	0
sig_SUB_p_to_m	SUB p→m	substitution	p	m																			yes	yes		0	0			0	1	226	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	226	0	1	226	0
sig_SUB_p_to_n	SUB p→n	substitution	p	n																			yes	yes		0	0			0	0	226	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	226	0	0	226	0
sig_SUB_p_to_r	SUB p→r	substitution	p	r																			yes	yes		0	0			0	1	226	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	226	0	1	226	0
sig_SUB_p_to_s	SUB p→s	substitution	p	s																			yes	yes		0	0			0	1	226	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	226	0	1	226	0
sig_SUB_p_to_t	SUB p→t	substitution	p	t																			yes	yes		0	0			0	0	226	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	226	0	0	226	0
sig_SUB_p_to_y	SUB p→y	substitution	p	y																			yes	yes		0	0			0	1	226	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	226	0	1	226	0
sig_SUB_r_to_b	SUB r→b	substitution	r	b																			yes	yes		0	0			0	2	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	666	0	2	666	0
sig_SUB_r_to_c	SUB r→c	substitution	r	c																			yes	yes		0	0			0	0	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	666	0	0	666	0
sig_SUB_r_to_d	SUB r→d	substitution	r	d																			yes	yes		0	0			0	2	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	666	0	2	666	0
sig_SUB_r_to_e	SUB r→e	substitution	r	e																			yes	yes		0	0			0	1	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	666	0	1	666	0
sig_SUB_r_to_g	SUB r→g	substitution	r	g																			yes	yes		0	0			0	3	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	3	666	0	3	666	0
sig_SUB_r_to_h	SUB r→h	substitution	r	h																			yes	yes		0	0			0	2	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	666	0	2	666	0
sig_SUB_r_to_k	SUB r→k	substitution	r	k																			yes	yes		0	0			0	0	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	666	0	0	666	0
sig_SUB_r_to_l	SUB r→l	substitution	r	l																			yes	yes		0	0			0	1	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	666	0	1	666	0
sig_SUB_r_to_m	SUB r→m	substitution	r	m																			yes	yes		0	0			0	4	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	4	666	0	4	666	0
sig_SUB_r_to_n	SUB r→n	substitution	r	n																			yes	yes		0	0			0	28	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	28	666	0	28	666	0
sig_SUB_r_to_o	SUB r→o	substitution	r	o																			yes	yes		0	0			0	0	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	666	0	0	666	0
sig_SUB_r_to_s	SUB r→s	substitution	r	s																			yes	yes		0	0			0	0	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	666	0	0	666	0
sig_SUB_r_to_t	SUB r→t	substitution	r	t																			yes	yes		0	0			0	11	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	11	666	0	11	666	0
sig_SUB_r_to_u	SUB r→u	substitution	r	u																			yes	yes		0	0			0	2	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	666	0	2	666	0
sig_SUB_r_to_y	SUB r→y	substitution	r	y																			yes	yes		0	0			0	1	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	666	0	1	666	0
sig_SUB_r_to_z	SUB r→z	substitution	r	z																			yes	yes		0	0			0	0	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	666	0	0	666	0
sig_SUB_r_to_ñ	SUB r→ñ	substitution	r	ñ																			yes	yes		0	0			0	3	666	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	3	666	0	3	666	0
sig_SUB_r_to_ṅ	SUB r→ṅ	substitution	r	ṅ										ordinary_tibetan_lexical_or_compound									yes	yes		7	9	wts_1_34;wts_35_51;wts_8_b	wts_1_34:284-1240;wts_35_51:537-537;wts_8_b:345-472	0	12	666	0	persistent_reviewed_decision	candidate_review	No reviewed atomic evidence; high control count and alternate-witness recurrence cannot establish this cross-character operation.	9	12	666	9	12	666	0
sig_SUB_s_to_S	SUB s→S	substitution	s	S																			yes	yes		0	0			0	30	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	30	727	0	30	727	0
sig_SUB_s_to_a	SUB s→a	substitution	s	a																			yes	yes		0	0			0	4	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	4	727	0	4	727	0
sig_SUB_s_to_b	SUB s→b	substitution	s	b																			yes	yes		0	0			0	1	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	727	0	1	727	0
sig_SUB_s_to_d	SUB s→d	substitution	s	d																			yes	yes		0	0			0	3	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	3	727	0	3	727	0
sig_SUB_s_to_g	SUB s→g	substitution	s	g																			yes	yes		0	0			0	0	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	727	0	0	727	0
sig_SUB_s_to_h	SUB s→h	substitution	s	h																			yes	yes		0	0			0	0	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	727	0	0	727	0
sig_SUB_s_to_k	SUB s→k	substitution	s	k																			yes	yes		0	0			0	1	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	727	0	1	727	0
sig_SUB_s_to_l	SUB s→l	substitution	s	l																			yes	yes		0	0			0	1	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	727	0	1	727	0
sig_SUB_s_to_m	SUB s→m	substitution	s	m																			yes	yes		0	0			0	2	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	727	0	2	727	0
sig_SUB_s_to_n	SUB s→n	substitution	s	n																			yes	yes		0	0			0	7	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	7	727	0	7	727	0
sig_SUB_s_to_o	SUB s→o	substitution	s	o																			yes	yes		0	0			0	1	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	727	0	1	727	0
sig_SUB_s_to_p	SUB s→p	substitution	s	p																			yes	yes		0	0			0	0	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	727	0	0	727	0
sig_SUB_s_to_r	SUB s→r	substitution	s	r																			yes	yes		0	0			0	2	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	727	0	2	727	0
sig_SUB_s_to_u	SUB s→u	substitution	s	u																			yes	yes		0	0			0	0	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	727	0	0	727	0
sig_SUB_s_to_y	SUB s→y	substitution	s	y																			yes	yes		0	0			0	0	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	727	0	0	727	0
sig_SUB_s_to_ñ	SUB s→ñ	substitution	s	ñ																			yes	yes		0	0			0	0	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	727	0	0	727	0
sig_SUB_s_to_ź	SUB s→ź	substitution	s	ź																			yes	yes		0	0			0	0	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	727	0	0	727	0
sig_SUB_s_to_ṅ	SUB s→ṅ	substitution	s	ṅ																			yes	yes		0	0			0	2	727	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	727	0	2	727	0
sig_SUB_t_to_a	SUB t→a	substitution	t	a																			yes	yes		0	0			0	2	341	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	341	0	2	341	0
sig_SUB_t_to_b	SUB t→b	substitution	t	b																			yes	yes		0	0			0	0	341	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	341	0	0	341	0
sig_SUB_t_to_d	SUB t→d	substitution	t	d																			yes	yes		0	0			0	1	341	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	341	0	1	341	0
sig_SUB_t_to_g	SUB t→g	substitution	t	g																			yes	yes		0	0			0	0	341	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	341	0	0	341	0
sig_SUB_t_to_h	SUB t→h	substitution	t	h																			yes	yes		0	0			0	1	341	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	341	0	1	341	0
sig_SUB_t_to_i	SUB t→i	substitution	t	i																			yes	yes		0	0			0	3	341	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	3	341	0	3	341	0
sig_SUB_t_to_k	SUB t→k	substitution	t	k																			yes	yes		0	0			0	2	341	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	341	0	2	341	0
sig_SUB_t_to_l	SUB t→l	substitution	t	l																			yes	yes		0	0			0	3	341	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	3	341	0	3	341	0
sig_SUB_t_to_m	SUB t→m	substitution	t	m																			yes	yes		0	0			0	0	341	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	341	0	0	341	0
sig_SUB_t_to_n	SUB t→n	substitution	t	n																			yes	yes		0	0			0	1	341	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	341	0	1	341	0
sig_SUB_t_to_p	SUB t→p	substitution	t	p																			yes	yes		0	0			0	0	341	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	341	0	0	341	0
sig_SUB_t_to_r	SUB t→r	substitution	t	r																			yes	yes		0	0			0	1	341	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	341	0	1	341	0
sig_SUB_t_to_s	SUB t→s	substitution	t	s																			yes	yes		0	0			0	1	341	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	341	0	1	341	0
sig_SUB_t_to_y	SUB t→y	substitution	t	y																			yes	yes		0	0			0	1	341	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	341	0	1	341	0
sig_SUB_u_to_a	SUB u→a	substitution	u	a										ordinary_tibetan_lexical_or_compound									yes	yes		0	0			0	4	406	0	persistent_reviewed_decision	candidate_review	No reviewed atomic evidence and extensive legitimate controls; vowel correspondence may reflect alignment or lexical variation.	0	4	406	0	4	406	0
sig_SUB_u_to_e	SUB u→e	substitution	u	e																			yes	yes		0	0			0	1	406	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	406	0	1	406	0
sig_SUB_u_to_g	SUB u→g	substitution	u	g																			yes	yes		0	0			0	0	406	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	406	0	0	406	0
sig_SUB_u_to_h	SUB u→h	substitution	u	h																			yes	yes		0	0			0	3	406	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	3	406	0	3	406	0
sig_SUB_u_to_i	SUB u→i	substitution	u	i																			yes	yes		0	0			0	4	406	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	4	406	0	4	406	0
sig_SUB_u_to_k	SUB u→k	substitution	u	k																			yes	yes		0	0			0	0	406	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	406	0	0	406	0
sig_SUB_u_to_l	SUB u→l	substitution	u	l																			yes	yes		0	0			0	0	406	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	406	0	0	406	0
sig_SUB_u_to_o	SUB u→o	substitution	u	o																			yes	yes		0	0			0	1	406	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	406	0	1	406	0
sig_SUB_u_to_r	SUB u→r	substitution	u	r																			yes	yes		0	0			0	2	406	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	406	0	2	406	0
sig_SUB_v_to_b	SUB v→b	substitution	v	b																			yes	yes		0	0			0	0	2	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	2	0	0	2	0
sig_SUB_v_to_d	SUB v→d	substitution	v	d																			yes	yes		0	0			0	1	2	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	2	0	1	2	0
sig_SUB_v_to_n	SUB v→n	substitution	v	n																			yes	yes		0	0			0	0	2	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	2	0	0	2	0
sig_SUB_v_to_r	SUB v→r	substitution	v	r																			yes	yes		0	0			0	0	2	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	2	0	0	2	0
sig_SUB_v_to_y	SUB v→y	substitution	v	y																			yes	yes		0	0			0	1	2	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	2	0	1	2	0
sig_SUB_w_to_a	SUB w→a	substitution	w	a																			yes	yes		0	0			0	0	7	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	7	0	0	7	0
sig_SUB_w_to_b	SUB w→b	substitution	w	b																			yes	yes		0	0			0	0	7	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	7	0	0	7	0
sig_SUB_w_to_c	SUB w→c	substitution	w	c																			yes	yes		0	0			0	0	7	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	7	0	0	7	0
sig_SUB_w_to_i	SUB w→i	substitution	w	i																			yes	yes		0	0			0	0	7	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	7	0	0	7	0
sig_SUB_w_to_p	SUB w→p	substitution	w	p																			yes	yes		0	0			0	0	7	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	7	0	0	7	0
sig_SUB_y_to_a	SUB y→a	substitution	y	a																			yes	yes		0	0			0	0	323	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	323	0	0	323	0
sig_SUB_y_to_g	SUB y→g	substitution	y	g																			yes	yes		0	0			0	0	323	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	323	0	0	323	0
sig_SUB_y_to_h	SUB y→h	substitution	y	h																			yes	yes		0	0			0	0	323	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	323	0	0	323	0
sig_SUB_y_to_i	SUB y→i	substitution	y	i																			yes	yes		0	0			0	2	323	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	323	0	2	323	0
sig_SUB_y_to_k	SUB y→k	substitution	y	k																			yes	yes		0	0			0	0	323	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	323	0	0	323	0
sig_SUB_y_to_l	SUB y→l	substitution	y	l																			yes	yes		0	0			0	1	323	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	323	0	1	323	0
sig_SUB_y_to_m	SUB y→m	substitution	y	m																			yes	yes		0	0			0	0	323	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	323	0	0	323	0
sig_SUB_y_to_n	SUB y→n	substitution	y	n																			yes	yes		0	0			0	1	323	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	323	0	1	323	0
sig_SUB_y_to_r	SUB y→r	substitution	y	r																			yes	yes		0	0			0	1	323	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	323	0	1	323	0
sig_SUB_y_to_t	SUB y→t	substitution	y	t																			yes	yes		0	0			0	1	323	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	323	0	1	323	0
sig_SUB_y_to_z	SUB y→z	substitution	y	z																			yes	yes		0	0			0	0	323	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	323	0	0	323	0
sig_SUB_z_to_b	SUB z→b	substitution	z	b																			yes	yes		0	0			0	0	71	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	71	0	0	71	0
sig_SUB_z_to_h	SUB z→h	substitution	z	h																			yes	yes		0	0			0	0	71	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	71	0	0	71	0
sig_SUB_z_to_n	SUB z→n	substitution	z	n																			yes	yes		0	0			0	1	71	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	1	71	0	1	71	0
sig_SUB_z_to_p	SUB z→p	substitution	z	p																			yes	yes		0	0			0	0	71	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	71	0	0	71	0
sig_SUB_z_to_r	SUB z→r	substitution	z	r																			yes	yes		0	0			0	2	71	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	71	0	2	71	0
sig_SUB_z_to_s	SUB z→s	substitution	z	s																			yes	yes		0	0			0	0	71	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	71	0	0	71	0
sig_SUB_z_to_y	SUB z→y	substitution	z	y																			yes	yes		0	0			0	0	71	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	71	0	0	71	0
sig_SUB_z_to_ź	SUB z→ź	substitution	z	ź		root_consonant	ཞ			within_target_role_span				ordinary_tibetan_lexical_or_compound									yes	yes		3	34	wts_1_34;wts_35_51;wts_8_b;wts_9_m	wts_1_34:35-1014;wts_35_51:70-990;wts_8_b:50-505;wts_9_m:13-344	0	301	71	0	persistent_reviewed_decision	authorized_role_conditioned	Reviewed root-ཞ repairs establish plain z as an OCR substitute for canonical ź at exact aligned Tibetan identities.	34	301	71	34	301	71	0
sig_SUB_ä_to_a	SUB ä→a	substitution	ä	a																			yes	yes		0	0			0	31	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	31	0	0	31	0	0
sig_SUB_ä_to_d	SUB ä→d	substitution	ä	d																			yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_SUB_ä_to_t	SUB ä→t	substitution	ä	t																			yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_SUB_ä_to_ñ	SUB ä→ñ	substitution	ä	ñ																			yes	yes		0	0			0	5	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	5	0	0	5	0	0
sig_SUB_ä_to_ź	SUB ä→ź	substitution	ä	ź																			yes	yes		0	0			0	13	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	13	0	0	13	0	0
sig_SUB_é_to_ź	SUB é→ź	substitution	é	ź																			yes	yes		0	0			0	0	0	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	0	0	0	0	0	0
sig_SUB_ñ_to_n	SUB ñ→n	substitution	ñ	n																			yes	yes		0	0			0	20	18	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	20	18	0	20	18	0
sig_SUB_ñ_to_r	SUB ñ→r	substitution	ñ	r																			yes	yes		0	0			0	2	18	0	empirical_only	diagnostic_only	No persistent authorization decision; frequency alone is diagnostic and cannot authorize correction.	0	2	18	0	2	18	0
sig_SUB_ñ_to_ṅ	SUB ñ→ṅ	substitution	ñ	ṅ		suffix_coda	ང	token_final		token_final				ordinary_tibetan_lexical_or_compound									yes	yes		0	103	wts_8_b;wts_9_m	wts_8_b:69-572;wts_9_m:8-394	0	62	18	0	persistent_reviewed_decision	authorized_role_conditioned	Feature-specific reviewed final-nasal decisions establish ñ→ṅ at exact Tibetan coda identities; foreign and unaligned material remains excluded.	103	62	18	103	62	18	0
