volume	page	line	token_index	tibetan_syllable	original_source	applied_target	correction_reason	correction_batch	target_integrity_status	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	blocked_reason	violated_transcription_feature	proposed_disposition	context_excerpt
wts_1_34	1087	1	3	ཀྱང	kyan	kyaṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_kyang_consensus_batch_20260727	transcription_integrity_pass	no	sufficient	pass					validated	ད་དུང་ཀྱང་ da duṅ kyaṅ
wts_1_34	1087	34	2	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ད་དུང་ཀྱང་ da duṅ kyaṅ Ida dun yan.
wts_1_34	1087	34	3	ཀྱང	kyan	kyaṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_kyang_consensus_batch_20260727	transcription_integrity_pass	no	sufficient	pass					validated	ད་དུང་ཀྱང་ da duṅ kyaṅ Ida dun yan.
wts_1_34	1087	36	2	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ད་དུང་གི་བར་དུ་ da duṅ gi bar du bis heute.
wts_1_34	1087	45	2	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ད་དུང་དུ་ཡང་ da duṅ du yaṅ bis heute aber.
wts_1_34	1087	52	2	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	ད་དུང་ཡང་ da duṅ yaṅ auch da duṅ kyan noch
wts_1_34	1092	1	3	རིང	rin	riṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ring_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ད་ལམ་རིང་ da lam riṅ
wts_1_34	1092	12	3	རིང	rin	riṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ring_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	ད་ལམ་རིང་ da lam riṅ heute nun.
wts_1_34	1099	32	3	ཞིང	Zin	źiṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_zhing_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དག་པའི་ཞིང་ dag pa’i źiṅ \dag Zin.
wts_1_34	1100	10	2	ཞིང	Zin	źiṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_zhing_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དག་ཞིང་ dag źiṅ Kurzf. für dag pa’i źiṅ reines
wts_1_34	1106	1	2	གོང	gon	goṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_gong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དང་གོང་ daṅ goṅ
wts_1_34	1106	37	3	བླང	blan	blaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_blang_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དང་དུ་བླང་ daṅ du blaṅ fur. zu 1772 du len
wts_1_34	1110	76	2	བཟང	bzan	bzaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_bzang_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དང་བཟང་དབང་པོ་ daṅ bzaṅ dbaṅ po Beiname
wts_1_34	1110	76	3	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དང་བཟང་དབང་པོ་ daṅ bzaṅ dbaṅ po Beiname
wts_1_34	1115	5	12	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	den Mönche“ (sBa 57,8); dad can gyi 774 དད་པའི་དབང་པོ་ dad pa’i dbaṅ po die Kraft
wts_1_34	1116	35	2	ཀོང	kon	koṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_kong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དན་ཀོང་ dan koṅ ldan gon.
wts_1_34	1116	44	2	གོང	gon	goṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_gong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དན་གོང་ dan goṅ auch dan kon Kugelbogen,
wts_1_34	1117	21	3	ཞང	Zan	źaṅ	reviewed_tibetan_exact_final_ng_historical_witness	historical_witness_zhang_consensus_batch_20260728	transcription_integrity_pass	no	sufficient	pass					validated	དན་འབག་ཞང་པོ་ dan ’bag źaṅ po npr. eine in
wts_1_34	1127	94	2	ཤིང	Sin	Siṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_shing_consensus_batch_20260727	reviewed_transcription_exception	yes	partial	blocked	source_variant_requires_manual_review	family_block	reviewed_exception		blocked	དམ་ཤིང་ dam Siṅ ein Stock, Attribut von Bon-
wts_1_34	1131	52	4	གླིང	glin	gliṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_gling_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དར་རྒྱས་ཆོས་གླིང་ dar rgyas chos gliṅ
wts_1_34	1133	35	2	མདུང	mdun	mduṅ	reviewed_tibetan_exact_final_ng_consensus	final_ng_mdung_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དར་མདུང་ dar mduṅ Speer mit einem Banner.
wts_1_34	1134	70	3	སྒང	sgan	sgaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_sgang_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དར་མ་སྒང་ dar ma sgaṅ npr. ein Ort am gÑal-
wts_1_34	1136	60	2	ལིང	lin	liṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ling_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དར་ལིང་ dar liṅ eine Seide, Brokat; chin. 3.
wts_1_34	1136	69	2	སེང	seh	seṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_seng_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དར་སེང་ dar seṅ eine feine, dünne Seide.
wts_1_34	1137	36	2	རྐང	rkan	rkaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_rkang_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དལ་རྐང་ dal rkaṅ Mittelpunktsgleichungen
wts_1_34	1143	11	4	རིང	rin	riṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ring_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དུ་བ་མཇུག་རིང་ du ba mjug riṅ der Komet
wts_1_34	1150	1	2	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུག་ཁང་ dug khaṅ
wts_1_34	1151	77	2	ཐང	than	thaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_thang_consensus_clean_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དུག་ཐང་ཁྲོམ་ dug thaṅ khrom eine Pflanze,
wts_1_34	1152	1	2	ཕྱུང	phyun	phyuṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_phyung_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུག་ཕྱུང་ dug phyuṅ
wts_1_34	1152	13	2	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུག་དབང་ dug dbaṅ vor Gift schützende Wei-
wts_1_34	1154	29	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་ 'duṅ.
wts_1_34	1154	56	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་ 'duṅ
wts_1_34	1155	52	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་དཀར་ duṅ dkar
wts_1_34	1155	93	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་དཀར་ duṅ dkar.
wts_1_34	1156	1	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་དཀར་རི་ཁྲོད་ duṅ dkar ri khrod
wts_1_34	1156	24	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་སྐྱོང་ duṅ skyoṅ auch duṅ skyons npr. ein
wts_1_34	1156	24	2	སྐྱོང	skyon	skyoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_skyong_consensus_batch_20260720	transcription_integrity_pass	no	sufficient	pass					validated	དུང་སྐྱོང་ duṅ skyoṅ auch duṅ skyons npr. ein
wts_1_34	1156	49	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་གི་ལག་པ་ duṅ gi lag pa
wts_1_34	1156	51	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་སྐྱོངས་དབང་མོ་ duṅ ‚skyons dbaṅ mo Beina-
wts_1_34	1156	51	3	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་སྐྱོངས་དབང་མོ་ duṅ ‚skyons dbaṅ mo Beina-
wts_1_34	1156	59	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་ཁྲི་ duṅ khri auch duṅ khrid 0¢ ldan npr.
wts_1_34	1156	70	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་འཁྱིལ་བ་ duṅ ’khyil ba.
wts_1_34	1156	93	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་གི་ལག་པ་ duṅ gi lagpa Beiname Visnus.
wts_1_34	1157	1	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་ངེ་ duṅ ne
wts_1_34	1157	3	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་ངེ་ duṅ ne anhaftend, sich sehnend; in yıd
wts_1_34	1157	25	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་ཅན་མ་ duṅ can ma Beiname Täräs.
wts_1_34	1157	30	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་ཆེན་ duṅ chen „große Meeresschnecke“,
wts_1_34	1157	58	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་ཕུ་ duṅ phu
wts_1_34	1157	94	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་པན་ duṅ pan ein Gefäß, vgl. chin. A%#
wts_1_34	1157	102	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	"དུང་ཕུ་ duṅ phu ""Irompetenspieler, Bläser."
wts_1_34	1158	1	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་ཕྱུར་ duṅ phyur
wts_1_34	1158	3	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་ཕྱུར་ duṅ phyur auch duṅ 70/77///7ˆ eine hohe
wts_1_34	1158	24	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་མིག་མ་ duṅ mig ma npr. eine Gottheit
wts_1_34	1158	30	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་ཡལ་ duṅ yal spurlos.
wts_1_34	1158	38	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་གཡས་འཁྱིལ་ duṅ g.yas ’khyil Kurzf. für
wts_1_34	1158	48	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་རབ་གནས་པ་ duṅ rab gnas pa Bez. für
wts_1_34	1158	57	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་རིང་ duṅ riṅ eine Langtrompete (Neb
wts_1_34	1158	57	2	རིང	rin	riṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ring_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དུང་རིང་ duṅ riṅ eine Langtrompete (Neb
wts_1_34	1158	67	1	དུང	dun	duṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dung_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུང་རྭ་ duṅ rwa Geweih eines Hirschs.
wts_1_34	1159	51	2	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུད་ཁང་ dud khaṅ Badehaus; vgl. [%//95 khan,
wts_1_34	1160	80	2	སྡོང	sdon	sdoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_sdong_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུད་སྡོང་ dud sdoṅ Rauchsäule.
wts_1_34	1161	62	4	སོང	son	soṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_song_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུད་མུར་བྱོལ་སོང་ dud mur byol soṅ Tier.
wts_1_34	1161	67	2	ཚང	tshan	tshaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_tshang_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དུད་ཚང་ dud tshaṅ Familie, Haushalt.
wts_1_34	1165	1	2	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུར་ཁང་ dur khaṅ
wts_1_34	1165	8	2	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུར་ཁང་ dur khaṅ Leichenhaus, Mausoleum.
wts_1_34	1167	48	2	ཕུང	phun	phuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_phung_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	"དུར་ཕུང་ dur phuṅ ""Totenzeremonie, Bestat-"
wts_1_34	1168	60	2	ཞིང	Zin	źiṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_zhing_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དུར་ཞིང་ dur źiṅ Leichenacker.
wts_1_34	1169	48	2	སློང	slon	sloṅ	reviewed_tibetan_exact_final_ng_historical_witness	repeated_historical_slong_consensus_batch_20260728	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུར་སློང་ dur sloṅ '[0[6112617611]101116,
wts_1_34	1170	1	2	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུལ་ཁང་ dul khaṅ
wts_1_34	1170	16	2	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུལ་ཁང་ dul khaṅ Badehaus, vgl. Tdud khan.
wts_1_34	1183	24	4	བཟུང	bzun	bzuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_bzung_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དུས་འདི་ནས་བཟུང་སྟེ་ dus ’di nas bzuṅ ste von
wts_1_34	1189	12	3	རིང	rin	riṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ring_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དུས་ཡུན་རིང་པོ་ dus yun riṅ po \dus rin.
wts_1_34	1189	26	2	རིང	rin	riṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ring_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དུས་རིང་ dus riṅ auch — po, — mo, dus yun riṅ
wts_1_34	1192	1	3	རུང	run	ruṅ	reviewed_tibetan_exact_final_ng_historical_witness	repeated_historical_rung_consensus_batch_20260728	transcription_integrity_pass	no	sufficient	pass					validated	དུས་སུ་རུང་བ་ dus su ruṅ ba
wts_1_34	1198	75	2	རྐྱང	rkyan	rkyaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_rkyang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དྲེ་རྐྱང་པ་ de rkyaṅ pa einzig, nur.
wts_1_34	1202	1	4	འབྲིང	brin	briṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_abring_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དེ་ཉིད་རྟོགས་འབྲིང་ de ñid rtogs ’briṅ
wts_1_34	1203	75	2	རྟིང	rtin	rtiṅ	reviewed_tibetan_exact_final_ng_source_compatible	one_anchor_rting_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དེ་རྟིང་ de rtiṅ Kurzf. für de’i rtiṅ la dann, da-
wts_1_34	1205	50	4	བྱུང	byun	byuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_byung_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དེ་ལྟ་བུ་བྱུང་་ de lta bu byuṅ ...
wts_1_34	1205	85	4	བྱུང	byun	byuṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_byung_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དེ་ལྟ་བུ་བྱུང་བ་ de lta bu byuṅ ba.
wts_1_34	1208	51	2	སྟེང	sten	steṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_steng_consensus_batch_20260720	transcription_integrity_pass	no	sufficient	pass					validated	དེ་སྟེང་ de steṅ auch de stens, de stens su, Kurzf.
wts_1_34	1220	92	3	མང	man	maṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_mang_consensus_batch_20260726	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དེ་བས་མང་དུ་སྤྱོད་པ་ de bas maṅ du spyod pa ein
wts_1_34	1221	14	2	དབང	dban	dbaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dban_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དེ་དབང་བཏང་ཚེ་ de dbaṅ btaṅ tshe wenn man es
wts_1_34	1221	14	3	བཏང	btan	btaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_btang_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དེ་དབང་བཏང་ཚེ་ de dbaṅ btaṅ tshe wenn man es
wts_1_34	1236	7	2	སང	san	saṅ	reviewed_tibetan_exact_final_ng_source_compatible	source_compatible_sang_consensus_batch_20260727	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དེང་སང་ den saṅ auch din saṅ, dus din saṅ
wts_1_34	1238	24	3	བཟང	bzan	bzaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_bzang_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དེད་དཔོན་བཟང་པོ་ ded dpon bzaṅ po npr. ein Bo-
wts_1_34	1239	47	2	རིང	rin	riṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ring_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དེའི་རིང་ལ་ de’i riṅ la
wts_1_34	1239	76	2	རིང	rin	riṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_ring_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དེའི་རིང་ལ་ de’i riṅ la zu seiner Zeit, während-
wts_1_34	1244	43	2	ཁང	khan	khaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_khang_consensus_batch_20260719	transcription_integrity_pass	no	partial	unresolved					no_known_violation_but_incomplete	དོ་ཁང་ do khaṅ Lagerhalle.
wts_1_34	1247	42	3	ཐང	than	thaṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_thang_consensus_clean_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དོ་མོའི་ཐང་ do mo’i thaṅ npr. eine Gegend.
wts_1_34	1251	49	1	དོང	don	doṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དོང་ 'doṅ
wts_1_34	1252	54	1	དོང	don	doṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དོང་ཀ་ doṅ ka
wts_1_34	1252	93	1	དོང	don	doṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དོང་ doṅ ka auch doṅ ga eine Pflanze, Cas-
wts_1_34	1253	1	1	དོང	don	doṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དོང་ཀྲ་ doṅ kra
wts_1_34	1253	14	1	དོང	don	doṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དོང་ཀྲ་ doṅ kra auch doṅ gra eine Art lngwer;
wts_1_34	1253	28	1	དོང	don	doṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དོང་རྐ་ doṅ rka Brunnen.
wts_1_34	1253	34	1	དོང	don	doṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དོང་གྲྭ་ doṅ gra [@0:7 kra.
wts_1_34	1253	36	1	དོང	don	doṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དོང་ཆུ་ doṅ chu Brunnenwasser.
wts_1_34	1253	41	1	དོང	don	doṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དོང་པ་ doṅ pa auch doṅ ba Rohr; Köcher.
wts_1_34	1253	63	1	དོང	don	doṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དོང་སྤྲུགས་ doṅ sprugs aufwühlen, i.S.v. aus-
wts_1_34	1253	88	1	དོང	don	doṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དོང་བ་ doṅ ba 107 pa.
wts_1_34	1253	90	1	དོང	don	doṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དོང་བུ་ doṅ bu Hülse, Röhrchen.
wts_1_34	1253	100	1	དོང	don	doṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དོང་ཙེ་ doṅ tse auch doṅ rtse eine Münze, eine
wts_1_34	1254	1	1	དོང	don	doṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དོང་རྩེ་དགུ་བསྐོར་་ doṅ rise dgu bskor ...
wts_1_34	1254	33	1	དོང	don	doṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_dong_consensus_batch_20260726	transcription_integrity_pass	no	sufficient	pass					validated	དོང་རལ་ doṅ ral Köcher.
wts_1_34	1263	71	2	སྟོང	ston	stoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_stong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དོན་སྟོང་ don stoṅ ohne Nutzen.
wts_1_34	1265	1	4	སྟོང	ston	stoṅ	reviewed_tibetan_exact_final_ng_consensus	tibetan_stong_consensus_batch_20260719	transcription_integrity_pass	no	sufficient	pass					validated	དོན་དམ་པ་སྟོང་་ don dam pa stoṅ ...
