volume	page	line	token_index	tibetan_syllable	source	canonical_target	current_alignment_status	rescue_category	line_zone	tibetan_token_ordinal	latin_token_ordinal	token_start	token_end	boundary_status	damage_scope	marker_attached	layout_signature	positive_layout_support	negative_layout_collisions	upgrade_authorized	blocker	context_excerpt
wts_1_34	730	91	4	སྟ	fürchterlich	sta	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	4	30	42	token_boundary_secure	latin_headword_overlap	no	example_tibetan_latin|gloss_intrusion|token_index=4|preceding=space|following=other	0	1	no	layout_pattern_not_zero_collision_high_support	འཇིགས་འཇིགས་སྟ་ jigs ?/9$ lta fürchterlich.
wts_1_34	579	33	2	སྟ	lta	sta	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	12	15	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	ཅི་སྟ་བ་ ci lta ba auch ~ bZin du wie, gemäß;
wts_1_34	591	115	3	སྟ	lta	sta	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	3	21	24	token_boundary_secure	none	no	headword_line|probable_span|token_index=3|preceding=space|following=space	75	3	no	layout_pattern_not_zero_collision_high_support	གཅར་མིག་སྟ་ gcar mig lta starrer Blick.
wts_1_34	630	153	2	སྟ	lta	sta	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	12	15	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	ཆད་སྟ་ chad lta nihilistische Sichtweise,
wts_1_34	926	147	1	སྟ	lta	sta	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	4	7	token_boundary_secure	later_gloss_or_commentary	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྟ་ lta pf. 15//25 fur. 10//2 imp. [//03,
wts_1_34	943	154	1	སྟག	'stag	stag	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	8	13	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	སྟག་རི་ 'stag ri scheckig, bunt.
wts_1_34	944	1	1	སྟག	'stag	stag	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	8	13	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྟག་ལོ་ 'stag lo
wts_1_34	800	48	3	སྟག	Genick	stag	boundary_or_damage	damaged_ocr	headword_line	unavailable	3	19	25	token_boundary_secure	latin_headword_overlap	no	headword_line|secure_complete_span|token_index=3|preceding=space|following=other	56	0	no	layout_pattern_not_zero_collision_high_support	གཉའ་སྟག་ güa’ //79 Genick, Höheres.
wts_1_34	930	63	1	སྟག	Itag	stag	boundary_or_damage	marker_attached	tibetan_only	unavailable	1	9	13	token_boundary_secure	latin_headword_overlap	yes	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	སྟག་སྒོ་ Itag 490 Hintertür.
wts_1_34	930	58	1	སྟག	Mag	stag	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	12	15	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྟག་པ་ཆག་པ་ Mag pa chag pa
wts_1_34	942	157	1	སྟག	STAAT	stag	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	9	14	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	"སྟག་མགོ་ STAAT stag mgo me ""bar"
wts_1_34	944	10	2	སྟག	lo	stag	boundary_or_damage	damaged_ocr	tibetan_latin_mixed	unavailable	2	12	14	token_boundary_secure	damage_before_latin_alignment	no	tibetan_latin_mixed|ambiguous_span|token_index=2|preceding=space|following=space	2	0	no	layout_pattern_not_zero_collision_high_support	སྟག་ལ་ 1579 lo Tstag 2.
wts_1_34	930	68	1	སྟག	ltag	stag	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	10	14	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྟག་སྒྱེ་ ltag sgre glatzköpfig.
wts_35_51	1106	24	3	སྟག	rtse	stag	boundary_or_damage	damaged_ocr	headword_line	unavailable	3	25	29	token_boundary_secure	latin_headword_overlap	no	headword_line|probable_span|token_index=3|preceding=space|following=space	75	3	no	layout_pattern_not_zero_collision_high_support	འཕྱིང་པ་སྟག་རྩེ་ pa stag rtse ° [/)/77/7/? ba.
wts_1_34	659	22	3	སྟག	zweitjüngster	stag	boundary_or_damage	damaged_ocr	headword_line	unavailable	3	19	32	token_boundary_secure	latin_headword_overlap	no	headword_line|secure_complete_span|token_index=3|preceding=space|following=other	56	0	no	layout_pattern_not_zero_collision_high_support	ཆུང་སྟག་ chuṅ /¡7£ zweitjüngster.
wts_1_34	943	159	1	སྟག	’stag	stag	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	7	12	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	སྟག་ར་ ’stag ri auch stag gl ri, stag mo ri ein
wts_1_34	944	13	1	སྟག	’stag	stag	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	8	13	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྟག་ལེ་ ’stag lo Beiname des gŹon-nu brtson-
wts_1_34	953	201	1	སྟང	ston	staṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	9	13	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྟང་བསང་ ston bsan Vena maxiliaris externa in
wts_1_34	1260	51	3	སྟན	Lebensklugheit	stan	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	3	21	35	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=other	5	1	no	layout_pattern_not_zero_collision_high_support	དོན་གྱི སྟན buch zur Lebensklugheit,
wts_1_34	945	31	1	སྟན	Stan	stan	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	10	14	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྟན་གཏག་པ Stan geig pa jmd., der in einer
wts_9_m	88	5	1	སྟན	kyi	stan	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	19	22	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྟན་གྱ་ཕྱགས་བཞལ་རཏ kyi Zal rta pa cin
wts_1_34	931	77	3	སྟན	pa	stan	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	3	13	15	token_boundary_secure	damage_before_latin_alignment	no	example_tibetan_latin|gloss_intrusion|token_index=3|preceding=space|following=space	4	23	no	layout_pattern_not_zero_collision_high_support	སྟན་པ་ /77/7 pa Reichtum, Güter, Schätze.
wts_1_34	97	169	4	སྟན	ston	stan	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	4	26	30	token_boundary_secure	none	no	headword_line|probable_span|token_index=4|preceding=space|following=space	20	1	no	layout_pattern_not_zero_collision_high_support	ཀ་པ་གཏར་སྟན་་ kon po gter ston ...
wts_1_34	220	3	2	སྟན	ston	stan	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	16	20	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=other	19	0	no	candidate_zero_collision_layout_needs_exact_review	སྐྱབ་སྟན་ skyob ston
wts_1_34	766	55	3	སྟབས	Pose	stabs	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	3	23	27	token_boundary_secure	damage_before_latin_alignment	no	example_tibetan_latin|gloss_intrusion|token_index=3|preceding=space|following=other	0	2	no	layout_pattern_not_zero_collision_high_support	ཉམས་སྟབས་ /70775 stabs Pose, Körperhaltung.
wts_1_34	107	142	2	སྟར	stor	star	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	14	18	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	ཀྱ་སྟར་མ་ kyo stor ma eine Gottheit aus der
wts_1_34	961	195	1	སྟར	stor	star	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	5	9	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྟར་ stor altib auch stord verlorengehen,
wts_9_m	224	41	3	སྟེགས	Feuerpfan	stegs	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	3	35	44	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=other	5	1	no	layout_pattern_not_zero_collision_high_support	མེ་ཡི་སྟེགས་ meyistegs Veuergefäß, Feuerpfan-
wts_1_34	947	37	1	སྟེགས	steps	stegs	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	7	12	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	སྟེགས་ steps.
wts_35_51	700	55	3	སྟེང	Dach	steṅ	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	3	27	31	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=space	15	0	no	layout_pattern_not_zero_collision_high_support	པུ་ཤུ་སྟེང་ ༼ sten Giebel, Dach eines Pala-
wts_1_34	1239	41	4	སྟེང	du	steṅ	boundary_or_damage	damaged_ocr	headword_line	unavailable	4	24	26	token_boundary_secure	latin_headword_overlap	no	headword_line|secure_complete_span|token_index=4|preceding=space|following=space	66	0	no	layout_pattern_not_zero_collision_high_support	དེའི་སྟེང་དུ་ de’i 5/©7 du 17༦ sten.
wts_8_b	387	34	4	སྟེང	stoṅ	steṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	4	28	32	token_boundary_secure	none	no	headword_line|probable_span|token_index=4|preceding=space|following=space	20	1	no	layout_pattern_not_zero_collision_high_support	བུལ་ཕོ་ལག་སྟེང་ dbul po lag stoṅ \dbul lag.
wts_1_34	962	1	1	སྟེར	stor	ster	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	7	11	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=other|following=other	0	1	no	layout_pattern_not_zero_collision_high_support	"སྟེར་ ""stor"
wts_8_b	540	66	2	སྟོང	Hohlraum	stoṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	20	28	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=other	19	0	no	candidate_zero_collision_layout_needs_exact_review	སྦྲུབས་སྟོང་ ssbubs Hohlraum, Höhlung;
wts_8_b	518	5	2	སྟོང	abgelegene	stoṅ	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	2	19	29	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=2|preceding=space|following=space	61	1	no	layout_pattern_not_zero_collision_high_support	འབྲོག་སྟོང་ ''brog abgelegene Gegend,
wts_9_m	193	3	2	སྟོང	le	stoṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	20	22	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	ུལེ་སྟོང་ལྡན་ཧད་ mu le ston ldan had npr. ein
wts_1_34	953	20	3	སྟོང	po	stoṅ	boundary_or_damage	damaged_ocr	tibetan_latin_mixed	unavailable	3	15	17	token_boundary_secure	damage_before_latin_alignment	no	tibetan_latin_mixed|ambiguous_span|token_index=3|preceding=space|following=space	1	0	no	layout_pattern_not_zero_collision_high_support	སྟོང་པོ་ $70/7 po T'ston.
wts_1_34	955	123	1	སྟོང	stod	stoṅ	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	9	13	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	སྟོང་ལི་ stod li ein Heilmittel, Bergenia pur-
wts_1_34	952	160	1	སྟོང	stor	stoṅ	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	10	14	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	སྟོང་སྡེ་ stor sde
wts_1_34	954	56	1	སྟོད	'stod	stod	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	6	11	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	སྟོད་ 'stod
wts_8_b	570	46	1	སྟོད	sbra	stod	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	9	13	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྟོད་ཚལ་ sbra stod tshal npr. eine königliche
wts_1_34	954	110	1	སྟོད	’stod	stod	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	6	11	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	སྟོད་ ’stod
wts_1_34	956	56	1	སྟོན	'ston	ston	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	6	11	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	སྟོན་ 'ston
wts_1_34	746	12	4	སྟོན	pf	ston	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	4	27	29	token_boundary_secure	tibetan_headword_overlap	no	example_tibetan_latin|gloss_intrusion|token_index=4|preceding=space|following=other	0	1	no	layout_pattern_not_zero_collision_high_support	རྗེས་སུ་སྟོན་ ༡705 su ston pf. Irjes su bstan
wts_1_34	62	39	5	སྟོན	zweifel	ston	boundary_or_damage	damaged_ocr	headword_line	unavailable	5	41	48	token_boundary_secure	latin_headword_overlap	no	headword_line|probable_span|token_index=5|preceding=other|following=other	0	0	no	layout_pattern_not_zero_collision_high_support	ཀུན་ཁྱབ་བཞིན་སྟོན་ kun klyab [2772 ston (zweifel-
wts_1_34	956	105	1	སྟོན	’ston	ston	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	6	11	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	སྟོན་ ’ston
wts_1_34	826	236	5	སྟོབ	pa	stob	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	5	33	35	token_boundary_secure	damage_before_latin_alignment	no	example_tibetan_latin|gloss_intrusion|token_index=5|preceding=space|following=space	0	1	no	layout_pattern_not_zero_collision_high_support	སྙོད་ཅིང་སྟོབ་པ་ $770/7 cin stob pa Koch; Verlader
wts_1_34	766	69	4	སྟོབས	Kraft	stobs	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	4	24	29	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=4|preceding=space|following=other	2	0	no	layout_pattern_not_zero_collision_high_support	ཉམས་སྟོབས་ 77/775 stobs Kraft, Konstitution; ~
wts_1_34	959	226	1	སྟོབས	ng	stobs	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	7	9	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྟོབས་ ng stobs beu.
wts_1_34	961	178	1	སྟོར	'stor	stor	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	6	11	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	སྟོར་ 'stor
wts_1_34	962	3	1	སྟོར	'stor	stor	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	6	11	token_boundary_secure	later_gloss_or_commentary	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	སྟོར་ 'stor säubern; vgl. 71577)ˆ 2.
wts_1_34	731	1	0	སྡང	sdarı	sdaṅ	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	0	16	21	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=0|preceding=space|following=other	1	0	no	layout_pattern_not_zero_collision_high_support	འཇིགས་སྡང་ Jigs sdarı
wts_35_51	272	7	1	སྡིག	'sdig	sdig	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	8	13	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྡིག་པ་ 'sdig pa böse, schlecht, sūndhaft; Bö-
wts_1_34	286	144	2	སྡིག	khyu	sdig	probable_transcription_outlier	probable_headword_span	tibetan_latin_mixed	unavailable	2	16	20	token_boundary_secure	none	no	tibetan_latin_mixed|ambiguous_span|token_index=2|preceding=space|following=space	2	0	no	layout_pattern_not_zero_collision_high_support	FAST སྡིག་ཅན་མ་ khyu mchog sdig can ma
wts_35_51	270	73	1	སྡིག	ssdig	sdig	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	12	17	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྡིག་སྒྲིབ་ ssdig Verfehlung und Be-
wts_35_51	279	13	1	སྡུག	'sdug	sdug	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	8	13	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྡུག་པ་ 'sdug pa.
wts_35_51	279	45	1	སྡུག	'sdug	sdug	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	8	13	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྡུག་པ་ 'sdug pa
wts_1_34	821	201	4	སྡུག	Freund	sdug	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	4	21	27	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=4|preceding=space|following=other	2	0	no	layout_pattern_not_zero_collision_high_support	སྙང་སྡུག 577/77 sdug Freund.
wts_1_34	199	107	5	སྡུག	Glück	sdug	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	5	26	31	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=5|preceding=space|following=space	0	0	no	layout_pattern_not_zero_collision_high_support	སྐྱིད་སྡུག་ $/75)/77 sdug Glück und Leid, Schicksal,
wts_9_m	154	8	2	སྡུག	pa	sdug	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	20	22	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	མིག་སྡུག་པ་ migsdug pa Tmig gdug pa.
wts_35_51	279	6	1	སྡུག	sdugnad	sdug	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	9	16	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	སྡུག་ནད་ sdugnad Leiden, Qual.
wts_35_51	282	31	1	སྡུད	dpon	sdud	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	11	15	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	སྡུད་དཔོན་ dpon Anführer einer Heeres-
wts_35_51	282	35	1	སྡུམ	'sdum	sdum	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	6	11	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	སྡུམ་ 'sdum pf. Ibsdums fur. Ybsdum imp.
wts_35_51	290	80	1	སྡེ	ssde	sde	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	12	16	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྡེ་གཞོན་མ་ ssde ma Beiname der Göttin
wts_1_34	870	65	1	སྡེ	ta	sde	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	6	8	token_boundary_secure	later_gloss_or_commentary	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	་སྡེ་ ta sde die Reihe der Dentale 1111 Alpha.
wts_35_51	300	1	1	སྡོམ	'sdom	sdom	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	6	11	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=other	27	0	no	layout_pattern_not_zero_collision_high_support	སྡོམ་ 'sdom
wts_35_51	300	22	1	སྡོམ	'sdom	sdom	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	6	11	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྡོམ་ 'sdom auch sdoms Zusammenfassung,
wts_35_51	300	55	1	སྡོམ	'sdom	sdom	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	6	11	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	སྡོམ་ 'sdom Spinne.
wts_8_b	381	21	2	སྣ	Nüstern	sna	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	17	24	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=other	19	0	no	candidate_zero_collision_layout_needs_exact_review	དབུག་སྣ་ dbugsna Nüstern.
wts_1_34	449	170	3	སྣ	Reiseleiter	sna	boundary_or_damage	damaged_ocr	tibetan_only	unavailable	3	21	32	token_boundary_secure	damage_before_latin_alignment	no	tibetan_only|missing_transliteration|token_index=3|preceding=space|following=other	5	1	no	layout_pattern_not_zero_collision_high_support	འགྱུལ་སྣ་ 97-7// sna Reiseleiter, Wanderführer.
wts_35_51	626	36	1	སྣ	bu	sna	boundary_or_damage	damaged_ocr	headword_line	unavailable	1	17	19	token_boundary_secure	tibetan_headword_overlap	no	headword_line|secure_complete_span|token_index=1|preceding=space|following=space	788	1	no	layout_pattern_not_zero_collision_high_support	སྣ་ཡི་བུ་ག་ ༩༩༡༩ bu ga tsna bug.
wts_8_b	503	48	11	སྣ	lha	sna	boundary_or_damage	damaged_ocr	tibetan_latin_mixed	unavailable	11	64	67	token_boundary_secure	tibetan_headword_overlap	no	tibetan_latin_mixed|ambiguous_span|token_index=11|preceding=space|following=space	0	0	no	layout_pattern_not_zero_collision_high_support	"behalten"" (MTH3/5/26 2); — 'dra dpe rgyas འབྲུ་སྣ་ལྔ་ '[77/ sna lha ]7//77/ lṅa."
wts_1_34	1098	49	2	སྣ	lo	sna	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	2	9	11	token_boundary_secure	none	no	headword_line|probable_span|token_index=2|preceding=space|following=space	101	5	no	layout_pattern_not_zero_collision_high_support	དག་སྣ ER lo Vision zur Anfer-
wts_35_51	618	1	1	སྣ	sa	sna	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	9	11	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྣ་བསྟད་ sa bstad
wts_35_51	626	21	1	སྣ	sa	sna	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	11	13	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྣ་ཞགས་ཅན་ sa Zags can Bez. für Elefant.
wts_35_51	628	2	1	སྣ	sa	sna	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	11	13	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྣ་བསུབ་པ་ sa bsub pa verstopfte Nase.
wts_8_b	503	50	10	སྣ	sieben	sna	boundary_or_damage	damaged_ocr	example_tibetan_latin	unavailable	10	76	82	token_boundary_secure	latin_headword_overlap	no	example_tibetan_latin|gloss_intrusion|token_index=10|preceding=space|following=space	1	3	no	layout_pattern_not_zero_collision_high_support	erlaubt, daß deren Wortbedeutung als Bei- འབྲུ་སྣ་བདུན་ '/)?-7/ snabdun (10 sieben Getreide-
wts_35_51	616	46	1	སྣ	snagon	sna	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	12	18	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	སྣ་གོང་མེད་ snagon med flachnasig, plattnasig.
wts_35_51	626	46	1	སྣ	snaral	sna	probable_transcription_outlier	probable_headword_span	tibetan_only	unavailable	1	7	13	token_boundary_secure	none	no	tibetan_only|missing_transliteration|token_index=1|preceding=space|following=space	88	0	no	layout_pattern_not_zero_collision_high_support	"སྣ་རལ་ snaral ""Zerreißen der Nase"", Bez. für"
wts_35_51	620	5	1	སྣ	sra	sna	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	10	13	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྣ་བོ་ཆེ་ sra bo che hoher Staatsbeamter, Mini-
wts_35_51	620	9	1	སྣ	zzy	sna	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	7	10	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྣ་བོཿ zzy sna bon po die die für
wts_9_m	104	75	3	སྣང	bar	snaṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	3	23	26	token_boundary_secure	later_gloss_or_commentary	no	headword_line|probable_span|token_index=3|preceding=space|following=space	75	3	no	layout_pattern_not_zero_collision_high_support	འགྱུར་བར་སྣང་ mi 'gyur bar snaṅ ° [??// 'yur
wts_35_51	638	2	1	སྣང	g.yel	snaṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	13	18	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྣང་གཡེལ་ཅན་ g.yel can übermütig, aus-
wts_1_34	1064	102	2	སྣང	mtho	snaṅ	probable_transcription_outlier	probable_headword_span	tibetan_latin_mixed	unavailable	2	17	21	token_boundary_secure	none	no	tibetan_latin_mixed|ambiguous_span|token_index=2|preceding=space|following=space	2	0	no	layout_pattern_not_zero_collision_high_support	EIERN ་སྣང་བྱེད་ mtho ris snaṅ byed
wts_35_51	638	26	1	སྣང	snar	snaṅ	probable_transcription_outlier	probable_headword_span	headword_line	unavailable	1	12	16	token_boundary_secure	none	no	headword_line|probable_span|token_index=1|preceding=space|following=space	140	2	no	layout_pattern_not_zero_collision_high_support	སྣང་གཤིན་པ་ snar gsin pa angenehm, schön.
