tibetan_syllable	latin_form	volume	page	line	token_index	provenance_class	canonical_teaching_status	correction_evidence_scope	domain_context	alignment_confidence	headword_transliteration_span_status	context_excerpt
ས	bros	wts_8_b	290	2	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	missing_transliteration	ས་འདོན་ bros 'don
ས	btags	wts_1_34	245	206	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	་གཏག་ས་ 'kha btags Seidenschal zur Begrü-
ས	byin	wts_8_b	207	34	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ས་བརླབས་ byin gyis brlabs pf. zu tbyin
ས	byus	wts_8_b	226	53	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ས་ལེགས་ byus legs Erfolg, vgl. tjrs.
ས	bzuns	wts_1_34	629	175	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཆང་ས་ཁབང་ར།། chans bzuns Tchan bzun.
ས	dbugs	wts_8_b	384	27	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ས་ཤའབྲིན་བདག།་པོ་ dbugs 'byin bdag po Bez.
ས	dbyun	wts_1_34	1014	9	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུ ས་དཔང་པར་ཁྲེང་། thugs dbyun bar byed sich
ས	dus	wts_1_34	1178	36	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ས་འབེ།འ་ཞིཀ་ན་ dus 'ga’ Zig na eines Tages,
ས	gefährlicher	wts_1_34	797	65	5	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	unclear	marker_or_damage	gloss_intrusion	གཉན་ས་ 6/74/7 sa gefährlicher Ori.
ས	gras	wts_35_51	518	3	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ས་ཀྱེ་བདག་པོ་ gras kyi bdag po Beiname In-
ས	gras	wts_35_51	525	34	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ས་པ་བྲ་ gras pa bu eine buddhistische
ས	gzugs	wts_1_34	1294	56	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	དྲག་པོའི་ ས་ཧན་ drag po’i gzugs can Beina-
ས	imp	wts_1_34	218	57	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ང་ས་ skyons imp. zu Tskyor schützen, sich
ས	imp	wts_1_34	536	73	4	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	missing_transliteration	ངེས་པར་སྤོལ།ས་ nes par soms imp. zu nes par
ས	imp	wts_1_34	1037	103	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	བོང་ས་ thons imp. und res. zu !gton.
ས	imp	wts_1_34	1046	66	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཁྲོབ་ས་ 'thobs imp. zu }’thob erlangen.
ས	ins	wts_8_b	323	15	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	unclear	gloss_or_prose_noise	gloss_intrusion	. . ས་འ ins Kloster ginge und [den Vinaya] studier-
ས	kun	wts_1_34	80	7	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	unclear	gloss_or_prose_noise	gloss_intrusion	""" ས་ཉོན་མོངས་པ་ kun nas non mons pa Beflek-"
ས	l	wts_1_34	820	51	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	marker_or_damage	missing_transliteration	mu ས (༢77, l 3 } ER 3
ས	ma	wts_1_34	639	201	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཆེང་ས་མ།་ chins ma Faßreif.
ས	ma	wts_9_m	37	49	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ས་རོ།་ ma mo
ས	nags	wts_35_51	381	31	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ས་ཁྲོད་ nags khrod Wald, dichter, tiefer
ས	nags	wts_35_51	382	50	1	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ས་ནས་འབོད་ nags nas 'bod Bez. für
ས	pa	wts_1_34	629	151	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཆང་ས” chans pa.
ས	pf	wts_1_34	327	26	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འཁྱོང་ས་ 'khyons pf. zu 1’khyon beschützen,
ས	pf	wts_1_34	601	27	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཁཀྱཏྲལ་ས། beabs pf. zu l’chab verdecken, ver-
ས	pf	wts_1_34	603	186	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	བཅིང་ས། beins pf. zu l’chin.
ས	pf	wts_1_34	719	48	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	missing_transliteration	འཇྲལ་ས། abs pf. zu ] 745 schleichen, heran-
ས	pf	wts_1_34	1071	32	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	"འབྲ་ས།ས། ""thams pf. zu 'tham."
ས	pf	wts_35_51	611	12	4	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	marker_or_damage	missing_transliteration	ས་ས x * ?7/09 pf. Ibrnogs fur. Ibrnog imp. 'rmogs
ས	pf	wts_8_b	531	15	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	སྤྲང་ས་ 'sbans. pf. zu lsboṅ durchtränken, be-
ས	ph	wts_35_51	1023	27	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ས་རྔང་ ph 'ugs skyon auch — ba Viehhüter.
ས	phugs	wts_35_51	908	55	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ས་རྔགས་ phugs rdugs auch phug rdugs En-
ས	phyogs	wts_35_51	1044	7	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ས་ངང་ཕོགས། phyogs daṅ phyogs lphyogs
ས	phyogs	wts_35_51	1045	3	1	historical_pre_campaign_unattributed	foreign_domain	full_token_independent_canonical	tibetan_proper_name	secure_positional_alignment	secure_complete_span	ས་མ་བསང་པ་ phyogs ma bslad pa npr. ein
ས	phyugs	wts_35_51	1024	61	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ས་ཀསེོང་པའི་གནས།་ phyugs gsod pa'i gras
ས	phyugs	wts_35_51	1024	73	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ས་ལྲར།། phyugs lhas Gehege, Pferch für
ས	po	wts_1_34	1074	206	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འབྲེམ་ས།་ཁོ།། thems po fest.
ས	rmugs	wts_9_m	340	1	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ས་འཛིན་ rmugs 'dzin
ས	rmugs	wts_9_m	340	6	1	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ས་འཛིན་ rmugs 'dzin
ས	sA	wts_35_51	484	53	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ནར་ས་ Nor sA.
ས	sa	wts_1_34	41	129	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀ་མ་ས་ ka ma sa Tierkreiszeichen des Schützen.
ས	sa	wts_1_34	45	76	4	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	sanskrit_or_indic_transcription	probable_alignment	probable_span	ཀ་ལ་ཧི་ས་ ka la ham sa ein Vogel. — skt. kala-
ས	sa	wts_1_34	46	3	4	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	sanskrit_or_indic_transcription	probable_alignment	probable_span	ཀཱ་ལི་དཱ་ས་ ka li da sa ein ind. Dichter. - skt.
ས	sa	wts_1_34	47	130	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀཱ་ས་སེ་ན་ ka sa se na ein König aus der Sena-
ས	sa	wts_1_34	49	16	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	sanskrit_or_indic_transcription	probable_alignment	probable_span	ཀན་ས་ kan sa - skt. kamsa.
ས	sa	wts_1_34	60	95	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	sanskrit_or_indic_transcription	probable_alignment	probable_span	ཀུ་ས་ལི་ ku sa li, auch ku su Iu. - skt. kusalin.
ས	sa	wts_1_34	60	101	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀུ་ས་ལི་ཆུང་བ་ ku sa li chuṅ ba
ས	sa	wts_1_34	60	118	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀུ་ས་ལི་ཆུང་བ་ ku sa li chuṅ ba, auch ku sa li chuṅ
ས	sa	wts_1_34	60	144	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	"ཀུ་ས་ལི་ཆེ་བ ""ku sa li che ba, auch ku sa li che ba, ku"
ས	sa	wts_1_34	60	153	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀུ་ས་ལི་པ་ ku sa li pa Beiname eines indischen
ས	sa	wts_1_34	61	112	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀུང་ས་ kun sa
ས	sa	wts_1_34	61	114	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ང་ས་ kun sa divin., einer der vier bzw. fünf gro-
ས	sa	wts_1_34	61	122	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	sanskrit_or_indic_transcription	probable_alignment	probable_span	ཀུད་ས་ kud sa - skt. kutsa, N. eines Mannes.
ས	sa	wts_1_34	90	77	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀེ་ས་ར་ ke sa ra, auch ke śa ra, ge sa ra; vgl. \ge
ས	sa	wts_1_34	90	114	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཀེ་ས་སེ་ན་ ke sa se na N. eines Herrschers der
ས	sa	wts_1_34	96	167	2	historical_pre_campaign_unattributed	foreign_domain	full_token_independent_canonical	sanskrit_or_indic_transcription	secure_positional_alignment	secure_complete_span	ཀོ་ས་ལའི་རྒྱན་ ko sa la’irgyan.N. eines Textes, skt.
ས	sa	wts_1_34	120	161	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	དཀའ་ས་ dka’ sa Schwierigkeit.
ས	sa	wts_1_34	128	74	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	དཀོར་ས་ dkor sa religiöse Spendeneinnahmen.
ས	sa	wts_1_34	133	23	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བཀད་ས་ bkad sa Versammlungsplatz, Unter-
ས	sa	wts_1_34	166	134	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	རྐྱེན་ས་ rkyen sa Länderei.
ས	sa	wts_1_34	176	31	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	སྐམ་ས་ skam sa trockenes Land; ༡~”/ srog chags
ས	sa	wts_1_34	176	59	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	མ་ས་ཚ་བ།དང་ skam sa tsba gdun Wüste.
ས	sa	wts_1_34	187	168	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ངས་ས་ skuns sa Versteck, geheimer Ort.
ས	sa	wts_1_34	209	81	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	སྐྱེ་སྲིད་ས་བོན་པ་ skye srid sa bon pa Bez. für Vater.
ས	sa	wts_1_34	263	96	2	historical_pre_campaign_unattributed	foreign_domain	full_token_independent_canonical	sanskrit_or_indic_transcription	secure_positional_alignment	secure_complete_span	།བར་ས་ khar sa eine Gewichtseinheit, vgl. skt.
ས	sa	wts_1_34	278	126	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཁོར་ས་ khor sa auch ’khor sa Hof, Umrun-
ས	sa	wts_1_34	295	49	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཁྲི་སྙན་ས་ལེ་ khri süan sa le
ས	sa	wts_1_34	295	98	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཁྲི་སྙན་ས་ལེ་ khri süan sa le eine schwarzge-
ས	sa	wts_1_34	323	66	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འཁོར་ས་ ’khor sa !khor sa.
ས	sa	wts_1_34	341	47	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	གང་ས་ gaṅ sa
ས	sa	wts_1_34	341	197	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	གང་ས་ gaṅ sa überall, wo auch immer.
ས	sa	wts_1_34	347	185	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	གར་ཀྱི་ས་གཞི་ gar gyi sa gźi Schauspielbühne.
ས	sa	wts_1_34	359	13	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	གོ་ས་ go sa Rang, Status.
ས	sa	wts_1_34	361	118	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	གོང་ས་ goṅ sa auch ~ mchog, - skyabs mgon
ས	sa	wts_1_34	363	141	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	གོལ་ས་ gol sa auch ’gol sa versteckter Platz; -r
ས	sa	wts_1_34	404	105	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	དགའ་བའི་ས་གཞི་ dga’ ba’i sa gźi Bez. für Frau.
ས	sa	wts_1_34	436	34	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འགས་པའི་ས་བོན་ ’gas pa’i sa bon eine Gruppe
ས	sa	wts_1_34	474	168	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	རྒྱལ་ས་ reyal sa
ས	sa	wts_1_34	474	205	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	རྒྱལ་ས་ rgyal sa Thron, Rang, Herrschaft,
ས	sa	wts_1_34	496	38	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	སྒོམ་ས་ sgom sa \bsgom sa.
ས	sa	wts_1_34	511	142	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	བརརྒྱད་པའི་ས་ brgyad pa’i sa Bez. einer sräavaka-
ས	sa	wts_1_34	514	110	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བསྒོམ་ས་ bsgom sa
ས	sa	wts_1_34	514	176	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བསྒོམ་ས་ bsgom sa auch sgom Sa.
ས	sa	wts_1_34	531	125	4	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ངལ་གསའ་འདན་ས་ nal gso’i ’dun sa auch ñal
ས	sa	wts_1_34	669	131	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཆོ་ལོའི་ས་བོན་ cho lo’i sa bon Bez. für Kauri-
ས	sa	wts_1_34	674	57	4	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཆོས་ཀྱི་འདུན་ས་ chos kyi 'dun sa Bez. für
ས	sa	wts_1_34	698	94	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	འཆག་ས་ 'chag sa auch ’chags sa Weg, Gehweg.
ས	sa	wts_1_34	750	68	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ལྗགས་ས་ ljags sa mit Mantras besprochene
ས	sa	wts_1_34	756	178	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཉ་ཕྱིས་ས་བོན་ fa phyis sa bon Bez. für Perle.
ས	sa	wts_1_34	759	109	4	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཉན་ཐོས་ཀྱི་ས་ an thos kyi sa
ས	sa	wts_1_34	769	36	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཉལ་ས་ nal sa Schlafplatz.
ས	sa	wts_1_34	790	185	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཉེ་ས་ ie sa Nähe; -r nahe bei (dan).
ས	sa	wts_1_34	870	86	5	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཊ་པི་བནྟྷ་ཛི་ས་ཀ་ m pi bantu dzi sa ka eine
ས	sa	wts_1_34	873	201	3	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཏི་མུ་ས་ ti mu sa eine Heilpflanze; Delphinium
ས	sa	wts_1_34	884	37	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	གཏད་ས་ glad sa jmd., dem man etw. an-
ས	sa	wts_1_34	922	206	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	རྟེན་ས་ rten sa Unterstützer.
ས	sa	wts_1_34	958	100	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	སྟོན་ས་ ston sa Aufenthaltsort während des
ས	sa	wts_1_34	969	55	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	བལྟེས་ས་ bltos sa Vergleichsobjekt.
ས	sa	wts_1_34	1006	161	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	ཐུག་ས་ ihug sa
ས	sa	wts_1_34	1006	215	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐུག་ས་ thug sa Berührungspunkt,
ས	sa	wts_1_34	1028	75	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐྲེའུའི་ས་བོན་ the’u’i sa bon Knollenkeim.
ས	sa	wts_1_34	1045	55	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	ཐོབ་གོ་ས་ thob go sa Macht.
ས	sa	wts_1_34	1067	12	3	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	མཐང་ཁབའ་ས། mthon ba’i sa „Stufe des Sehens
ས	sa	wts_1_34	1250	1	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	དོག་ས་ dog sa
ས	sa	wts_1_34	1250	10	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	དོག་ས་ dog sa auch dogs sa.
ས	sa	wts_1_34	1251	1	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	དོགས་ས་ dogs sa
ས	sa	wts_35_51	10	45	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	གདན་ས་ gdan sa
ས	sa	wts_35_51	110	20	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	མདུན་ས་ mdun sa.
ས	sa	wts_35_51	133	1	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འདའ་ས་མེད་པ་ 'da' sa med pa
ས	sa	wts_35_51	133	2	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འདའ་ས་མེད་པ་ 'da' sa med pa nichts anderes
ས	sa	wts_35_51	159	32	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	འདུ་ས་ 'du sa Versammlungsplatz.
ས	sa	wts_35_51	166	45	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	འདུག་ས་ dug sa
ས	sa	wts_35_51	166	76	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འདུག་ས་ dig sa Aufenthaltsort, Sitzplatz.
ས	sa	wts_35_51	179	15	2	historical_pre_campaign_unattributed	independent_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	secure_positional_alignment	secure_complete_span	འདུས་ས་ 'dus sa Versammlungsort.
ས	sa	wts_35_51	205	37	2	historical_pre_campaign_unattributed	not_teaching_evidence	full_token_independent_canonical	ordinary_tibetan_lexical_or_compound	probable_alignment	probable_span	འདོལ་ས་ 'dol sa fruchtbares Feld, fruchtbarer
