volume	page	line	token_index	tibetan_syllable	source_token	proposed_target	general_canonical_tier	general_source_alignment_status	required_signatures	signature_applicability	prior_identity_decision	final_ng_evidence_class	effective_disposition	context_excerpt
wts_1_34	48	61	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀང་ཀ་རི་ kan ka ri ein best. Kristall oder eine
wts_1_34	48	71	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:domain_mismatch	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀང་ཀ་ལ་ kan ka la, auch kam ka la Skelett. - skt.
wts_1_34	48	77	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀང་ཀ་ཤེལ་ kan ka sel ein best. Kristall oder eine
wts_1_34	48	84	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀང་ཀའི་མགོ་ ཅན་ kan ka’i mgo can „die mit dem
wts_1_34	48	91	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:domain_mismatch	none	source_compatible_damaged_context	canonical_target_not_authoritative	ཀང་ཀའི་མཆུ་ kan /%'7 mchu „Schnabel des
wts_1_34	48	99	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀང་ཀིང་ kan kiṅ kin kan.
wts_1_34	48	101	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀང་སྒྲ་ཅན་ kan sgra can „versehen mit dem Laut
wts_1_34	48	107	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀང་བྱ་ kan bya
wts_1_34	48	112	1	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀང་བྱ་ kan bya Kanka-Vogel oder Vogel der Lei-
wts_1_34	53	46	2	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀི་ཀང་ 'ki kan
wts_1_34	53	87	2	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀི་ཀང་ 'ki kan Beiname des Rähu. -- vgl. chın.
wts_1_34	53	97	2	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀི་ཀང་ ki kan
wts_1_34	53	116	2	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀི་ཀང་ ki kan eine Pflanze; vgl. ke’n.
wts_1_34	54	18	2	ཀང	kan	kaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀིང་ཀང་ kiṅ kan, auch kan kiṅ, kan dan kiṅ, rkani
wts_1_34	1150	33	2	ཁང	kban	kbaṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	དུག་ཁང་ dug kban \dugs khaṅ 1.
wts_1_34	275	182	1	ཁོང	kbon	kboṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཁོང་ kbon;
wts_1_34	430	158	2	ང	khan	khaṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	མགོན་།ང་ mgon khan Tempel, Gebetsraum,
wts_1_34	558	165	2	ང	khan	khaṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	རྔ་།ང་ rna khan 1,677¢ khan. Tungkuh.
wts_1_34	276	99	1	ཁོང	khon	khoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_damaged_context	canonical_target_not_authoritative	ཁོང་སྙིང་ khon $/7/77 Fisenkette.
wts_1_34	675	30	2	ཀློང	klon	kloṅ	canonical_independent_strong	boundary_or_damage	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_damaged_context	source_alignment_not_secure	ཆོས་ཀློང་རྙོག་ chos klon ?7709 aufgebracht sein.
wts_1_34	750	127	1	ལྗང	lan	laṅ	canonical_reviewed	secure_transcription_outlier	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	final_ng_target_conflicts_with_general_canonical	ལྗང་ལྔོའི་བུ་ lan sro’ bu npr. ein Rsi, Härita,
wts_1_34	940	152	1	ལྟོང	lton	ltoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ལྟོང་ lton Kerbe, Vertiefung, Nocke; mda’ ~
wts_1_34	940	176	1	ལྟོང	lton	ltoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ལྟོང་གོམས་པ་ lton goms pa mit Pfeilen vertraut,
wts_1_34	940	178	1	ལྟོང	lton	ltoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ལྟོང་ཅན་ lton can Bez. für Pfeil.
wts_1_34	612	58	2	མདོང	mdon	mdoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ལྕགས་མདོང་ lcags mdon
wts_1_34	612	112	2	མདོང	mdon	mdoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ལྕགས་མདོང་ lcags mdon Eisenrohr.
wts_1_34	742	149	4	མེང	min	miṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	རྗེས་བསྒྲུབ་ཀྱི་མེང་ rjes bsgrub kyi min Metapher,
wts_1_34	189	140	2	མཇིང	mjin	mjiṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	སྐེ་མཇིང་ ske mjin Hals.
wts_1_34	716	53	1	མཇིང	mjin	mjiṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	མཇིང་ནབ་ mjin nub
wts_1_34	1067	12	1	མཐང	mthon	mthoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	མཐང་ཁབའ་ས། mthon ba’i sa „Stufe des Sehens
wts_1_34	547	14	2	རྱོང	myon	myoṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	དངོས་རྱོང་ dinos myon persönliche Wahrneh-
wts_1_34	748	107	3	མྐྱོང	myon	myoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	རྗེས་སུ་མྐྱོང་ rjes su myon
wts_1_34	248	148	2	ནིང	nin	niṅ	canonical_feature_composed	structurally_unaligned	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	source_alignment_not_secure	ཁ་ནིང་ kha nin letztes Jahr.
wts_1_34	295	69	4	རང	rin	riṅ	canonical_feature_composed	secure_transcription_outlier	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	final_ng_target_conflicts_with_general_canonical	ཁ་སྒྲ་རུ་རང་ khri sgra vu rin eine langhörnige
wts_1_34	432	14	7	རང	rin	riṅ	canonical_feature_composed	secure_transcription_outlier	SUB n→ṅ	SUB n→ṅ:domain_mismatch	none	source_compatible_not_final_ng_only	final_ng_target_conflicts_with_general_canonical	Hals des Wassergefäßes herum“ (Hev མགན རང་ mgrin rin.
wts_1_34	717	110	2	རང	rin	riṅ	canonical_feature_composed	secure_transcription_outlier	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	final_ng_target_conflicts_with_general_canonical	མཇུག་རང་ mjug rin
wts_1_34	877	195	2	རང	rin	riṅ	canonical_feature_composed	secure_transcription_outlier	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	final_ng_target_conflicts_with_general_canonical	ཏག་རང་ tig rin ein Laut.
wts_1_34	166	136	1	རྐྱོང	rkyon	rkyoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	རྐྱོང་ rkyon pf. Ibrkyans bzw. lbrkyan fut.
wts_1_34	1192	38	3	ཆུང	run	ruṅ	canonical_independent_strong	probable_transcription_outlier	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	final_ng_target_conflicts_with_general_canonical	དུས་སུ་ཆུང་བ་ dus su run ba zeitgemäß, zur
wts_1_34	117	23	4	སྡེང	sden	sdeṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཀློ མི་སྐྱ་སྡེང་ klo mi skya sden npr. ein Volk.
wts_1_34	495	76	1	སྒོང	sgon	sgoṅ	canonical_feature_composed	boundary_or_damage	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_damaged_context	source_alignment_not_secure	སྒོང་ ?sgon ein Instrument; Ball.
wts_1_34	277	28	2	སིང	sin	siṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཁོང་སིང་ khoṅ sin I\khon sen Schlucht.
wts_1_34	392	201	2	ཤང	sin	siṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:domain_mismatch	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	གླུ་ཤང་ gla sin [°2/7 ba.
wts_1_34	772	173	5	ཤང	sin	siṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	9 མའ་ཤང་ Al )72:7/ sin
wts_1_34	819	167	1	སྙིང	sin	siṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	སྙིང་ཁམས་ཆེ་བ་ sin khams che ba unver-
wts_1_34	821	3	1	སྙིང	sin	siṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	སྙིང་རྗེ་བ་ sin rje ba das Mitleiderregende, eine
wts_1_34	821	87	1	སྙིང	sin	siṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	སྙིང་སྟོབས་ sin stobs.
wts_1_34	821	116	1	སྙིང	sin	siṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	སྙིང་སྟོབས་ཅན་ sin stobs can
wts_1_34	821	199	1	སྙིང	sin	siṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	སྙིང་རྡེང་ sin rden 7577/77 gden.
wts_1_34	821	208	1	སྙིང	sin	siṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	སྙིང་སྡོས་ sin sdos auch $77//77 gelos Mut, Aus-
wts_1_34	822	1	1	སྙིང	sin	siṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	སྙིང་ནད་ sin nad
wts_1_34	822	106	1	སྙིང	sin	siṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	སྙིང་པོ་མཁྲེགས་ sin po mkhregs
wts_1_34	822	171	1	སྙིང	sin	siṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	སྙིང་པོ་མཆོག་ sin po mchog eine hohe Zahl.
wts_1_34	822	179	1	སྙིང	sin	siṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	སྙིང་པོ་ཐུགས་ཀྱེ་དབང་ sin po thugs kyi dbaṅ
wts_1_34	823	44	1	སྙིང	sin	siṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	སྙིང་མ་རིངས་པ་་ sin ma rins pa {5/7//) rin.
wts_1_34	824	42	1	སྙིང	sin	siṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	སྙིང་ཤེད་ sin sed Mut.
wts_1_34	989	211	4	ཤང	sin	siṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	ཐང་མ་སྒྲེང་ཤང་ thaṅ ma sgron sin eine Kiefer;
wts_1_34	1004	15	2	ཤང	sin	siṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	ཐང་ཤང་ thin sin ein blauer Farbstoff.
wts_1_34	1275	1	4	སྙིང	sin	siṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	དོམ་མགོ་གླང་སྙིང་ dom mgo glaṅ sin
wts_1_34	528	121	2	སྲོང	spoh	spoṅ	provisional	not_in_general_outlier_queue	SUB h→ṅ	SUB h→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	ངན་སྲོང་བུ་ nan spoh bu Bez. für Venus bzw.
wts_1_34	769	151	2	སྲོང	spon	spoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	ཉལ་སྲོང་ nal spon Bez. für Weisheit.
wts_1_34	77	104	3	སྲང	srun	sruṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	ན་ཏུ་སྲང་བ kun tu srun ba sc > 3
wts_1_34	128	89	2	སྲང	srun	sruṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	དཀོར་སྲང་རྒྱལ་པོ་ dkor srun rgyal po Beiname der
wts_1_34	953	201	1	སྟང	ston	stoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	སྟང་བསང་ ston bsan Vena maxiliaris externa in
wts_1_34	352	8	2	བྲང	than	thaṅ	canonical_independent_strong	secure_transcription_outlier	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	final_ng_target_conflicts_with_general_canonical	གང་བྲང་ gun than npr. eine Gegend in mÑa’-
wts_1_34	811	181	2	ཐང	than	thaṅ	canonical_independent_strong	secure_transcription_outlier	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_dominant_consensus	ready_existing_authority	མཉེས་ཐང་ möes than npr. eine Gegend.
wts_1_34	987	153	1	བྲང	than	thaṅ	canonical_independent_strong	secure_transcription_outlier	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	final_ng_target_conflicts_with_general_canonical	བྲང་ than.
wts_1_34	988	91	1	ཐྲང	than	thaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	ཐྲང་དཀར་ than dkar auch than kar.
wts_1_34	989	229	1	བྲང	than	thaṅ	canonical_independent_strong	secure_transcription_outlier	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_not_final_ng_only	final_ng_target_conflicts_with_general_canonical	བྲང་ཞེ་ than Zu auch than Zwa eine Kopfbe-
wts_35_51	23	1	1	གདུང	odun		canonical_independent_strong	probable_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	"གདུང་ ""odun"
wts_35_51	69	66	3	འབྲང	byun		canonical_feature_composed	secure_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	"བདད་རྩེའི་འབྲང་གནས་ bdud risi'i ""byun gnas"
wts_35_51	379	52	2	ཚང	ishah		canonical_independent_strong	probable_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	ནག་ཚང་ nag ishah Kurzf. für nag po'i tshaṅ.
wts_35_51	421	41	10	སྙིང	sth		canonical_independent_moderate	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	"auch der Himmelsfluß"" (brDa); ha' chn bo ནམ་མཁའི་སྙིང་པོ nam mkha'i sth po auch nam"
wts_35_51	689	69	2	གསུང	gsuṅń		canonical_independent_strong	secure_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	པདྨ་གསུང་ padma gsuṅń cine Mahāyoga-Praxis Ir. -NI'i Hana
wts_35_51	700	55	3	སྟེང	Dach		canonical_independent_strong	probable_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	པུ་ཤུ་སྟེང་ ༼ sten Giebel, Dach eines Pala-
wts_35_51	712	54	1	ཕྱིང	pyih		canonical_independent_strong	secure_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	ཕྱིང་ pyih lphyin.
wts_35_51	799	3	2	རང	Balken		canonical_feature_composed	probable_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	སྤར་རང་ sporröt Balken einer Waage.
wts_35_51	813	40	1	རང	spyan		canonical_feature_composed	probable_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	'རང་དྲང་ཅྲན་ spyan raṅ dran can
wts_35_51	830	78	1	སྤྲོང	halten		provisional	not_in_general_outlier_queue		none	none	source_compatible_damaged_context	no_supported_target	སྤྲོང་ ༡༠༧ halten, greifen.
wts_35_51	871	31	2	ལྤང	bon		provisional	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	ཕ་ལྤང་ phpha bon.
wts_35_51	882	10	2	དོང	Wildschwein		canonical_independent_strong	secure_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	ཕྲག་དོང་ phagrgod Wildschwein; wilder Eber,
wts_35_51	913	53	1	ཕུང	ph		ambiguous	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	ཕུང་གཡོ་བ་ ph g.yoba Verleumdung, Intrige.
wts_35_51	1084	2	1	འཕྲང	phan		provisional	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	"འཕྲང་ ""phan fur. zu Uphen werfen, schleu-"
wts_35_51	1111	15	1	འཕྲང	phran		provisional	not_in_general_outlier_queue		none	none	source_compatible_marker_attached	no_supported_target	འཕྲང་འཕྲེང་ /phran phreṅ Verlangen.
wts_35_51	1050	12	2	གཡང	g.yan	g.yaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	ཕྱུ་གཡང་ phywa g.yan auch phya g.yari Glück;
wts_35_51	1108	42	1	འཕྱོང	phyon	phyoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	"འཕྱོང་ ""phyon"
wts_35_51	1108	76	1	འཕྱོང	phyon	phyoṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	"འཕྱོང་ ""phyon auch 'phyons aufhängen, vgl."
wts_35_51	554	22	1	རྣང	rnan	rnaṅ	canonical_feature_composed	probable_transcription_outlier	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	source_alignment_not_secure	"རྣང་ ""rnan Bereich, Feld, Zwischenraum."
wts_35_51	756	63	2	སྡིང	sdih	sdiṅ	provisional	not_in_general_outlier_queue	SUB h→ṅ	SUB h→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	དཔྱད་སྡིང་བཅུ་གསུམ་ dpyad sdih ben gsum eine
wts_35_51	803	40	1	སྤང	spyah	spyaṅ	ambiguous	not_in_general_outlier_queue	SUB h→ṅ	SUB h→ṅ:applies	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	སྤང་ཀི་ spyah ki auch spyan khu, spyan gu,
wts_35_51	690	45	3	སྙིང	sñiń	sñiṅ	canonical_independent_moderate	not_in_general_outlier_queue	SUB ń→ṅ	SUB ń→ṅ:domain_mismatch	none	source_compatible_not_final_ng_only	canonical_target_not_authoritative	པདྨའི་སྙིང་པོ་ padma''i sñiń po npr. cin Buddha.
wts_8_b	225	5	1	བང	byun		ambiguous	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	"བང་སྔོང་ ""byun son Einkünfte und Ausgaben."
wts_8_b	225	5	2	སྔོང	son		provisional	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	"བང་སྔོང་ ""byun son Einkünfte und Ausgaben."
wts_8_b	284	55	3	བྲེང	rennen		canonical_independent_moderate	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	བྲེངས་སེ་བྲེང་ brenssebreṅ onom. rennen,
wts_8_b	295	33	2	མཐང	mthan		provisional	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	བླ་མཐང་ bla mthan.
wts_8_b	298	28	2	བྱང	Zweitseelentäfelchen		ambiguous	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	བླ་བྱང་ bbla Zweitseelentäfelchen, ein Tä-
wts_8_b	422	19	2	བྲེང	entzweien		canonical_independent_moderate	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	བྲེན་བྲེང་ dbyenbyed entzweien, spalten, tren-
wts_8_b	457	24	2	གོང	Handrücken		canonical_independent_strong	probable_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	འབོལ་གོང་ ''bol Handrücken, Fußrücken.
wts_8_b	473	18	1	འབུང	byun		provisional	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	"འབུང་བཞི་ ""byun bäi auch 'byun ba bäi die vier"
wts_8_b	177	42	1	ཀྱང	byan	byaṅ	canonical_independent_strong	secure_transcription_outlier	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	final_ng_target_conflicts_with_general_canonical	"ཀྱང་མའི་ལྕགས་ ""byan ma'ilcags Eisenplatte."
wts_9_m	31	1	2	ནིང	manin		canonical_feature_composed	secure_transcription_outlier		none	none	source_compatible_no_anchor	no_supported_target	"མ་ནིང་ཕྲ Em"" manin phrag dog ..."
wts_9_m	33	2	2	ཕང	pan		canonical_independent_moderate	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	"མ་ཕང་ ""ma pan feine Spindel."
wts_9_m	252	19	2	རེངས	auchmoren		provisional	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	མོ་རེངས།་ morens auchmoren, mo hreris allein-
wts_9_m	292	12	2	འཕུང	dpun		provisional	not_in_general_outlier_queue		none	none	source_compatible_no_anchor	no_supported_target	དམག་འཕུང་ Tdmag dpun.
wts_9_m	330	13	2	གཡང	g.yan	g.yaṅ	provisional	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	རྨ་གཡང་ནོར་ rma g.yan nor npr. eine Gegend.
wts_9_m	396	50	1	སྤྲང	smran	smraṅ	ambiguous	not_in_general_outlier_queue	SUB n→ṅ	SUB n→ṅ:applies	none	source_compatible_single_anchor	canonical_target_not_authoritative	སྤྲང་ smran.
