volume	page	line	token_index	tibetan_syllable	captured_token	token_start	token_end	preceding_character	following_character	boundary_status	context_excerpt
wts_35_51	100	37	1	མདའ	mda	9	12	 	'	token_boundary_ambiguous	"མདའ་ཆེན་ mda' chen auch — po ""großer Pfeil"","
wts_35_51	100	43	1	མདའ	mda	8	11	 	'	token_boundary_ambiguous	མདའ་ཐམ་ mda' tham
wts_35_51	100	49	1	མདའ	inda	10	14	 	'	token_boundary_ambiguous	མདའ་རྟེན་ inda' rten Bez. für Bogen.
wts_35_51	100	51	1	མདའ	mda	11	14	 	'	token_boundary_ambiguous	མདའ་ལྟོ་བ་ mda' lto ba Bez. für Bogen.
wts_35_51	100	53	1	མདའ	mda	10	13	 	'	token_boundary_ambiguous	མདའ་ལྟོང་ mda' koṅ auch mda'ston Nocke des
wts_35_51	100	64	1	མདའ	inda	9	13	 	'	token_boundary_ambiguous	མདའ་སྟན་ inda' stan Bez. für Bogen.
wts_35_51	100	66	1	མདའ	nnda	11	15	'	'	token_boundary_ambiguous	མདའ་སྟོང་ 'nnda' stoṅ Tinda' Iton.
wts_35_51	100	67	1	མདའ	tinda	10	15	 	'	token_boundary_ambiguous	མདའ་སྟོང་ tinda' stoṅ wüste Talöffnung.
wts_35_51	100	71	1	མདའ	mda	8	11	 	'	token_boundary_ambiguous	མདའ་ཐམ་ mda' tham Rechtsbrief des Armee-
wts_35_51	101	1	1	མདའ	mda	8	11	 	'	token_boundary_ambiguous	མདའ་དར་ mda' dar
wts_35_51	101	2	1	མདའ	mda	8	11	 	'	token_boundary_ambiguous	མདའ་དར་ mda' dar ein Pfeil mit fünffarbigen
wts_35_51	101	16	1	མདའ	mda	9	12	 	'	token_boundary_ambiguous	མདའ་དུག་ mda' dug Pfeilgift.
wts_35_51	101	25	1	མདའ	nda	15	18	 	'	token_boundary_ambiguous	མདའ་སྣུན་བྱེད་ nda' snun byed Bez. für Bogen.
wts_35_51	101	27	1	མདའ	mda	7	10	 	'	token_boundary_ambiguous	མདའ་པ་ mda' pa.
wts_35_51	101	34	1	མདའ	mda	10	13	 	'	token_boundary_ambiguous	མདའ་དཔོན་ mda' dpon ein militārischer Rang,
wts_35_51	101	41	1	མདའ	mda	11	14	 	'	token_boundary_ambiguous	མདའ་བོ་ཆེ་ mda' bo che
wts_35_51	101	62	1	མདའ	mda	10	13	 	'	token_boundary_ambiguous	མདའ་འཕེན་ mda' 'pben t'mda' 1 Bez. für Bo-
wts_35_51	101	66	1	མདའ	mda	13	16	 	'	token_boundary_ambiguous	མདའ་འཕོང་རྭ་ mda' 'phoṅ rwa Platz zum Bo-
wts_35_51	101	70	1	མདའ	mda	11	14	 	'	token_boundary_ambiguous	མདའ་བོ་ཆེ་ mda' bo che Wurfspieß, Spieß.
wts_35_51	102	3	1	མདའ	mda	15	18	 	'	token_boundary_ambiguous	མདའ་སྦྱིན་དུས་ mda' sbyin dus auch mda' sbyin
wts_35_51	102	23	1	མདའ	mda	7	10	 	'	token_boundary_ambiguous	"མདའ་མོ mda' mo ""Taleingang."
wts_35_51	102	27	1	མདའ	nda	9	12	 	'	token_boundary_ambiguous	མདའ་ཅོང་ nda' tsor der oberste Verwalter von
wts_35_51	102	39	1	མདའ	nida	8	12	 	'	token_boundary_ambiguous	མདའ་ཡབ་ nida' yab
wts_35_51	102	40	1	མདའ	mda	10	13	 	'	token_boundary_ambiguous	མདའ་འཛིན་ mda' 'dzin Köcher.
wts_35_51	102	64	1	མདའ	inda	7	11	 	'	token_boundary_ambiguous	མདའ་ཟ་ inda' za Bez. für Bogen.
wts_35_51	103	5	1	མདའ	mda	14	17	 	'	token_boundary_ambiguous	མདའ་ཡི་ཟས་ཅན་ mda' yi zas can Bez. für Bo-
wts_35_51	103	8	1	མདའ	mda	9	12	 	'	token_boundary_ambiguous	མདའ་ཡིག་ mda' yig ein Brief, der mit einem
wts_35_51	103	33	1	མདའ	mda	9	12	 	'	token_boundary_ambiguous	མདའ་སྲི་ mda' sri ein Dämon.
wts_35_51	103	38	1	མདའ	mda	11	14	 	'	token_boundary_ambiguous	མདའ་གསུམ་པ mda' gsum pa Ort, an dem drei
wts_35_51	116	53	3	དམའ	dma	19	22	 	'	token_boundary_ambiguous	མདོ་མི་དམའ་ mdo mi dma' hoch, nicht niedrig.
wts_35_51	120	60	2	མཐའ	mtha	20	24	 	'	token_boundary_ambiguous	མདོངས་མཐའ་ཅན་ mdoṅs mtha' can Bez. für
wts_35_51	130	76	2	བའི	bu	21	23	 	'	token_boundary_ambiguous	འདམ་བའི་བདྲག་པོ་ dam bu' bdag po Beiname
wts_35_51	132	5	1	འདའ	da	6	8	'	'	token_boundary_ambiguous	འདའ་ 'da' pf. Ldas.
wts_35_51	132	46	1	འདའ	da	11	13	 	'	token_boundary_ambiguous	འདའ་ཡེེའུ་ da' yeu
wts_35_51	132	67	1	འདའ	da	7	9	 	'	token_boundary_ambiguous	འདའ་ཁ་ da' kha Todeszeitpunkt.
wts_35_51	132	84	1	འདའ	da	10	12	 	'	token_boundary_ambiguous	འདའ་ཡེའུ་ da' ye'u Bez. für Schafswolle.
wts_35_51	133	1	1	འདའ	da	14	16	'	'	token_boundary_ambiguous	འདའ་ས་མེད་པ་ 'da' sa med pa
wts_35_51	133	2	1	འདའ	da	14	16	'	'	token_boundary_ambiguous	འདའ་ས་མེད་པ་ 'da' sa med pa nichts anderes
wts_35_51	235	17	3	མཁའ	mkha	27	31	 	'	token_boundary_ambiguous	རྡོ་རྗེ་མཁའ་འགྲོ་་ rdo rje mkha' 'gro
wts_35_51	235	48	3	མཁའ	mkha	26	30	 	'	token_boundary_ambiguous	"རྡོ་རྗེ་མཁའ་འགྲོ་ rdo rje mkha' 'gro ""Vajra-Held"","
wts_35_51	235	60	5	མཁའ	mkha	37	41	 	'	token_boundary_ambiguous	(Neb 78) རྡོ་རྗེ་མཁའ་འགྲོ་མ་ rdo rje mkha' 'gro ma Name
wts_35_51	236	56	3	དགའ	dga	27	30	 	’	token_boundary_ambiguous	རྡོ་རྗེ་དགའ་རབ་མོ་ rdo rje dga’ rab mo npr. eine
wts_35_51	240	74	3	དཔའ	dpa	25	28	 	'	token_boundary_ambiguous	རྡོ་རྗེ་དཔའ་རྩལ་ rdo rje dpa' rtsal Beiname des
wts_35_51	243	2	4	དཔའ	dpa	31	34	 	'	token_boundary_ambiguous	རྡོ་རྗེ་སེམས་དཔའ་ rdo rje sems dpa'
wts_35_51	243	4	4	དཔའ	dpa	31	34	 	'	token_boundary_ambiguous	རྡོ་རྗེ་སེམས་དཔའ་ rdo rje sems dpa' npr. eine
wts_35_51	365	39	2	བཟའ	bza	10	13	 	'	token_boundary_ambiguous	ན་བཟའ་ na bza'
wts_35_51	366	1	2	བཟའ	bza	21	24	 	'	token_boundary_ambiguous	ན་བཟའ་འཕྲེང་གསོལ་ na bza' phreṅ gsol
wts_35_51	366	14	2	བཟའ	bza	21	24	 	'	token_boundary_ambiguous	ན་བཟའ་འཕྲེང་གསོལ་ na bza' 'phreṅ gsol npr. ein
wts_35_51	378	3	2	པོའི	po	19	21	 	'	token_boundary_ambiguous	ནག་པོའི་རྩ་ལག་ nag po' rtsa lag auch nag pa'i
wts_35_51	378	69	3	མཐའ	mitha	25	30	 	'	token_boundary_ambiguous	ནག་ཕྱོགས་མཐའ་ nag phyogs mitha' Bez. für den des Yama (Neb 85).
wts_35_51	381	2	3	མཐའ	mtha	22	26	 	'	token_boundary_ambiguous	ནགས་ཀྱི་མཐའ་ nags kyi mtha'
wts_35_51	381	8	3	མཐའ	mtha	22	26	 	'	token_boundary_ambiguous	ནགས་ཀྱི་མཐའ་ nags kyi mtha' Inags mtha'.
wts_35_51	382	5	2	མཐའ	mtha	14	18	 	'	token_boundary_ambiguous	ནགས་མཐའ་ nags mtha' Kurzf. für nags kyi
wts_35_51	382	44	3	དགའ	dga	19	22	 	’	token_boundary_ambiguous	ནགས་ན་དགའ་ nags na dga’.
wts_35_51	402	39	2	གཟའ	gza	13	16	 	'	token_boundary_ambiguous	ནང་གཟའ་ nani gza'
wts_35_51	402	66	2	གཟའ	gza	12	15	 	'	token_boundary_ambiguous	ནང་གཟའ་ naṅ gza' ein Planet, entweder Sa-
wts_35_51	410	54	3	མངའ	ma	20	22	 	'	token_boundary_ambiguous	ནད་མི་མངའ་བ་ nad mi ma' ba.
wts_35_51	418	1	2	མཁའ	mkbha	12	17	 	'	token_boundary_ambiguous	ནམ་མཁའ་ nam mkbha'
wts_35_51	418	48	2	མཁའ	mkha	12	16	 	'	token_boundary_ambiguous	ནམ་མཁའ་ Nam mkha'
wts_35_51	419	1	2	མཁའ	mkbha	19	24	 	'	token_boundary_ambiguous	ནམ་མཁའ་སྐྲ་ཅན་ nam mkbha' skra can
wts_35_51	419	41	2	མཁའ	mkha	17	21	 	'	token_boundary_ambiguous	ནམ་མཁའ་ལྔིང་ nam mkha' ldiṅ
wts_35_51	419	45	2	པ	mkha	17	21	 	'	token_boundary_ambiguous	གོས་པ་མེད་པ་ nam mkha' ltar chags pa med
wts_35_51	420	1	2	མཁའ	mkha	21	25	 	'	token_boundary_ambiguous	ནམ་མཁའ་སྲར་འཛིན་ nam mkha' sbar 'dzin
wts_35_51	420	16	2	མཁའ	mkha	21	25	 	'	token_boundary_ambiguous	ནམ་མཁའ་སྤར་འཛིན་ nam mkha' sbar 'dzin npr.
wts_35_51	420	19	2	མཁའ	mkha	17	21	 	'	token_boundary_ambiguous	ནམ་མཁའ་མཛོད་ nam mkha' mdzod auch nam
wts_35_51	420	35	2	མཁའ	mkha	21	25	 	'	token_boundary_ambiguous	"ནམ་མཁའ་ལ་འགྲོ་བ་ nam mkha' la 'gro ba ""im"
wts_35_51	422	64	3	མཐའ	mtha	24	28	 	'	token_boundary_ambiguous	ནམ་མཁའི་མཐའ་ nam mkha'i mtha' Yndlosig-
wts_35_51	482	7	2	པའི	bu	19	21	 	'	token_boundary_ambiguous	ར་པའི་ལཁེ་ཤིང་ nor bu' 'khri siṅ Bez. für Ko-
wts_35_51	500	33	2	གཏའ	gta	14	17	 	'	token_boundary_ambiguous	གནམ་གཏའ་ gnam gta' ein Ritual zur Scha-
wts_35_51	504	56	2	སའི	sa	18	20	 	'	token_boundary_ambiguous	"གནམ་སའི་བདག་ gnam sa' bdag ""Herr von"
wts_35_51	505	8	1	གནའ	gna	5	8	 	'	token_boundary_ambiguous	གནའ་ gna' früher, vorig, ursprünglich; in alter
wts_35_51	520	39	2	བཅའ	bca	14	17	 	'	token_boundary_ambiguous	གནས་བཅའ་ gras bca' fut. zu Ignas cha'.
wts_35_51	525	52	4	བཅའ	bca	30	33	 	'	token_boundary_ambiguous	གནས་པར་དམ་བཅའ་བ་ gnas par dam bca' ba
wts_35_51	543	38	1	མནའ	mna	5	8	 	'	token_boundary_ambiguous	མནའ་ mna' Eid, Gelübde; — skyel, — rgyag,
wts_35_51	543	44	1	མནའ	mna	5	8	 	'	token_boundary_ambiguous	མནའ་ mna'
wts_35_51	544	39	1	མནའ	mna	7	10	 	'	token_boundary_ambiguous	མནའ་མ་ mna' ma Schwiegertochter, Braut; ~
wts_35_51	552	39	2	བའི	ba	17	19	 	'	token_boundary_ambiguous	རྣ་བའི་དཔྱིད་ ma ba' dpyid Bez. für Ohrring,
wts_35_51	558	1	3	མངའ	mia	27	30	 	'	token_boundary_ambiguous	རྣམ་རྒྱལ་མངའ་བ་ rnam rgyal mia' ba
wts_35_51	558	5	2	རྒྱལ	rgyalmma	21	29	 	'	token_boundary_ambiguous	རྣམ་རྒྱལ་མངའ་བ་ rnam rgyalmma' ba \rnam par
wts_35_51	574	33	5	མངའ	ma	36	38	 	'	token_boundary_ambiguous	རྣམ་པར་རྒྱལ་བ་མངའ་ mam par reyal ba ma'
wts_35_51	611	59	6	མཐའ	mtha	46	50	 	'	token_boundary_ambiguous	Spitze. རྣོན་གྱི་ལྷ་ས་མཐའ་འོག་ rnon gi lha sa mtha' 'og
wts_35_51	616	58	2	འགའ	ga	12	14	 	'	token_boundary_ambiguous	སྣ་འགའ་ sna ga' mannigfache, einige.
wts_35_51	619	35	3	མཁའ	mkha	19	23	 	'	token_boundary_ambiguous	"སྣ་ནམ་མཁའ་ sna nam mkha' ""Himmelfahrts-"
wts_35_51	621	59	3	གཡའ	g.ya	19	23	 	'	token_boundary_ambiguous	སྣ་ཚ་གཡའ་ sna tsha g.ya' (zw.).
wts_35_51	629	35	3	དགའ	dga	22	25	 	’	token_boundary_ambiguous	སྙྣག་ཚ་དགའ་ snag tsha dga’ Tintenfaß.
wts_35_51	633	41	2	མཐའ	mtha	19	23	 	'	token_boundary_ambiguous	སྣང་མཐའ་ཡས་པ་ snaṅ mtha' yas pa \snaṅ ba
wts_35_51	636	31	2	བའི	ba	18	20	 	'	token_boundary_ambiguous	སྣང་བའི་ཁུང་ snaṅ ba' khuṅ Tenster, Tür.
wts_35_51	636	41	2	བའི	ba	22	24	 	'	token_boundary_ambiguous	སྣང་བའི་མུ་ཁྱུད་ snaṅ ba' mn khyud Bez. für
wts_35_51	645	41	2	དགའ	dga	15	18	 	’	token_boundary_ambiguous	སྣུམ་དགའ་ snum dga’ Butterlampe, Leuchte.
wts_35_51	653	39	2	ཞིའི	Zi	28	30	 	'	token_boundary_ambiguous	སྣྲེལ་ཞིའི་སྙོམས་པར་་ snrel Zi' sñoms par
wts_35_51	683	4	2	མའི	ma	17	19	 	'	token_boundary_ambiguous	པད་མའི་དྲག་ ppad ma' dgra dgra.
wts_35_51	686	80	2	མཁའ	mkha	23	27	 	'	token_boundary_ambiguous	པདྨ་མཁའ་འགྲོ་མ་ padina mkha' 'gro ma Name
wts_35_51	721	4	1	དཔའ	dpa	5	8	 	'	token_boundary_ambiguous	དཔའ་ dpa'.
wts_35_51	721	46	1	དཔའ	dpa	5	8	 	'	token_boundary_ambiguous	དཔའ་ dpa'
wts_35_51	722	1	1	དཔའ	dpa	10	13	 	'	token_boundary_ambiguous	དཔའ་བཀོང་ dpa' bkoṅ
wts_35_51	722	15	1	དཔའ	dpa	10	13	 	'	token_boundary_ambiguous	དཔའ་བཀོང་ dpa' bkoṅ Ispa bkon.
wts_35_51	722	16	1	དཔའ	dpa	9	12	 	'	token_boundary_ambiguous	དཔའ་སྐད་ dpa' skad Heldengeschrei.
wts_35_51	722	22	1	དཔའ	dpa	7	10	 	'	token_boundary_ambiguous	དཔའ་ཁ་ dpa' kha Heldenkraft.
wts_35_51	722	27	1	དཔའ	dpa	10	13	 	'	token_boundary_ambiguous	དཔའ་ཁྲོམ་ dpa' khrom Heldenversammlung,
wts_35_51	722	42	1	དཔའ	dpa	10	13	 	'	token_boundary_ambiguous	དཔའ་གཏུམ་ dpa' gtum
wts_35_51	722	43	1	དཔའ	dpa	10	13	 	'	token_boundary_ambiguous	དཔའ་རྒོད་ dpa' rgod.
wts_35_51	722	48	1	དཔའ	dpa	8	11	 	'	token_boundary_ambiguous	དཔའ་ངར་ dpa' ñar Mut, Tapferkeit,
wts_35_51	722	50	1	དཔའ	dpa	13	16	 	'	token_boundary_ambiguous	དཔའ་རྔམས་ཆེ་ dpa' rnams che furchterregend.
wts_35_51	722	52	1	དཔའ	dpa	9	12	 	'	token_boundary_ambiguous	དཔའ་ཆེན་ dpa' chen Kurzf. für dpa' bo chen po.
wts_35_51	722	73	1	དཔའ	dpa	9	12	 	'	token_boundary_ambiguous	དཔའ་གཏམ་ dpa' gtam Heldenrede.
wts_35_51	722	78	1	དཔའ	dpa	10	13	 	'	token_boundary_ambiguous	དཔའ་གཏུམ་ dpa' gtum zornig.
wts_35_51	723	1	1	དཔའ	dpa	10	13	 	'	token_boundary_ambiguous	དཔའ་རྟུལ་ dpa' rtul
wts_35_51	723	2	1	དཔའ	dpa	10	13	 	'	token_boundary_ambiguous	དཔའ་རྟུལ་ dpa' rtul Heldenmut.
wts_35_51	723	8	1	དཔའ	dpa	9	12	 	'	token_boundary_ambiguous	དཔའ་ལྟང་ dpa' lta Heldentum.
wts_35_51	723	21	1	དཔའ	dpa	19	22	 	'	token_boundary_ambiguous	དཔའ་བརྟན་དམག་དཔོན་ dpa' brtan dmag dpon
wts_35_51	723	24	1	དཔའ	dpa	10	13	 	'	token_boundary_ambiguous	དཔའ་ཐལ་བ་ dpa' thal ba zu heldenhaft.
wts_35_51	723	26	1	དཔའ	dpa	9	12	 	'	token_boundary_ambiguous	དཔའ་ཐུལ་ dpa' thul Held.
wts_35_51	723	41	1	དཔའ	dpa	13	16	 	'	token_boundary_ambiguous	དཔའ་བའི་གིང་ dpa' ba'i giṅ
wts_35_51	723	45	1	དཔའ	dpa	8	11	 	'	token_boundary_ambiguous	དཔའ་དམ་ dpa' dam Bez. für Schwert.
wts_35_51	723	47	1	དཔའ	dpa	8	11	 	'	token_boundary_ambiguous	དཔའ་དར་ dpa' dar Heldenschärpe, Heldenor-
wts_35_51	723	56	1	དཔའ	dpa	11	14	 	'	token_boundary_ambiguous	དཔའ་གདེངས་ dpa' gdeṅs Heldenmut.
wts_35_51	723	58	1	དཔའ	dpa	13	16	 	'	token_boundary_ambiguous	དཔའ་རྡོ་རྗེ་ dpa' rdo rje Beiname Samvaras.
wts_35_51	723	60	1	དཔའ	dpa	9	12	 	'	token_boundary_ambiguous	དཔའ་སྡེ་ dpa' sde Heer.
wts_35_51	723	64	1	དཔའ	dpa	9	12	 	'	token_boundary_ambiguous	དཔའ་ནུས་ dpa' nus Heldenhaftigkeit.
wts_35_51	723	69	1	དཔའ	dpa	13	16	 	'	token_boundary_ambiguous	དཔའ་བའི་གིང་ dpa' ba'i giṅ eine Gruppe von
wts_35_51	724	1	1	དཔའ	dpa	15	18	 	'	token_boundary_ambiguous	དཔའ་བར་འགྲོ་བ་ dpa' bar 'gro ba
wts_35_51	724	2	1	དཔའ	dpa	15	18	 	'	token_boundary_ambiguous	དཔའ་བར་འགྲོ་བ་ dpa' bar 'gro ba.
wts_35_51	724	22	1	དཔའ	dpa	8	11	 	'	token_boundary_ambiguous	དཔའ་བོ་ dpa' bo.
wts_35_51	724	44	1	དཔའ	dpa	8	11	 	'	token_boundary_ambiguous	དཔའ་བོ་ dpa' bo
wts_35_51	725	1	1	དཔའ	dpa	16	19	 	'	token_boundary_ambiguous	"དཔའ་བོ་ཁྲོ་འབར་ dpa' bo khro ""bar"
wts_35_51	725	47	1	དཔའ	dpa	17	20	 	'	token_boundary_ambiguous	དཔའ་བོ་ཐོད་པའི་་ dpa' bo thod pa'i
wts_35_51	726	1	1	དཔའ	dpa	19	22	 	'	token_boundary_ambiguous	དཔའ་བོ་དུར་ཁློད་་་ dpa' bo dur khrod
wts_35_51	726	8	1	དཔའ	dpa	16	19	 	'	token_boundary_ambiguous	"དཔའ་བོ་འབྲུ་ལྔ་ dpa' bo 'bru lha ""die fünf heroi-"
wts_35_51	726	20	1	དཔའ	dpa	15	18	 	'	token_boundary_ambiguous	དཔའ་བོ་ཧུམ་རི་ dpa' bo hum ri npr. Berg einer
wts_35_51	726	23	1	དཔའ	dpa	15	18	 	'	token_boundary_ambiguous	དཔའ་བོའི་རྒྱད་ dpa' bo'i rgyud Beiname Visnus.
wts_35_51	726	25	1	དཔའ	dpa	18	21	 	'	token_boundary_ambiguous	དཔའ་བོའི་རྡོ་རྗེ་ dpa' bo'i rdo rje npr. der König
wts_35_51	726	31	1	དཔའ	dpa	14	17	 	'	token_boundary_ambiguous	དཔའ་བོའི་སྡེ་ dpa' bo'i sde npr. der König Vīra-
wts_35_51	726	41	1	དཔའ	dpa	10	13	 	'	token_boundary_ambiguous	དཔའ་མཛངས་ dpa' mdzaṅs
wts_35_51	726	42	1	དཔའ	dpa	10	13	 	'	token_boundary_ambiguous	དཔའ་བྱེད་ dpa' byed npr. ein Begleiter Isvaras.
wts_35_51	726	44	1	དཔའ	dpa	8	11	 	'	token_boundary_ambiguous	དཔའ་མོ་ dpa' mo.
wts_35_51	726	53	1	དཔའ	dpa	9	12	 	'	token_boundary_ambiguous	དཔའ་རྩལ་ dpa' rtsal Tapferkeit; Mut und Ge-
wts_35_51	727	1	1	དཔའ	dpa	9	12	 	'	token_boundary_ambiguous	དཔའ་ཞུམ་ dpa' zum
wts_35_51	727	2	1	དཔའཞུམ	dpa	8	11	 	'	token_boundary_ambiguous	དཔའཞུམ་ dpa' zum mutlos, verängstigt.
wts_35_51	727	15	1	དཔའ	dpa	8	11	 	'	token_boundary_ambiguous	དཔའ་ཟླ་ dpa' zla Stellvertreter eines Generals.
wts_35_51	727	17	1	དཔའ	dpa	9	12	 	'	token_boundary_ambiguous	དཔའ་གཟས་ dpa' gzas Militärdienst.
wts_35_51	727	22	1	དཔའ	dpa	10	13	 	'	token_boundary_ambiguous	དཔའ་གཡུལ་ dpa' g.yul Fest.
wts_35_51	727	26	1	དཔའ	dpa	8	11	 	'	token_boundary_ambiguous	དཔའ་རི་ dpa' ri npr. eine Gegend in A-mdo.
wts_35_51	727	31	1	དཔའ	dpa	11	14	 	'	token_boundary_ambiguous	དཔའ་རློམས་ dpa' rloms Heldenhaftigkeit,
wts_35_51	727	35	1	དཔའ	dpa	9	12	 	'	token_boundary_ambiguous	དཔའ་ལུང་ dpa' luṅ.
wts_35_51	727	41	1	དཔའ	dpa	8	11	 	'	token_boundary_ambiguous	དཔའ་ཤི་ dpa' si Tpag st.
wts_35_51	732	41	2	དགའ	dga	14	17	 	’	token_boundary_ambiguous	དཔལ་དགའ་ dpal dga’ Bez. für eine blaue Sec-
wts_35_51	734	50	3	དགའ	dga	23	26	 	’	token_boundary_ambiguous	པལ་ལན་དགའ་བ་ dpal ldan dga’ ba npr. ein
wts_35_51	740	35	2	གཉེན	g	16	17	 	ħ	adjacent_transliteration_glyph_uncaptured	དཔུང་གཉེན་ dpuṅ għen Freund, Beschützer,
wts_35_51	758	1	1	དཔྱའ	dpya	6	10	 	'	token_boundary_ambiguous	དཔྱའ་ dpya'
wts_35_51	758	5	1	དཔྱའ	dpya	6	10	 	'	token_boundary_ambiguous	དཔྱའ་ dpya' ↑ dpya.
wts_35_51	797	40	3	མཐའ	mtha	27	31	 	'	token_boundary_ambiguous	སྤོབས་པ་མཐའ་ཡས་པ་ spobs pa mtha' yas pa.
wts_35_51	798	10	2	གཏའ	gta	15	18	 	'	token_boundary_ambiguous	སྤོམ་གཏའ་ spom gta' cin Ritual.
wts_35_51	804	47	2	མོའི	mo	23	25	 	'	token_boundary_ambiguous	"སྤང་མོའི་མགོ་ཅན་ spyaṅ mo' mgo can ""die mit"
wts_35_51	826	22	5	མདའ	mda	40	43	 	'	token_boundary_ambiguous	སྤྱི་ཡི་བྲག་ལ་མདའ་བྲུག་ spyi yi brag la mda' brug
wts_35_51	827	26	1	སྤྱིའི	spy	13	16	 	ř	adjacent_transliteration_glyph_uncaptured	སྤྱིའི་ཚུགས་ spyři tshugs lspyi'n tshugs.
wts_35_51	846	7	3	མདའ	mda	24	27	 	'	token_boundary_ambiguous	སྤྲིན་ཀྱི་མདའ་ sprin gi mda' Bez. für Blitz-
wts_35_51	849	14	3	དགའ	dga	22	25	 	’	token_boundary_ambiguous	སྤྲིན་ལ་དགའ་ sprin la dga’ Bez. für Pfau.
wts_35_51	859	24	2	དགའ	dga	15	18	 	’	token_boundary_ambiguous	སྤྲོ་དགའ་ spro dga’ Freude.
wts_35_51	859	28	2	དགའ	dga	18	21	 	’	token_boundary_ambiguous	སྤྲོ་དགའ་ཅན་ spro dga’ can Bez. für den Monat
wts_35_51	868	76	1	ཕ	phanmtha	9	17	 	'	token_boundary_ambiguous	ཕ་མཐྲའུ་ phanmtha' dasandere Ende, die andere
wts_35_51	869	2	2	མཐའ	mtha	22	26	 	'	token_boundary_ambiguous	ཕ་མཐའ་སྒྲོལ་བྱེད་ pha mtha' sgrol byed
wts_35_51	869	3	2	མཐའ	mtha	22	26	 	'	token_boundary_ambiguous	ཕ་མཐའ་སྒྲོལ་བྱེད་ pha mtha' sgrol byed Bez. für
wts_35_51	869	6	2	མཐའ	mtha	15	19	 	'	token_boundary_ambiguous	ཕ་མཐའ་མེད་ pha mtha' med grenzenlos, end-
wts_35_51	926	51	2	བའི	ba	23	25	 	'	token_boundary_ambiguous	ཕུལ་བའི་བཏུང་ཕོར་ phul ba' btuṅ phor eine
wts_35_51	935	16	3	བཟའ	bza	23	26	 	'	token_boundary_ambiguous	ཕྲོ་གྱོང་བཟའ་ pho gyoṅ bza' npr. eine weibliche
wts_35_51	939	32	1	ཕོ	ba	14	16	 	'	token_boundary_ambiguous	ཕོ་བའི་ནད་ ༼ཿ ba' nad tpho nad.
wts_35_51	943	33	3	བཟྲའ	bza	21	24	 	'	token_boundary_ambiguous	ཕོ་ཡོང་བཟྲའ་ pho yoṅ bza' auch pho yoṅ gza',
wts_35_51	962	7	2	མདའ	mda	15	18	 	'	token_boundary_ambiguous	ཕྱག་མདའ་ phyag mda' Pfeil bzw. Gewehr.
wts_35_51	962	17	2	མདའ	mda	20	23	 	'	token_boundary_ambiguous	ཕྱག་མདའ་སྒེལ་ phyag mda' skyel Zeichen ge-
wts_35_51	981	36	2	མཐའ	mtha	14	18	 	'	token_boundary_ambiguous	ཕྱི་མཐའ་ phyi mtha' Zukunft.
wts_35_51	988	43	3	མཐའ	mtha	23	27	 	'	token_boundary_ambiguous	ཕྱེ་མའེ་མཐའ་ phyi ma'i mtha' äußerste Grenze;
wts_35_51	990	66	2	གཟའ	gza	14	17	 	'	token_boundary_ambiguous	"ཕྱི་གཟའ་ phyi gza' ""äußerer Planer"", einer der"
wts_35_51	1030	28	2	མའི	ma	22	24	 	'	token_boundary_ambiguous	ཕྱི་མའི་རྒྱལ་པོ་ phye ma' rgyal po eine Pflanze,
wts_35_51	1043	46	2	མཐའ	mtha	18	22	 	'	token_boundary_ambiguous	ཕྱོགས་མཐའ་ phyogs mtha'
wts_35_51	1076	28	1	དཔྱའ	dphya	6	11	 	'	token_boundary_ambiguous	དཔྱའ་ dphya' tdpya.
wts_35_51	1085	1	2	མདའ	mda	17	20	 	'	token_boundary_ambiguous	འཕང་མདའ་རུ་ phaṅ mda' ru
wts_35_51	1085	14	2	དམའ	dma	14	17	 	'	token_boundary_ambiguous	འཕང་དམའ་ phaṅ dma' tief,
wts_35_51	1100	2	2	ཆེ	mda	5	8	 	'	token_boundary_ambiguous	"ཆེ 2 mda' 'phans te ~ pa po ""ein Pfeil ist abge-"
wts_35_51	1104	8	1	འཕྱའ	phya	10	14	 	'	token_boundary_ambiguous	འཕྱའ་བཞད་ phya' bzad spöttisches Gelächter;
wts_35_51	1112	8	1	འཕྲའ	phra	10	14	 	'	token_boundary_ambiguous	འཕྲའ་དོག་ phra' dog Tphrag dog.
wts_35_51	1112	9	1	འཕྲའ	phra	9	13	'	'	token_boundary_ambiguous	འཕྲའ་མ་ 'phra' ma Tphra ma.
wts_35_51	1120	47	2	བའི	ba	22	24	 	'	token_boundary_ambiguous	འཕྲུལ་བའི་མེག་ 'phrul ba' mig auch — can Bez.
wts_8_b	54	15	2	འགའ	ga	13	15	'	'	token_boundary_ambiguous	བར་འགའ་ bar 'ga' manchmal.
wts_8_b	56	7	2	གཏའ	gta	12	15	 	'	token_boundary_ambiguous	བར་གཏའ་ bar gta' [rituell] Pfand für den Zwi-
wts_8_b	66	1	2	གཟའ	gza	12	15	 	'	token_boundary_ambiguous	བར་གཟའ་ bar gza'
wts_8_b	66	5	2	གཟའ	gza	12	15	 	'	token_boundary_ambiguous	བར་གཟའ་ bar gza' einer der vier Planeten Sa-
wts_8_b	72	1	2	མཁའ	mtha	12	16	 	'	token_boundary_ambiguous	བས་མཁའ་ bas mtha'
wts_8_b	72	38	1	བས	basmtha	9	16	 	'	token_boundary_ambiguous	བས་མཐའྲ་ basmtha' abgelegener Ort, Einsam-
