change_type	volume	page	line	token_index	tibetan_syllable	source_latin_token	old_target	new_target	old_category	new_category	compatible_anchor_count	context_excerpt
target_changed	wts_1_34	695	99	2	སྔོང	sdon	sdoṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	མཆོད་སྔོང་ mchod sdon
target_changed	wts_1_34	696	1	2	སྔོང	sdon	sdoṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	མཆོད་སྔོང་ཅན་ mchod sdon can
target_changed	wts_1_34	696	13	2	སྔོང	sdon	sdoṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	མཆོད་སྔོང་ཅན་ mchod sdon can Bez. für Was-
target_changed	wts_1_34	699	12	2	འཆང	bzun	bzuṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	འཆང་བཟུང་ (9) bzun Tchan bzun.
target_changed	wts_1_34	699	12	3	བཟུང	Tchan	Tchaṅ		source_compatible_marker_attached	source_compatible_marker_attached	0	འཆང་བཟུང་ (9) bzun Tchan bzun.
target_changed	wts_1_34	699	13	3	བངས	Tchan	Tchaṅ		source_compatible_marker_attached	source_compatible_marker_attached	0	འཆང་བྱ་བངས་ 'chaṅ bzuns Tchan bzun.
category_changed	wts_1_34	703	193	1	འཆེང	chin	chiṅ	chiṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	འཆེང་ཀྱིམ་ chin khyim.
category_changed	wts_1_34	703	199	1	འཆེང	chin	chiṅ	chiṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	འཆེང་སྒྲིགས་ 'chin sgrigs Vereinbarung.
category_changed	wts_1_34	704	21	1	འཆེང	chin	chiṅ	chiṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	འཆེང་བ་ཀུན་ལྡན་ chin ba kun ldan Bez. für
category_changed	wts_1_34	704	35	1	འཆེང	chin	chiṅ	chiṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	འཆེང་བ་གསུམ་ 'chin ba gsum die drei Fesseln:
category_changed	wts_1_34	704	72	1	འཆེང	chin	chiṅ	chiṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	འཆེང་ཞགས་ chin Zags Schlinge.
category_changed	wts_1_34	704	78	1	འཆེང	chin	chiṅ	chiṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	འཆེང་བླཟླམ་གནང་ 'chin bzlum gnaṅ vermitteln,
target_changed	wts_1_34	704	85	2	སྔང	san	saṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	འཆིང་སྔང་ chiṅ san Tchin san.
target_changed	wts_1_34	707	122	2	མདང	mdon	mdoṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཇ་མདང་ ja mdon auch ja ldon Butterfaß, um
category_changed	wts_1_34	716	53	1	མཇིང	mjin	mjiṅ	mjiṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	མཇིང་ནབ་ mjin nub
target_changed	wts_1_34	717	1	2	སྙིང	shin	shiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	མཇུག་སྙིང་ mjug shin
category_changed	wts_1_34	717	110	2	རང	rin	riṅ	riṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	མཇུག་རང་ mjug rin
target_changed	wts_1_34	717	4	2	སྙང	sin	siṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	"མཇུག་སྙང་ ming sin auch ""ug säin Herzstück"
target_changed	wts_1_34	720	3	2	ལྔང	ljan	ljaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	འཇམ་ལྔང་འདབ་ལྡན་ am ljan ’dab ldan Bez. für
target_changed	wts_1_34	724	164	3	རྐྱང	rgyan	rgyaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	འཇིག་རྟེན་རྐྱང་ཕན་ ig rten rgyan phan
target_changed	wts_1_34	724	212	3	རྐྱང	rgyan	rgyaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	འཇིག་རྟེན་རྐྱང་ཕན་ ig rten rgyan phan auch ’jig
category_changed	wts_1_34	731	190	3	རུང	run	ruṅ	ruṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	འཇིགས་སུ་རུང་བ་ gs su run ba [ ?/0$ run.
category_changed	wts_1_34	742	149	4	མེང	min	miṅ	miṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	2	རྗེས་བསྒྲུབ་ཀྱི་མེང་ rjes bsgrub kyi min Metapher,
target_changed	wts_1_34	743	75	2	གདང	gdun	gduṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	རྗེས་གདང་ rjes gdun 1765 su gdun.
category_changed	wts_1_34	748	107	3	མྐྱོང	myon	myoṅ	myoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	རྗེས་སུ་མྐྱོང་ rjes su myon
target_changed	wts_1_34	748	84	3	འབྲང	bren	breṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	རྫཾས་སུ་འབྲང་ rjes su bren Trjes su ’bran.
target_changed	wts_1_34	750	101	1	ལྗང	han	haṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ལྗང་ལྔོའི་བུ་ han sho’i bu
category_changed	wts_1_34	750	127	1	ལྗང	lan	laṅ	laṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ལྗང་ལྔོའི་བུ་ lan sro’ bu npr. ein Rsi, Härita,
target_changed	wts_1_34	750	176	1	ལྗང	ljan	ljaṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ལྗང་ཚགས་ ljan tshags Sieb.
target_changed	wts_1_34	750	181	1	ལྗང	han	haṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ལྗང་ཡུལ་ han yul jan.
target_changed	wts_1_34	750	187	1	ལྗང	han	haṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ལྗང་ལོ་ han lo alttib. für t/can lo 2 Haarlocke.
target_changed	wts_1_34	750	192	1	ལྔང	lan	laṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ལྔང་སེར་ཅན་ lan ser can Bez. für Dürvä-Gras.
disappeared	wts_1_34	750	80	1	ལྗང	Dan	Daṅ		source_compatible_insufficient_evidence			"ལྗང་ Dan ""jan."
target_changed	wts_1_34	750	88	1	ལྗང	han	haṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ལྗང་ཁ་ han khn.
category_changed	wts_1_34	769	151	2	སྲོང	spon	spoṅ	spoṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	2	ཉལ་སྲོང་ nal spon Bez. für Weisheit.
category_changed	wts_1_34	769	45	2	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཉལ་སློང་ al slon Bez. für Weisheit.
category_changed	wts_1_34	77	104	3	སྲང	srun	sruṅ	sruṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ན་ཏུ་སྲང་བ kun tu srun ba sc > 3
category_changed	wts_1_34	772	173	5	ཤང	sin	siṅ	siṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	9 མའ་ཤང་ Al )72:7/ sin
target_changed	wts_1_34	772	228	3	ཤང	Sin	Siṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཉ མའ་ཤང་ ni ma’ Sin eine Pflanze.
target_changed	wts_1_34	780	190	1	ཉུང	nun	nuṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཉུང་ཀར་ nun kar [/7//77.4 kar.
target_changed	wts_1_34	787	13	3	གདང	gdun	gduṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཉེ་བར་གདང་བ་ fie bar gdun ba starke Schmer-
category_changed	wts_1_34	787	200	3	བྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ཉེ་བར་བྱང་ fie bar byun hinausgehen.
category_changed	wts_1_34	793	196	2	བྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ཉེས་བྱང་ fies byun Verbrechen.
disappeared	wts_1_34	80	116	3	ལྗང	ldan	ldaṅ		source_compatible_insufficient_evidence			ཀུན་ནས་ལྗང་བ་ kun nas ldan ba; vgl. \kun nas lari
disappeared	wts_1_34	80	126	3	དྲང	dran	draṅ		source_compatible_insufficient_evidence			ཀུན་ནས་དྲང་པོ་ kun nas dran po (zw.). ;
target_changed	wts_1_34	801	53	2	ཤང	Sin	Siṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གཉའ་ཤང་གང་ཅམ་ལྟ་བ་ gia’ Sin gaṅ tsam lta ba
target_changed	wts_1_34	814	160	1	སྙང	shan	shaṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙང་སྙོང་ shan sion sinnlos, 111111061༽༣61110,
target_changed	wts_1_34	817	219	4	ལྟོང	h	ṅ		source_compatible_structure_mismatch	source_compatible_damaged_context	0	སྙན་ལྟོང་ san //90/7 hören, erfahren.
target_changed	wts_1_34	819	152	1	སྙིང	snin	sniṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙིང་ཀ་ snin ka Isnin ga.
category_changed	wts_1_34	819	167	1	སྙིང	sin	siṅ	siṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	3	སྙིང་ཁམས་ཆེ་བ་ sin khams che ba unver-
target_changed	wts_1_34	819	36	1	སྙིང	sun	suṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙིང་ sun.
category_changed	wts_1_34	82	132	3	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀུན་ནས་སློང་བ་ kun nas slon ba, Kurzf. \kun slon.
category_changed	wts_1_34	82	157	3	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀུན་ནས་སློང་བ་པོ་ kun nas slon ba po „der Erhe-
target_changed	wts_1_34	820	105	3	སྙིང	chn	chṅ		source_compatible_structure_mismatch	source_compatible_damaged_context	0	སྙིང་ཁཆུ་བ་ $77/7 ’chn ba unglücklich, beküm-
target_changed	wts_1_34	820	25	1	སྙིང	snin	sniṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙིང་གི་ཡན་ལག་འགྲམས་ snin gi yan lag ’grams
target_changed	wts_1_34	820	41	1	སྙིང	sun	suṅ		source_compatible_structure_mismatch	source_compatible_damaged_context	0	སྙིང་གློགས་ sun 07095 Herzensfreund, enger
target_changed	wts_1_34	820	91	1	སྙང	sin	siṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙང་ཆུ་ sin chu eine Herzkrankheit.
category_changed	wts_1_34	821	116	1	སྙིང	sin	siṅ	siṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	3	སྙིང་སྟོབས་ཅན་ sin stobs can
target_changed	wts_1_34	821	169	1	སྙིང	snin	sniṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙིང་འཐིབས་པ་ snin ’thibs pa verwirrt, betrübt.
target_changed	wts_1_34	821	18	1	སྙིང	snin	sniṅ		source_compatible_structure_mismatch	source_compatible_damaged_context	0	སྙིང་རྗེའི་ལྷ་ snin 770/ //༡% Beiname Avalokite-
target_changed	wts_1_34	821	186	1	སྙིང	snin	sniṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙིང་གདོས་ snin gdos {.5/7//? sdos
category_changed	wts_1_34	821	199	1	སྙིང	sin	siṅ	siṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	3	སྙིང་རྡེང་ sin rden 7577/77 gden.
category_changed	wts_1_34	821	208	1	སྙིང	sin	siṅ	siṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	3	སྙིང་སྡོས་ sin sdos auch $77//77 gelos Mut, Aus-
category_changed	wts_1_34	821	3	1	སྙིང	sin	siṅ	siṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	3	སྙིང་རྗེ་བ་ sin rje ba das Mitleiderregende, eine
category_changed	wts_1_34	821	87	1	སྙིང	sin	siṅ	siṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	3	སྙིང་སྟོབས་ sin stobs.
category_changed	wts_1_34	822	1	1	སྙིང	sin	siṅ	siṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	3	སྙིང་ནད་ sin nad
category_changed	wts_1_34	822	106	1	སྙིང	sin	siṅ	siṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	3	སྙིང་པོ་མཁྲེགས་ sin po mkhregs
category_changed	wts_1_34	822	171	1	སྙིང	sin	siṅ	siṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	3	སྙིང་པོ་མཆོག་ sin po mchog eine hohe Zahl.
category_changed	wts_1_34	822	179	1	སྙིང	sin	siṅ	siṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	3	སྙིང་པོ་ཐུགས་ཀྱེ་དབང་ sin po thugs kyi dbaṅ
target_changed	wts_1_34	822	191	1	སྙང	sin	siṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙང་པ་ཡ་ག་དྲག་མ་ sin po yi ge drug ma der
target_changed	wts_1_34	822	200	1	སྙང	sh	sṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙང་པོའ་།ཁང་པ་ sh po’i khaṅ pa Bez. für
target_changed	wts_1_34	822	213	1	སྙིང	szin	sziṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙིང་ཕྲ་ང་ szin phur vollkommen, eindringlich
target_changed	wts_1_34	822	213	3	ང	vollkommen	vollkommeṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙིང་ཕྲ་ང་ szin phur vollkommen, eindringlich
target_changed	wts_1_34	822	9	1	སྙང	Min	Miṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙང་ནད་ Min nad Herzerkrankung, Herz-
target_changed	wts_1_34	823	135	1	སྙིང	sAin	sAiṅ		source_compatible_structure_mismatch	source_compatible_damaged_context	0	སྙིང་གཞོས་ཏེ་སྨྲ་བ་ sAin 970$ te smra ba vertrau-
target_changed	wts_1_34	823	38	1	སྙང	sin	siṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙང་མ་ sin ma (zw.) Blüten; vgl. Isie ma.
category_changed	wts_1_34	823	44	1	སྙིང	sin	siṅ	siṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	3	སྙིང་མ་རིངས་པ་་ sin ma rins pa {5/7//) rin.
target_changed	wts_1_34	823	49	3	སང	sen	seṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙང་རྩ་སང་བ་ SAN risa sen ba erleichtert, er-
target_changed	wts_1_34	824	21	1	སྙིང	sAin	sAiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙིང་ལས་ sAin las Sorge.
target_changed	wts_1_34	824	3	1	སྙང	san	saṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙང་རླུང་ san rluṅ
target_changed	wts_1_34	824	32	1	སྙིང	sAin	sAiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙིང་ཤ་ sAin śa das Organ Herz.
category_changed	wts_1_34	824	42	1	སྙིང	sin	siṅ	siṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	3	སྙིང་ཤེད་ sin sed Mut.
target_changed	wts_1_34	826	38	1	སྙིང	sien	sieṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	སྙིང་ 'sien auch $)76/75 pf. Ibsnens fur. Ibsäen
target_changed	wts_1_34	833	169	3	འདེང	jmdn	jmdṅ		source_compatible_structure_mismatch	source_compatible_damaged_context	0	བསྙོན་འདེང་ bsion 777) jmdn. wissentlich falsch
category_changed	wts_1_34	87	155	2	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀུན་སློང་ kun slon
category_changed	wts_1_34	87	195	2	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀུན་སློང་ kun slon, Kurzf. für Tkun 7775 slon ba.
target_changed	wts_1_34	87	30	2	ཤེང	sen	seṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀུན་ཤེང་ཀོང་ཇོ་ kun sen koṅ jo \wun sin kon jo.
target_changed	wts_1_34	873	53	2	གདང	gdun	gduṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཏལ་གདང་ tal gdun ein Balken.
disappeared	wts_1_34	874	140	1	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			ཏིང་ tin ein Gefäß, Schale; vgl. chin, SH ting
disappeared	wts_1_34	874	152	1	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			ཏིང་ཀྲས་ tin kras cin Vogel.
disappeared	wts_1_34	874	157	1	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			ཏིང་ཁྲོལ་ tin khrol ein Laut.
target_changed	wts_1_34	874	161	1	ཏང	tin	tiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཏང་གོར་ tin gor Melasse, die in einer Schale in
disappeared	wts_1_34	874	169	1	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			ཏིང་ ངེ་ འཛིན་ tin he ’dzin
disappeared	wts_1_34	874	171	1	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			ཏིང་ངེ་འཛིན་ tin ne ’dzin auch tin ’dzin.
disappeared	wts_1_34	875	1	1	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			ཏིང་ངེ་འཛིན་་ tin ne ’dzin ...
disappeared	wts_1_34	875	111	1	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			ཏིང་ངེ་འཛིན་་”་ tin ne ’dzin ...
target_changed	wts_1_34	875	135	1	ཏང	tin	tiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཏང་ཏང་ tin tin (0110111, ein Laut.
target_changed	wts_1_34	875	135	2	ཏང	tin	tiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཏང་ཏང་ tin tin (0110111, ein Laut.
target_changed	wts_1_34	875	140	1	ཏང	tin	tiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཏང་ཏང་མ་ tin tin ma ein Vogel.
target_changed	wts_1_34	875	140	2	ཏང	tin	tiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཏང་ཏང་མ་ tin tin ma ein Vogel.
target_changed	wts_1_34	875	144	1	ཏང	tin	tiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཏང་ཏང་ཤགས་ tin tin Sags 1///7 6:95.
target_changed	wts_1_34	875	144	2	ཏང	tin	tiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཏང་ཏང་ཤགས་ tin tin Sags 1///7 6:95.
disappeared	wts_1_34	875	146	1	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			ཏིང་མཐའ་ tin imtha’ finites Verb, skt. tinanta.
disappeared	wts_1_34	875	149	1	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			ཏིང་མཐོའི་ཚིག་ tin mtho’i tshig irrt. für tin
target_changed	wts_1_34	875	154	1	ཏང	tin	tiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཏང་ནམ་ tin nam Zi. Wasser, Ozean.
target_changed	wts_1_34	875	163	1	ཏང	tin	tiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཏང་ནམ་རྒྱལ་མོ་ tin nam rgyal mo npr. eine
target_changed	wts_1_34	875	175	1	ཏང	tin	tiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཏང་འཛན་ tin 7/7//7 Yiin ne 'dzin.
disappeared	wts_1_34	875	177	1	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			ཏིང་ཞི་ tin Zi 72. Silber oder Türkis.
disappeared	wts_1_34	875	194	1	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			ཏིང་ལོ་ tin lo winzige Schalen aus Teig, vgl.
disappeared	wts_1_34	875	205	1	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			ཏིང་ལོ་ཏིང་སྨན་ tin lo tin sman ein gäi bdag in
disappeared	wts_1_34	875	205	3	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			ཏིང་ལོ་ཏིང་སྨན་ tin lo tin sman ein gäi bdag in
target_changed	wts_1_34	875	53	1	ཏིང	tun	tuṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཏིང་ངེ་འཛིན་་ tun ne ’dzin ...
disappeared	wts_1_34	876	11	1	ཏིང	tin	tiṅ		source_compatible_insufficient_evidence			ཏིང་ཤོ་ tin so ZZ. Fluß.
target_changed	wts_1_34	876	3	1	ཏང	tin	tiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཏང་ཤ་ tin so
category_changed	wts_1_34	877	195	2	རང	rin	riṅ	riṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	ཏག་རང་ tig rin ein Laut.
category_changed	wts_1_34	88	1	2	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀུན་སློང་ཅན་ kun slon can
category_changed	wts_1_34	88	8	2	སློང	slon	sloṅ	sloṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	ཀུན་སློང་ཅན་ kun slon can mit bösen Gedanken,
category_changed	wts_1_34	882	109	1	གཏང	gtan	gtaṅ	gtaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གཏང་གཅཉོད་ gtan gcod
category_changed	wts_1_34	882	160	1	གཏང	gtan	gtaṅ	gtaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གཏང་གཅོད་ gtan gcod \btan gcod.
category_changed	wts_1_34	882	164	1	གཏང	gtan	gtaṅ	gtaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གཏང་མདོས་ gtan mdos ein Fadenkreuz (Neb
category_changed	wts_1_34	882	167	1	གཏང	gtan	gtaṅ	gtaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གཏང་མ་ gtan ma Sieg.
category_changed	wts_1_34	882	181	1	གཏང	gtan	gtaṅ	gtaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གཏང་ཡས་ gtan yas auch btan yas eine hohe
category_changed	wts_1_34	882	188	1	གཏང	gtan	gtaṅ	gtaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གཏང་རག་ gtan rag auch btan rag Dankesgabe,
target_changed	wts_1_34	882	57	1	གཏང	gran	graṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	གཏང་ gran
category_changed	wts_1_34	882	65	1	གཏང	gtan	gtaṅ	gtaṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གཏང་ gtan fur. zu Igton.
category_changed	wts_1_34	887	205	3	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གཏམ་ད་གླེང་ gtam du glen 9777 glen.
category_changed	wts_1_34	887	78	3	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གཏམ་གྱི་གླེང་གཞི་ gtam gyi glen gäi \gtam glen 2,
category_changed	wts_1_34	887	80	3	འབྱང	byun	byuṅ	byuṅ	source_compatible_structure_mismatch	source_compatible_not_final_ng_only	1	གཏམ་གྱི་འབྱང་གནས་ gtam gyi ’byun gnas Bez.
category_changed	wts_1_34	887	88	2	གླེང	glen	gleṅ	gleṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གཏམ་གླེང་ gtam glen.
target_changed	wts_1_34	889	172	1	གཏིང	gein	geiṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	གཏིང་ཀློ་ gein klo
target_changed	wts_1_34	889	178	1	གཏང	gtin	gtiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གཏང་ gtin Tiefe, Grund, Boden; ~ rin tief; ~
target_changed	wts_1_34	890	128	1	གཏང	gtin	gtiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གཏང་སླེབས་ gtin slebs ergründen.
target_changed	wts_1_34	890	30	1	གཏང	gun	guṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གཏང་དཔག་ gun dpag fur. zu gti dpog_ er-
target_changed	wts_1_34	890	44	1	གཏང	gtin	gtiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གཏང་དཔག་ gtin dpog fur. gtin dpag ergründen.
category_changed	wts_1_34	896	108	2	ཀྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གཏོང་ཀྱོང་ gtoṅ gyon
category_changed	wts_1_34	896	136	2	ཀྱོང	gyon	gyoṅ	gyoṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	གཏོང་ཀྱོང་ gtoṅ gyon Verlust.
target_changed	wts_1_34	896	168	1	གཏང	gron	groṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གཏང་ཕགས་ gron phogs
target_changed	wts_1_34	897	40	1	གཏང	gton	gtoṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	གཏང་ བའ ནོར་ gton ༼/¢'/7 nor Besitz der Frei-
target_changed	wts_1_34	899	86	5	གཏོང	vernich	vernicṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	ཏོར་ཁྲ་ཏག་ཏ་གཏོང་ gtor brlag du gton vernich-
target_changed	wts_1_34	90	170	1	ཀེང	ken	keṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀེང་ཙེ་ལན་མེད་ ken tse lan med
target_changed	wts_1_34	90	214	1	ཀེང	ken	keṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀེང་ཙེ་ལན་མེད་ ken tse lan med N. einer Phya-
category_changed	wts_1_34	905	1	2	བབཟུང	bzun	bzuṅ	bzuṅ	source_compatible_insufficient_evidence	source_compatible_single_anchor	1	བཏང་བབཟུང་ཆེན་པོ་ btaṅ bzun chen po
target_changed	wts_1_34	906	158	1	བཏང	btun	btuṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	བཏང་ btun
target_changed	wts_1_34	906	177	1	བཏང	btun	btuṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	བཏང་ btun fur. zu 1⁄7//0)//) trinken; ༡༨ ba Ge-
target_changed	wts_1_34	906	80	1	བཏུང	btin	btiṅ		source_compatible_structure_mismatch	source_compatible_no_anchor	0	བཏུང btin auch btins pf. zu \’din ausbreiten,
target_changed	wts_1_34	91	1	1	ཀེང	ken	keṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀེང་རུས་ ken rus
target_changed	wts_1_34	91	3	1	ཀེང	ken	keṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀེང་རུས་ ken rus Knochen, Gebeine, Gerippe,
target_changed	wts_1_34	91	33	1	ཀེང	ken	keṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀེང་རུས་དཀར་མོ་ ken rus dkar mo „weißes Ske-
target_changed	wts_1_34	91	36	1	ཀེང	ken	keṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀེང་རུས་ཅན་ ken rus can npr. „mit einem Skelett
target_changed	wts_1_34	91	57	1	ཀེང	ken	keṅ		source_compatible_insufficient_evidence	source_compatible_no_anchor	0	ཀེང་རུས་ཆེན་པོ་ ken rus chen po „großes Skelett“,
