source_queue	volume	page	line	from_token	proposed_target	reason	applied	context_excerpt	confidence	suggested_action
corrected_text_scan	wts_35_51	987	26	spätere		residual_sanskrit_like_damage		"kālab (Mvy 8316); tshe ~ lta bu ""wie: spätere"	low	review
corrected_text_scan	wts_35_51	987	29	yikänam		residual_sanskrit_like_damage		"yikänam setusamudghātāya ""um zukünftige"	low	review
corrected_text_scan	wts_35_51	988	49	aparäntah		residual_sanskrit_like_damage		Lex. aparäntah (Mvy 8307); -imurthugpa =	low	review
corrected_text_scan	wts_35_51	988	50	äußer-		residual_sanskrit_like_damage		"aparāntakotinisthab ""jemand, der die äußer-"	low	review
corrected_text_scan	wts_35_51	990	63	yätrikab		residual_sanskrit_like_damage		"yätrikab ""folgend, begleitend"" (Mvy 5105);"	low	review
corrected_text_scan	wts_35_51	991	3	äußerer		residual_sanskrit_like_damage		"Lex. pratiprakarab ""äußerer Wall"" (Mvy"	low	review
corrected_text_scan	wts_35_51	991	15	späte-		residual_sanskrit_like_damage		"bsgrubs (metr.) ""auch die gśen-po der späte-"	low	review
corrected_text_scan	wts_35_51	991	68	Äußeren		residual_sanskrit_like_damage		"mo chom rkim (metr.) ""im Äußeren (skt. bā-"	low	review
corrected_text_scan	wts_35_51	992	22	aräpasamjiirt		residual_sanskrit_like_damage		tmam aräpasamjiirt bahirdhā räpani pasyaty a-	low	review
corrected_text_scan	wts_35_51	992	22	räpani		residual_sanskrit_like_damage		tmam aräpasamjiirt bahirdhā räpani pasyaty a-	low	review
corrected_text_scan	wts_35_51	995	16	kapäpika		residual_sanskrit_like_damage		"bu Ms. 1) 2 kapäpika ""Filz"" (Mvy 5863);"	low	review
corrected_text_scan	wts_35_51	999	92	Tär		residual_sanskrit_like_damage		"ner schnell gegangen war"" (Tär 180,22); saṅ"	low	review
corrected_text_scan	wts_35_51	1002	48	Nägas		residual_sanskrit_like_damage		"ño ""wenn Ihr die Nägas nicht besiegt, wird"	low	review
corrected_text_scan	wts_35_51	1004	61	vrksä-		residual_sanskrit_like_damage		5777 (770 0/ —, Sir rnamskyi — = vrksāya, vrksä-	low	review
corrected_text_scan	wts_35_51	1004	63	Bäumen		residual_sanskrit_like_damage		"Bäumen, den Bäumen"" (Mvy 4741): 'isbo"	low	review
corrected_text_scan	wts_35_51	1004	63	Bäumen		residual_sanskrit_like_damage		"Bäumen, den Bäumen"" (Mvy 4741): 'isbo"	low	review
corrected_text_scan	wts_35_51	1006	82	pratyäharat		residual_sanskrit_like_damage		pratyäharat! (Mvy 9395).	low	review
corrected_text_scan	wts_35_51	1007	32	pratyäyanam		residual_sanskrit_like_damage		Lex. pratyäyanam (Mvy 4365, snags kyirgyud	low	review
corrected_text_scan	wts_35_51	1008	51	pratikriyäavastu		residual_sanskrit_like_damage		Lex. pratikriyäavastu (Mvy 9109).	low	review
corrected_text_scan	wts_35_51	1010	43	asampramosäya		residual_sanskrit_like_damage		taye bhayobhāvatāya asampramosäya parīpňū-	low	review
corrected_text_scan	wts_35_51	1014	38	aprativäni		residual_sanskrit_like_damage		Lex. aprativäni (Mvy 7649).	low	review
corrected_text_scan	wts_35_51	1014	56	anagäimf		residual_sanskrit_like_damage		Lex. anagäimf (sGra 105, Mvy 1014); ana-	low	review
corrected_text_scan	wts_35_51	1015	17	rucitä		residual_sanskrit_like_damage		Lex. bhayo rucitä (Mvy 2212, Abt. chags pa	low	review
corrected_text_scan	wts_35_51	1015	34	Gläubigen		residual_sanskrit_like_damage		"[die Zahl] der Gläubigen zu erhöhen"" (Mvy"	low	review
corrected_text_scan	wts_35_51	1015	52	asampramosäya		residual_sanskrit_like_damage		taye bhūyobhāvatāya asampramosäya paripä-	low	review
corrected_text_scan	wts_35_51	1015	52	paripä-		residual_sanskrit_like_damage		taye bhūyobhāvatāya asampramosäya paripä-	low	review
corrected_text_scan	wts_35_51	1019	52	rämzstab		residual_sanskrit_like_damage		rämzstab (Mvy 7031); ma 'bags pa'am ma —	low	review
corrected_text_scan	wts_35_51	1019	53	Zaparämrstah		residual_sanskrit_like_damage		pa'am ma nogs pa Zaparämrstah (Mvy 7032).	low	review
corrected_text_scan	wts_35_51	1020	15	anupraskandyapätab		residual_sanskrit_like_damage		Lex. anupraskandyapätab (Mvy 8437, Abt.	low	review
corrected_text_scan	wts_35_51	1020	21	Gefäß		residual_sanskrit_like_damage		"""Gefäß"" (Liś 10,5); — = snod (Mimi 219)."	low	review
corrected_text_scan	wts_35_51	1021	56	$		residual_sanskrit_like_damage		(Bu-śz. 42,10); //09$ — lan gsum stioms pas	low	review
corrected_text_scan	wts_35_51	1023	47	Mädchen		residual_sanskrit_like_damage		"= ñes pa ma Zugs pa bu mo ""Mädchen, das"	low	review
corrected_text_scan	wts_35_51	1029	64	cärnam		residual_sanskrit_like_damage		mchod pa'i yo byad kyi min), cärnam (Mvy	low	review
corrected_text_scan	wts_35_51	1031	54	Hälf-		residual_sanskrit_like_damage		"Lex. ardham (Mvy 8169); — pa= — ka ""Hälf-"	low	review
corrected_text_scan	wts_35_51	1031	69	hasrikä		residual_sanskrit_like_damage		"hasrikä[prajnāparamitāsiitra]"" (Nel 12a5); lo"	low	review
corrected_text_scan	wts_35_51	1031	69	prajnāparamitāsiitra		residual_sanskrit_like_damage		"hasrikä[prajnāparamitāsiitra]"" (Nel 12a5); lo"	low	review
corrected_text_scan	wts_35_51	1036	46	$		residual_sanskrit_like_damage		"Grenzgebieten"" (Ś8212 49); // 3//// — $// mchi"	low	review
corrected_text_scan	wts_35_51	1036	54	Zählen		residual_sanskrit_like_damage		"na ""als man in der Region śa-cu das Zählen"	low	review
corrected_text_scan	wts_35_51	1037	30	Rähus		residual_sanskrit_like_damage		"zu Rähus Halsgegend"" (ViśT 116,20); mon"	low	review
corrected_text_scan	wts_35_51	1047	51	näma		residual_sanskrit_like_damage		näma samādhih (Mvy 524).	low	review
corrected_text_scan	wts_35_51	1048	32	gänzlich		residual_sanskrit_like_damage		palast ein gänzlich Blauer, genannt Vajradhā-	low	review
corrected_text_scan	wts_35_51	1052	35	fänglichem		residual_sanskrit_like_damage		"fänglichem"" (brDa); stobs śugs dan ron ?// 0/7$"	low	review
corrected_text_scan	wts_35_51	1052	35	$		residual_sanskrit_like_damage		"fänglichem"" (brDa); stobs śugs dan ron ?// 0/7$"	low	review
corrected_text_scan	wts_35_51	1053	14	Verhältnis		residual_sanskrit_like_damage		"Verhältnis hätte"" (Bu-śz 47,6); royal po da /"	low	review
corrected_text_scan	wts_35_51	1053	14	hätte		residual_sanskrit_like_damage		"Verhältnis hätte"" (Bu-śz 47,6); royal po da /"	low	review
corrected_text_scan	wts_35_51	1054	27	säksinam		residual_sanskrit_like_damage		"""1, 5. ¥ fein"" (Dagy); säksinam (Mvy 2704)."	low	review
corrected_text_scan	wts_35_51	1071	34	Ätreya		residual_sanskrit_like_damage		nem Joghurtbehālter zu Ätreya: 'Nimm den	low	review
corrected_text_scan	wts_35_51	1072	11	mäläkärah		residual_sanskrit_like_damage		mäläkärah (Mvy 3777).	low	review
corrected_text_scan	wts_35_51	1073	22	mälyam		residual_sanskrit_like_damage		(brDa); mälyam (Mvy 6116); phren = phyag	low	review
corrected_text_scan	wts_35_51	1073	27	Zmuktävali		residual_sanskrit_like_damage		"gi — Zmuktävali ""Perlenkette"" (Mvy 5954);"	low	review
corrected_text_scan	wts_35_51	1073	31	hemadäma		residual_sanskrit_like_damage		"hemadäma ""Goldkette"" (Mvy 6122)."	low	review
corrected_text_scan	wts_35_51	1075	41	Händen		residual_sanskrit_like_damage		"śtta), nackt und mit leeren Händen"" (Bca"	low	review
corrected_text_scan	wts_35_51	1075	72	Zäharana		residual_sanskrit_like_damage		(brDa); barana (Mvy 2333): — pa Zäharana	low	review
corrected_text_scan	wts_35_51	1075	75	ä		residual_sanskrit_like_damage		ä.) &nirlopahärakah (Mvy 5363).	low	review
corrected_text_scan	wts_35_51	1075	75	nirlopahärakah		residual_sanskrit_like_damage		ä.) &nirlopahärakah (Mvy 5363).	low	review
corrected_text_scan	wts_35_51	1077	42	Ermächtigung		residual_sanskrit_like_damage		Ermächtigung [nach dem System des] Ārya-	low	review
corrected_text_scan	wts_35_51	1078	49	paramäryab		residual_sanskrit_like_damage		Lex. paramäryab (Mvy 034); byan chub	low	review
corrected_text_scan	wts_35_51	1078	83	Yasahprajnā		residual_sanskrit_like_damage		"""die edlen Arhantis Yasahprajnā, Schya-su-ta"	low	review
corrected_text_scan	wts_35_51	1079	53	ärya		residual_sanskrit_like_damage		Lex. ärya (in Mvy 386 u. 0.) ig rten las das	low	review
corrected_text_scan	wts_35_51	1079	76	Tär		residual_sanskrit_like_damage		"edlen Prajūāpāramitāfsūtras]"" (Tär 148,19);"	low	review
corrected_text_scan	wts_35_51	1081	16	Äryadeva		residual_sanskrit_like_damage		traf den Lehrer Nāgārjuna, Äryadeva, Cand-	low	review
corrected_text_scan	wts_35_51	1081	27	Äryadeva		residual_sanskrit_like_damage		"dpon chen po ārya de wa ""Äryadeva, der gro-"	low	review
corrected_text_scan	wts_35_51	1082	76	äryaganab		residual_sanskrit_like_damage		Lex. ?//)(605 pa' tshogs 2 äryaganab (Mvy	low	review
corrected_text_scan	wts_35_51	1083	26	Urubilvä		residual_sanskrit_like_damage		den Ort Urubilvä, auch Vajrāsana genannt,	low	review
corrected_text_scan	wts_35_51	1086	34	äksiptab		residual_sanskrit_like_damage		vidhah, äksiptab (Mvy 7097 [.); mda' gnam	low	review
corrected_text_scan	wts_35_51	1090	31	bärib		residual_sanskrit_like_damage		"bärib, lekhahārikab ""Kurier"" (Mvy 3816)."	low	review
corrected_text_scan	wts_35_51	1097	43	räja		residual_sanskrit_like_damage		räja (Mvy 3288).	low	review
corrected_text_scan	wts_35_51	1103	2	hängt		residual_sanskrit_like_damage		avadhāti] hängt wie die ährenartigen Blü-	low	review
corrected_text_scan	wts_35_51	1103	2	ährenartigen		residual_sanskrit_like_damage		avadhāti] hängt wie die ährenartigen Blü-	low	review
corrected_text_scan	wts_35_51	1103	22	hängt		residual_sanskrit_like_damage		"Lex. lambate ""er hängt"" (Mvy 6128); — pa"	low	review
corrected_text_scan	wts_35_51	1103	27	hängend		residual_sanskrit_like_damage		"ten hängend"" (brDa); ral pa — = jatāvala-"	low	review
corrected_text_scan	wts_35_51	1104	68	Schmähung		residual_sanskrit_like_damage		Schmähung; ~ gtoṅ jmdn. schmähen,	low	review
corrected_text_scan	wts_35_51	1104	68	schmähen		residual_sanskrit_like_damage		Schmähung; ~ gtoṅ jmdn. schmähen,	low	review
corrected_text_scan	wts_35_51	1105	18	vyäsckab		residual_sanskrit_like_damage		Lex. vyäsckab (Mvy 7540).	low	review
corrected_text_scan	wts_35_51	1108	51	ähnl		residual_sanskrit_like_damage		"= Idin ba ""schweben"" (Mimi 244, ähnl. Liś"	low	review
corrected_text_scan	wts_35_51	1111	43	Tär		residual_sanskrit_like_damage		"wohnern Vajrāsanas"" (Tär 184,2); rgad po ..."	low	review
corrected_text_scan	wts_35_51	1114	7	sämpratam		residual_sanskrit_like_damage		ttam ~'am mod la = adhunā, sämpratam, i-	low	review
corrected_text_scan	wts_35_51	1114	8	dänim		residual_sanskrit_like_damage		dänim, etarhi, sadyah (Mvy 8297); phral du	low	review
corrected_text_scan	wts_35_51	1121	67	täglich		residual_sanskrit_like_damage		"täglich eine Strophe im Metrum sragdharā"""	low	review
