volume	page	line	token_index	tibetan_syllable	current_latin_token	integrity_status	integrity_pass	known_feature_violation	feature_coverage	transcription_gateway_status	transcription_exception_status	transcription_exception_scope	alignment_confidence	headword_transliteration_span_status	headword_domain_status	headword_domain_evidence	token_start	token_end	preceding_character	following_character	token_boundary_status	expected_high_confidence_features	observed_features	violated_rules	canonical_full_target	canonical_target_evidence	domain_context	damage_scope	marker_attached	context_excerpt
wts_35_51	1009	55	1	ཕྱིར	pbyir	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	9	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་དུ་ pbyir du postpos. für, um zu, wegen.
wts_35_51	1009	55	2	དུ	du	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	15	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་དུ་ pbyir du postpos. für, um zu, wegen.
wts_35_51	1010	2	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་དེངས་ phyir deṅs
wts_35_51	1010	2	2	དེངས	deṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	21	 		token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་དེངས་ phyir deṅs
wts_35_51	1010	15	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་དེངས་ phyir deṅs pf. imp. zurückgehen.
wts_35_51	1010	15	2	དེངས	deṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	21	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་དེངས་ phyir deṅs pf. imp. zurückgehen.
wts_35_51	1010	20	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	10	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་དེད་ phyir ded pf. zu lphyir 'ded hinaustrei-
wts_35_51	1010	20	2	དེད	ded	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་དེད་ phyir ded pf. zu lphyir 'ded hinaustrei-
wts_35_51	1010	25	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	10	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་དོང་ phyir doṅ hinausgehen.
wts_35_51	1010	25	2	དོང	doṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	19	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་དོང་ phyir doṅ hinausgehen.
wts_35_51	1010	29	1	ཕྱེར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	10	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱེར་དྲང་ phyir draṅ fur. zurückzichen.
wts_35_51	1010	29	2	དྲང	draṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	20	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	ཕྱེར་དྲང་ phyir draṅ fur. zurückzichen.
wts_35_51	1010	36	1	ཕྱིར	ppbyir	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	13	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་འདུན་པ་ ppbyir pa Verlangen, Wunsch;
wts_35_51	1010	36	2	འདུན	pa	canonical_syllable_mismatch	no	yes	none	blocked			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	20	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་འདུན་པ་ ppbyir pa Verlangen, Wunsch;
wts_35_51	1010	36	3	པ	Verlangen	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	23	32	 	,	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་འདུན་པ་ ppbyir pa Verlangen, Wunsch;
wts_35_51	1010	41	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ལྗོག་ phyir Idog
wts_35_51	1010	41	2	ལྗོག	Idog	marker_or_damage	no	no	none	blocked			marker_or_damage	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	21	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	yes	ཕྱིར་ལྗོག་ phyir Idog
wts_35_51	1010	49	1	ཕྱིར	pphyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་འདེད་ pphyir 'ded Tphyir ded zurücktrei-
wts_35_51	1010	49	2	འདེད	'ded	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	18	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་འདེད་ pphyir 'ded Tphyir ded zurücktrei-
wts_35_51	1010	54	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"ཕྱིར་འདོན་ phyir ""don pf. Tphyir bton imp."
wts_35_51	1010	54	2	འདོན	don	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	18	21	""""	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"ཕྱིར་འདོན་ phyir ""don pf. Tphyir bton imp."
wts_35_51	1010	58	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ལྗོག་ phyir Idog zurückkommen, umkeh-
wts_35_51	1010	58	2	ལྗོག	Idog	marker_or_damage	no	no	none	blocked			marker_or_damage	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	yes	ཕྱིར་ལྗོག་ phyir Idog zurückkommen, umkeh-
wts_35_51	1011	1	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བསྡུ་ phyir bsdu
wts_35_51	1011	1	2	བསྡུ	bsdu	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	21	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བསྡུ་ phyir bsdu
wts_35_51	1011	10	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བསྡུ་ phyir bsdu Zusammenfassung.
wts_35_51	1011	10	2	བསྡུ	bsdu	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བསྡུ་ phyir bsdu Zusammenfassung.
wts_35_51	1011	15	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	8	13	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ན་ phyir na weil, da, wenn; denn; cri ~
wts_35_51	1011	15	2	ན	na	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	14	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ན་ phyir na weil, da, wenn; denn; cri ~
wts_35_51	1011	35	1	ཕྱིར	phyirnub	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	10	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ནུབ་ phyirnub Zurückweichen; — byed zu-
wts_35_51	1011	35	2	ནུབ	Zurückweichen	canonical_syllable_mismatch	no	yes	none	blocked			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	19	32	 	;	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ནུབ་ phyirnub Zurückweichen; — byed zu-
wts_35_51	1011	45	1	ཕྱིར	pbyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཕེབས་ pbyir phebs
wts_35_51	1011	45	2	ཕེབས	phebs	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	22	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཕེབས་ pbyir phebs
wts_35_51	1011	51	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	12	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བསྣུར་ phyir bsnur pf. und fur.
wts_35_51	1011	51	2	བསྣུར	bsnur	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	18	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བསྣུར་ phyir bsnur pf. und fur.
wts_35_51	1011	67	1	ཕྱིར	pbyir	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	12	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་སྤྲོད་ pbyir sprod zurückgeben.
wts_35_51	1011	67	2	སྤྲོད	sprod	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	18	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་སྤྲོད་ pbyir sprod zurückgeben.
wts_35_51	1011	71	1	ཕྱིར	pbyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	10	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཕུད་ pbyir phud hinauswerfen, ausschlie-
wts_35_51	1011	71	2	ཕུད	phud	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	20	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཕུད་ pbyir phud hinauswerfen, ausschlie-
wts_35_51	1011	79	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཕེབས་ phyir phebs.
wts_35_51	1011	79	2	ཕེབས	phebs	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	22	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཕེབས་ phyir phebs.
wts_35_51	1012	1	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	9	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཕོ་ phyir pbo
wts_35_51	1012	1	2	ཕོ	pbo	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	15	18	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཕོ་ phyir pbo
wts_35_51	1012	8	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	9	14	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཕོ་ phyir pho pf. zu Iphy ¦
wts_35_51	1012	8	2	ཕོ	pho	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	15	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཕོ་ phyir pho pf. zu Iphy ¦
wts_35_51	1012	15	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཕྱིར་ phyir phyir immer wieder.
wts_35_51	1012	15	2	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	22	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཕྱིར་ phyir phyir immer wieder.
wts_35_51	1012	20	1	ཕྱིར	pphyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	17	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཕྱུང་ pphyir phyuṅ und imp. zu lphyir
wts_35_51	1012	20	2	ཕྱུང	phyuṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	18	23	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་ཕྱུང་ pphyir phyuṅ und imp. zu lphyir
wts_35_51	1012	37	1	ཕྲིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	14	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྲིར་ཕྲོག།སཊ་ phyir phyogs sich abwenden, um-
wts_35_51	1012	37	2	ཕྲོག	phyogs	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	20	26	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྲིར་ཕྲོག།སཊ་ phyir phyogs sich abwenden, um-
wts_35_51	1012	37	3	སཊ	sich	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	27	31	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྲིར་ཕྲོག།སཊ་ phyir phyogs sich abwenden, um-
wts_35_51	1012	45	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བྱེད་ phyir byed
wts_35_51	1012	45	2	བྱེད	byed	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	21	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བྱེད་ phyir byed
wts_35_51	1012	68	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བྱུང་ phyir byuṅ pf. zu Ipbyir byani hinaus-
wts_35_51	1012	68	2	བྱུང	byuṅ	transcription_integrity_pass	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	21	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བྱུང་ phyir byuṅ pf. zu Ipbyir byani hinaus-
wts_35_51	1012	84	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བྱེད་ phyir byed [Verstoß] wiedergutma-
wts_35_51	1012	84	2	བྱེད	byed	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བྱེད་ phyir byed [Verstoß] wiedergutma-
wts_35_51	1013	1	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བྱོན་ phyir byon
wts_35_51	1013	1	2	བྱོན	byon	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	21	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བྱོན་ phyir byon
wts_35_51	1013	4	1	ཕྱིར	pbyir	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བྱོན་ pbyir byon.
wts_35_51	1013	4	2	བྱོན	byon	insufficient_feature_coverage	yes	no	sufficient	pass			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	21	 	.	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བྱོན་ pbyir byon.
wts_35_51	1013	22	1	ཕྱིར	pbyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	11	16	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བླངས་ pbyir blaṅs pf. aufgeben.
wts_35_51	1013	22	2	བླངས	blaṅs	final_feature_mismatch_only	no	yes	partial	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	17	22	 	 	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་བླངས་ pbyir blaṅs pf. aufgeben.
wts_35_51	1013	27	1	ཕྱིར	pbyir	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	10	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"ཕྱིར་དབོ་ pbyir dbo fur. zu lphyir ""bo aus-"
wts_35_51	1013	27	2	དབོ	dbo	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	"ཕྱིར་དབོ་ pbyir dbo fur. zu lphyir ""bo aus-"
wts_35_51	1013	32	1	ཕྱིར	pphyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	12	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་དབྱུང་ pphyir fur. zu lphyir 'byin her-
wts_35_51	1013	32	2	དབྱུང	fur	final_feature_mismatch_only	no	yes	partial	blocked			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	19	22	 	.	token_boundary_secure	ང:ṅ		suffix_coda:ང->ṅ			ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་དབྱུང་ pphyir fur. zu lphyir 'byin her-
wts_35_51	1013	37	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	14	19	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་འབུལ་ཞུ་ phyir bul zu zurückgeben.
wts_35_51	1013	37	2	འབུལ	bul	insufficient_feature_coverage	yes	no	sufficient	pass			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	20	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་འབུལ་ཞུ་ phyir bul zu zurückgeben.
wts_35_51	1013	37	3	ཞུ	zu	nonfinal_feature_mismatch	no	yes	partial	blocked			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	24	26	 	 	token_boundary_secure	ཞ:ź		root_consonant:ཞ->ź			ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་འབུལ་ཞུ་ phyir bul zu zurückgeben.
wts_35_51	1013	40	1	ཕྱིར	pbyir	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	21	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་མི་ལྡོག་པ་ pbyir mi ldog pa
wts_35_51	1013	40	2	མི	mi	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	22	24	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་མི་ལྡོག་པ་ pbyir mi ldog pa
wts_35_51	1013	40	3	ལྡོག	ldog	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	25	29	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་མི་ལྡོག་པ་ pbyir mi ldog pa
wts_35_51	1013	40	4	པ	pa	insufficient_feature_coverage	no	no	none	unresolved			probable_alignment	probable_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	30	32	 		token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་མི་ལྡོག་པ་ pbyir mi ldog pa
wts_35_51	1013	43	1	ཕྱིར	phyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	10	15	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་འབོ་ phyir bo pf. tphyir pho fut. Tphyir dbo
wts_35_51	1013	43	2	འབོ	bo	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	16	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་འབོ་ phyir bo pf. tphyir pho fut. Tphyir dbo
wts_35_51	1013	48	1	ཕྱིར	pphyir'byin	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	12	23	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་འབྱིན་ pphyir'byin p- Tphyir phy
wts_35_51	1013	48	2	འབྱིན	p	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	24	25	 	-	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་འབྱིན་ pphyir'byin p- Tphyir phy
wts_35_51	1013	54	1	ཕྱིར	ppbyir	insufficient_feature_coverage	no	no	none	unresolved			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	12	18	 	 	token_boundary_secure						ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་འབྱུང་ ppbyir 'byuṅ Tphyir byun wieder
wts_35_51	1013	54	2	འབྱུང	'byuṅ	canonical_syllable_mismatch	no	yes	partial	blocked			secure_positional_alignment	secure_complete_span	ordinary_tibetan_lexical_or_compound	line_zone:headword_line	19	24	 	 	token_boundary_secure	ང:ṅ	ṅ				ordinary_tibetan_lexical_or_compound	none	no	ཕྱིར་འབྱུང་ ppbyir 'byuṅ Tphyir byun wieder
