page	line	token_index	base_token	alternate_token	reason	base_key	alternate_key	base_line	alternate_line	alignment_method	alignment_attribution	resynchronization_attribution	resynchronization_source	base_to_alternate_page_delta	alternate_page	page_match_score	canonical_overlap	shared_canonical_tokens	base_nonempty_count	alternate_nonempty_count	line_count_ratio
1013	100	4	bskan	bskaṅ	alternate_witness_google_loc_nasal_upgrade	bskan	bskan	thugs dam dgyes bskan dbyins su mies par	thugs dam dgyes bskaṅ dbyins su mies par	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1013	0.525	0.939	493	167	183	0.913
1013	112	8	bskan	bskaṅ	alternate_witness_google_loc_nasal_upgrade	bskan	bskan	erfüllen lassen“ (brDa);yrd kyi re ba bskan	erfüllen lassen“ (brDa);yrd kyi re ba bskaṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1013	0.525	0.939	493	167	183	0.913
1013	181	2	snan	snaṅ	alternate_witness_google_loc_nasal_upgrade	snan	snan	pa = snan ba med pa „unbeachtet“ (Dagy).	pa = snaṅ ba med pa „unbeachtet“ (Dagy).	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1013	0.525	0.939	493	167	183	0.913
1013	195	3	phren	phreṅ	alternate_witness_google_loc_nasal_upgrade	phren	phren	(Dagy); thugs phren = skyo Zin rjes su 'brans	(Dagy); thugs phreṅ = skyo Zin rjes su 'brans	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1013	0.525	0.939	493	167	183	0.913
1013	213	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	rgan po dan na ba dan $i ba gzigs pas ~ nas	rgan po daṅ na ba daṅ $i ba gzigs pas ~ nas	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1013	0.525	0.939	493	167	183	0.913
1013	213	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	rgan po dan na ba dan $i ba gzigs pas ~ nas	rgan po daṅ na ba daṅ $i ba gzigs pas ~ nas	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1013	0.525	0.939	493	167	183	0.913
1016	21	5	rin	riṅ	alternate_witness_google_loc_nasal_upgrade	rin	rin	༡ 7775 bla ma bängs rin la ..’das so „ihr	༡ 7775 bla ma bängs riṅ la ..’das so „ihr	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	29	8	gsam	gśam	alternate_witness_google_loc_fricative_upgrade	gsam	gsam	kurz“ (Tär 213,17); phar ggam tshur gsam ~	kurz“ (Tär 213,17); phar ggam tshur gśam ~	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	53	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	kurz“ (brDa); - ba = rin po dan ~ ba’ı	kurz“ (brDa); - ba = rin po daṅ ~ ba’ı	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	58	6	nu	ṅu	alternate_witness_google_loc_nasal_upgrade	nu	nu	ARE thun nu auch thu nu kurz.	ARE thun nu auch thu ṅu kurz.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	61	4	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"dbyar -""i dus dan / dbyar rin po’i dus so"	"dbyar -""i dus daṅ / dbyar rin po’i dus so"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	68	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	worden“ (Nel 24b2); ya thog rin mo dan /	worden“ (Nel 24b2); ya thog rin mo daṅ /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	82	4	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	gyon pa ma dan / - dan / ru sbal skyes ma	gyon pa ma daṅ / - daṅ / ru sbal skyes ma	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	82	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	gyon pa ma dan / - dan / ru sbal skyes ma	gyon pa ma daṅ / - daṅ / ru sbal skyes ma	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	114	8	gnan	gnaṅ	alternate_witness_google_loc_nasal_upgrade	gnan	gnan	machen“ (Glr 107,10); ~ rkyal (g)cig gnan	machen“ (Glr 107,10); ~ rkyal (g)cig gnaṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	116	4	mnar	mṅar	alternate_witness_google_loc_nasal_upgrade	mnar	mnar	75,28); Zim mnar mthud la „wohlschmek-	75,28); Zim mṅar mthud la „wohlschmek-	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	125	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	Lex. mar dan phyur ba bsres pa’i zas „Butter	Lex. mar daṅ phyur ba bsres pa’i zas „Butter	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	137	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	sna dro dan / gun dan / phyi dro dan /	sna dro daṅ / gun daṅ / phyi dro daṅ /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	137	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	sna dro dan / gun dan / phyi dro dan /	sna dro daṅ / gun daṅ / phyi dro daṅ /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	137	8	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	sna dro dan / gun dan / phyi dro dan /	sna dro daṅ / gun daṅ / phyi dro daṅ /	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	138	3	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	mtshan mo’i » dan po dan / ~ dan po’i phyed	mtshan mo’i » daṅ po daṅ / ~ daṅ po’i phyed	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	138	5	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	mtshan mo’i » dan po dan / ~ dan po’i phyed	mtshan mo’i » daṅ po daṅ / ~ daṅ po’i phyed	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	138	6	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	mtshan mo’i » dan po dan / ~ dan po’i phyed	mtshan mo’i » daṅ po daṅ / ~ daṅ po’i phyed	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	160	5	rin	riñ	alternate_witness_google_loc_nasal_upgrade	rin	rin	thun gsum can ma ~ rin gyur pa skad cig bzin	thun gsum can ma ~ riñ gyur pa skad cig bźin	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	160	10	bzin	bźin	alternate_witness_google_loc_fricative_upgrade	bzin	bzin	thun gsum can ma ~ rin gyur pa skad cig bzin	thun gsum can ma ~ riñ gyur pa skad cig bźin	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	176	12	pascime	paścime	alternate_witness_google_loc_fricative_upgrade	pascime	pascime	= madhyame yäme „in der mittleren Nachtwache“ (Mvy 8232); ~ tba ma la = pascime	= madhyame yäme „in der mittleren Nachtwache“ (Mvy 8232); ~ tba ma la = paścime	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	193	6	kyan	kyaṅ	alternate_witness_google_loc_nasal_upgrade	kyan	kyan	spazieren“ (Doli 44,5); ~ tshad kyan dan po	spazieren“ (Doli 44,5); ~ tshad kyaṅ daṅ po	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	193	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	spazieren“ (Doli 44,5); ~ tshad kyan dan po	spazieren“ (Doli 44,5); ~ tshad kyaṅ daṅ po	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	206	4	run	ruṅ	alternate_witness_google_loc_nasal_upgrade	run	run	na ste 47 run sman = geig gl phyir yan mi ’bab	na ste 47 ruṅ sman = geig gl phyir yan mi ’bab	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1016	219	9	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	169,17); srin gyı ’kbor lo dan ... ~ skyogs dan	169,17); srin gyı ’kbor lo dan ... ~ skyogs daṅ	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1016	0.662	0.920	567	179	191	0.937
1019	41	8	yan	yaṅ	alternate_witness_google_loc_nasal_upgrade	yan	yan	konnten“ (MTH3/5/16 18); sa Zin yan sa	konnten“ (MTH3/5/16 18); sa Zin yaṅ sa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1019	0.524	0.928	542	171	182	0.940
1019	80	2	grans	graṅs	alternate_witness_google_loc_nasal_upgrade	grans	grans	ram grans su grags pa yin no „der Lehrer	ram graṅs su grags pa yin no „der Lehrer	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1019	0.524	0.928	542	171	182	0.940
1019	104	1	bzin	bźin	alternate_witness_google_loc_fricative_upgrade	bzin	bzin	bzin du de bzin mdzes (metr.) „o großer	bźin du de bźin mdzes (metr.) „o großer	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1019	0.524	0.928	542	171	182	0.940
1019	104	4	bzin	bźin	alternate_witness_google_loc_fricative_upgrade	bzin	bzin	bzin du de bzin mdzes (metr.) „o großer	bźin du de bźin mdzes (metr.) „o großer	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1019	0.524	0.928	542	171	182	0.940
1019	125	3	Idan	ldan	alternate_witness_initial_i_to_l_translit	idan	ldan	sin tu » Idan Zin hams par byed pa’i Iha ma	sin tu » ldan Zin hams par byed pa’i lha ma	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1019	0.524	0.928	542	171	182	0.940
1019	125	9	Iha	lha	alternate_witness_initial_i_to_l_translit	iha	lha	sin tu » Idan Zin hams par byed pa’i Iha ma	sin tu » ldan Zin hams par byed pa’i lha ma	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1019	0.524	0.928	542	171	182	0.940
1019	148	2	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	’di dan nad pa rjes Sig ces » bya „‚Tauscht	’di daṅ nad pa rjes Sig ces » bya „‚Tauscht	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1019	0.524	0.928	542	171	182	0.940
1019	210	2	Idan	ldan	alternate_witness_initial_i_to_l_translit	idan	ldan	ཐུབ་ལྡན་ thub Idan Einsiedler, Asket.	ཐུབ་ལྡན་ thub ldan Einsiedler, Asket.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1019	0.524	0.928	542	171	182	0.940
1020	14	3	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	sbyon skye dban po (metr.) „du Bester der	sbyon skye dbaṅ po (metr.) „du Bester der	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1020	25	2	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	byed dan / ~ gan gyi don mdzad pa (metr.)	byed daṅ / ~ gan gyi don mdzad pa (metr.)	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1020	55	5	nan	ñan	alternate_witness_google_loc_nasal_upgrade	nan	nan	"Lex. ion mons -""1 nan thos dan dran sron"	"Lex. ion mons -""1 ñan thos daṅ draṅ sron"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1020	55	7	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	"Lex. ion mons -""1 nan thos dan dran sron"	"Lex. ion mons -""1 ñan thos daṅ draṅ sron"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1020	55	8	dran	draṅ	alternate_witness_google_loc_nasal_upgrade	dran	dran	"Lex. ion mons -""1 nan thos dan dran sron"	"Lex. ion mons -""1 ñan thos daṅ draṅ sron"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1020	58	4	dan	daṅ	alternate_witness_google_loc_nasal_upgrade	dan	dan	(brDa); ran thos dan dran sron sans rgyas ...	(brDa); ran thos daṅ draṅ sroṅ sans rgyas ...	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1020	58	5	dran	draṅ	alternate_witness_google_loc_nasal_upgrade	dran	dran	(brDa); ran thos dan dran sron sans rgyas ...	(brDa); ran thos daṅ draṅ sroṅ sans rgyas ...	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1020	58	6	sron	sroṅ	alternate_witness_google_loc_nasal_upgrade	sron	sron	(brDa); ran thos dan dran sron sans rgyas ...	(brDa); ran thos daṅ draṅ sroṅ sans rgyas ...	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1020	109	2	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	ཐུབ་དབང་གསུང་སྐྱེས་ thub dban gsun skyes	ཐུབ་དབང་གསུང་སྐྱེས་ thub dbaṅ gsuṅ skyes	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1020	109	3	gsun	gsuṅ	alternate_witness_google_loc_nasal_upgrade	gsun	gsun	ཐུབ་དབང་གསུང་སྐྱེས་ thub dban gsun skyes	ཐུབ་དབང་གསུང་སྐྱེས་ thub dbaṅ gsuṅ skyes	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1020	111	2	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	ཐུབ་དབང་གསུང་སྐྱེས་ thub dban gsun skyes Bez.	ཐུབ་དབང་གསུང་སྐྱེས་ thub dbaṅ gsun skyes Bez.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1020	170	3	dnul	dṅul	alternate_witness_google_loc_nasal_upgrade	dnul	dnul	Lex. gser dnul gyi ~ sogs „Gold-, Silbersäckchen usw.“ (Dagy); mgo thum yod pa =	Lex. gser dṅul gyi ~ sogs „Gold-, Silbersäckchen usw.“ (Dagy); mgo thum yod pa =	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1020	174	6	bzin	bźin	alternate_witness_google_loc_fricative_upgrade	bzin	bzin	mgo gos kyıs thum bzin Ita bu (Dagy); phyi	mgo gos kyıs thum bźin lta bu (Dagy); phyi	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1020	174	7	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	mgo gos kyıs thum bzin Ita bu (Dagy); phyi	mgo gos kyıs thum bźin lta bu (Dagy); phyi	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1020	196	8	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. rkan lag brkyans te fial ba Ita bu „wie:	Lex. rkan lag brkyans te fial ba lta bu „wie:	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1020	215	8	drans	draṅs	alternate_witness_google_loc_nasal_upgrade	drans	drans	phu chu = nas / mtshan chu in du drans	phu chu = nas / mtshan chu in du draṅs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1020	0.891	0.926	503	165	169	0.976
1025	19	2	bses	bśes	alternate_witness_google_loc_fricative_upgrade	bses	bses	ba’i bses güen ni / theg chen don la mkhas pa	ba’i bśes güen ni / theg chen don la mkhas pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1025	0.639	0.934	465	166	172	0.965
1025	56	6	Ina	lṅa	alternate_witness_initial_i_to_l_translit	ina	lna	(Tär 51,8); n4 landär ~ Ina brgya re mchod	(Tär 51,8); n4 landär ~ lṅa brgya re mchod	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1025	0.639	0.934	465	166	172	0.965
1025	119	3	dban	dbaṅ	alternate_witness_google_loc_nasal_upgrade	dban	dban	ཐེག་པའི་དབང་པོ་ theg pa’i dban po Bez. für	ཐེག་པའི་དབང་པོ་ theg pa’i dbaṅ po Bez. für	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1025	0.639	0.934	465	166	172	0.965
1025	189	9	yan	yaṅ	alternate_witness_google_loc_nasal_upgrade	yan	yan	Lex. mi = ni mi fies can Zes pa’am / yanı na	Lex. mi = ni mi fies can Zes pa’am / yaṅı na	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1025	0.639	0.934	465	166	172	0.965
1025	209	8	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	Lex. ~ pa & slebs pa’am phyag tu = pa Ita bu	Lex. ~ pa & slebs pa’am phyag tu = pa lta bu	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1025	0.639	0.934	465	166	172	0.965
1029	51	7	brdzan	brdzaṅ	alternate_witness_google_loc_nasal_upgrade	brdzan	brdzan	auflisten; vgl. ka tho, ’dzin tho, brdzan tho.	auflisten; vgl. ka tho, ’dzin tho, brdzaṅ tho.	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1029	0.522	0.946	470	163	172	0.948
1029	64	3	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	1); da Ita rkan {m}tho zur bcos kyifs)	1); da lta rkan {m}tho zur bcos kyifs)	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1029	0.522	0.946	470	163	172	0.948
1029	85	8	zig	źig	alternate_witness_google_loc_fricative_upgrade	zig	zig	"yi gyad - la / mi khyod ma ""7269 zig (metr.)"	"yi gyad - la / mi khyod ma ""7269 źig (metr.)"	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1029	0.522	0.946	470	163	172	0.948
1029	222	8	srun	sruṅ	alternate_witness_google_loc_nasal_upgrade	srun	srun	mtho ste ston thog la bya bye’n srun ba’i ~	mtho ste ston thog la bya bye’n sruṅ ba’i ~	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1029	0.522	0.946	470	163	172	0.948
1031	35	5	drans	drañs	alternate_witness_google_loc_nasal_upgrade	drans	drans	(Nel 16b4); sin cha drans nas ~ ma phub pa	(Nel 16b4); sin cha drañs nas ~ ma phub pa	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	45	3	bsib	bśib	alternate_witness_google_loc_fricative_upgrade	bsib	bsib	thal mo bsib pa ’dra (metr.) „das Aufsetzen	thal mo bśib pa ’dra (metr.) „das Aufsetzen	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	47	1	gZ1	gZi	alternate_witness_citation_siglum	gz1	gzi	(gZ1 2: 334,5); gnam = phub ’khor lo brtsibs	(gZi 2: 334,5); gnam = phub ’khor lo brtsibs	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	54	7	sten	steṅ	alternate_witness_google_loc_nasal_upgrade	sten	sten	kha = khanı = (Dagy); bla gab ni sten g.yog	kha = khanı = (Dagy); bla gab ni steṅ g.yog	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	68	2	sten	steṅ	alternate_witness_google_loc_nasal_upgrade	sten	sten	la sten gi ༡༨ gsum na „dort, in den oberen	la steṅ gi ༡༨ gsum na „dort, in den oberen	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	74	5	bran	braṅ	alternate_witness_google_loc_nasal_upgrade	bran	bran	(Tär 77,5); pho bran dkar po - so ben gcig	(Tär 77,5); pho braṅ dkar po - so ben gcig	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	75	5	bran	braṅ	alternate_witness_google_loc_nasal_upgrade	bran	bran	can dan ... pa’i pho bran dınar po = so ben	can dan ... pa’i pho braṅ dınar po = so ben	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	79	3	bzens	bźens	alternate_witness_google_loc_fricative_upgrade	bzens	bzens	gi tshad ... bzens par „man errichtete einen	gi tshad ... bźens par „man errichtete einen	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	85	1	Ita	lta	alternate_witness_initial_i_to_l_translit	ita	lta	~ Ita bu (brDa); dgu ~ = khan pa thogts}	~ lta bu (brDa); dgu ~ = khan pa thogts}	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	101	9	Ina	lṅa	alternate_witness_initial_i_to_l_translit	ina	lna	(MTH3/5/16 17); rnam ru tsho pa Ina sa ~	(MTH3/5/16 17); rnam ru tsho pa lṅa sa ~	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	119	4	tshon	tshoṅ	alternate_witness_google_loc_nasal_upgrade	tshon	tshon	btsan zer ba’i tshon rigs rnams nas „es war	btsan zer ba’i tshoṅ rigs rnams nas „es war	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	139	5	nan	nañ	alternate_witness_google_loc_nasal_upgrade	nan	nan	ba’i =... skyid gron yul nan ’di’an „es	ba’i =... skyid gron yul nañ ’di’an „es	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	142	1	gron	groṅ	alternate_witness_google_loc_nasal_upgrade	gron	gron	gron ..“ (MTH3/5/20 15); sa dban ... nas	groṅ ..“ (MTH3/5/20 15); sa dban ... nas	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	160	4	khan	khaṅ	alternate_witness_google_loc_nasal_upgrade	khan	khan	snar gyi Zin khan than than gyi - tn bren gis	snar gyi Zin khaṅ than than gyi - tn breṅ gis	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	160	9	bren	breṅ	alternate_witness_google_loc_nasal_upgrade	bren	bren	snar gyi Zin khan than than gyi - tn bren gis	snar gyi Zin khaṅ than than gyi - tn breṅ gis	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	194	5	Iho	lho	alternate_witness_initial_i_to_l_translit	iho	lho	wesen“ (RunK 26,30); Iho phyogs kun bzod	wesen“ (RunK 26,30); lho phyogs kun bzod	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	195	4	yan	yaṅ	alternate_witness_google_loc_nasal_upgrade	yan	yan	kyi khyon ’dir yan sa = tn „früher hier auf	kyi khyon ’dir yaṅ sa = tn „früher hier auf	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1031	199	4	Bhukkh	BhuKkh	alternate_witness_citation_siglum	bhukkh	bhukkh	Diebstahls getötet wird“ (Bhukkh 160,9);	Diebstahls getötet wird“ (BhuKkh 160,9);	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1031	0.874	0.947	620	181	197	0.919
1036	43	8	zes	źes	alternate_witness_google_loc_fricative_upgrade	zes	zes	thogs pa med pas / ri khrun khrun zes bya ba	thogs pa med pas / ri khrun khrun źes bya ba	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1036	0.639	0.920	496	163	168	0.970
1036	47	3	Idan	ldan	alternate_witness_initial_i_to_l_translit	idan	ldan	gzigs par Idan (metr.) „die Buddhas haben	gzigs par ldan (metr.) „die Buddhas haben	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1036	0.639	0.920	496	163	168	0.970
1036	52	5	nan	naṅ	alternate_witness_google_loc_nasal_upgrade	nan	nan	dan ’tsho ba ~ kyi nan nas „in einem Zustand, in dem Reichtum und Lebensmittel	dan ’tsho ba ~ kyi naṅ nas „in einem Zustand, in dem Reichtum und Lebensmittel	recovered_rewrapped_page	recovered_rewrapped_fallback	direct_recovered_rewrapped_fallback		0	1036	0.639	0.920	496	163	168	0.970
